"municipality_id","municipality","district_id","distric","NUTS_3_id","NUTS_3","NUTS_2_id","NUTS_2","ico","name","year","population","Rozhodnutí.Smlouva.o.poskytnutí.dotace..celkové.zdroje.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..veřejné.prostředky.celkem.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..EU.zdroje.","Proplacené.prostředky.příjemcům...vyúčtované..veřejné.prostředky.celkem.","Proplacené.prostředky.příjemcům...vyúčtované..EU.zdroje.","Certifikované.prostředky..veřejné.prostředky.celkem.","Certifikované.prostředky..EU.zdroje.","Total.eligible.expenditure.allocated.to.the.selected.operation","Total.eligible.expenditures.charged.in.payment.applications","Expeditures.allocated.to.the.selected.operation...Union.support","Expeditures.allocated.to.the.selected.operation...national.public.funding","Expeditures.allocated.to.the.selected.operation...national.private.funding","Expenditures.charged.in.payment.application...Union.support"
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2009,35686,9667306.76,9667306.76,6806526.18,8902922.71,6264352.66,8912616.71,6264352.66,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2010,35762,7821712,7821712,6648455.2,5450314.04,4632766.92,0,0,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2011,35800,51525224.8,51525224.8,43796441.08,50311106.99,42764440.72,47279308.7,40187412.2,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2012,35868,10353685.8,10025143.2,9362275.95,7183806.88,6663006.44,1616097.08,1373682.16,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2013,35873,12713305.15,9339195,7938315.75,9339195,7938315.75,9339195,7938315.75,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2014,35947,38059289.3,33616345.8,28573893.62,31571670.05,26835919.49,20579860.74,17492881.62,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2015,35981,14366390.65,10711294.65,8390886.25,10657681,8353356.69,692412,484688.4,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2016,36020,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2017,36116,0,0,0,0,0,0,0,13819605.26,13680964,10763877.52,0,0,10646032.45
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2018,36235,0,0,0,0,0,0,0,1255221,1255221,1066937.85,188283.15,0,1066937.85
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2019,36390,0,0,0,0,0,0,0,26066623.5,25765487.12,22518883.97,3547739.53,0,22254129.21
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2020,36428,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,"Velké Meziříčí","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295671,"Město Velké Meziříčí",2021,36332,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2008,39420,1417000,1100000,935000,1100000,935000,1100000,935000,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2009,39287,151572653,144413125,110510395.58,140135308.67,106935342.74,140140826.67,106935342.74,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2010,39133,97013814.2,94689028.2,31341018.02,75093870.08,25053516.68,68878909.7,19770800.39,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2011,39117,22719693.5,18328071.5,15578858.87,17248553.5,14661267.45,17248553.5,14661267.45,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2012,38931,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2013,38645,30466428.01,21044713,17888005.32,20574566.2,17488380.58,20574566.2,17488380.58,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2014,38463,14818025.01,8316284.01,7068841.4,8316284.01,7068841.4,5423678,4610126.3,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2015,38310,1802900,1802900,1532465,1569900.71,1334415.6,0,0,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2016,38180,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2017,38051,0,0,0,0,0,0,0,38790766.1,31592938.71,27033228.62,11757537.48,0,20861643.27
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2018,37890,0,0,0,0,0,0,0,12621565,12348255.22,5048626,7572939,0,4939302.08
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2019,37715,0,0,0,0,0,0,0,19519861.96,17977157.14,13830846.41,0,0,12531991.1
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2020,37498,0,0,0,0,0,0,0,21066002.05,16489482.86,17153478.62,3912523.43,0,13263437.27
6218,"Veselí nad Moravou","CZ0645","Hodonín","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",285455,"Město Veselí nad Moravou",2021,36654,0,0,0,0,0,0,0,8582110,4274225.5,7294793.5,1287316.5,0,3633091.66
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2008,17753,10152575,4871806.22,4141035.19,4871806.22,4141035.19,4871806.22,4141035.19,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2009,17721,33614244.73,28383873.64,23902491.86,27950764.91,23546216.08,27959395.91,23546216.08,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2010,17700,1320000,1320000,1122000,1320000,1122000,1320000,1122000,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2011,17596,37971461.41,31386082,26678169.7,31386080.2,26678168.16,31386080.2,26678168.16,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2012,17581,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2013,17512,41693000.86,35209595.34,29928156.03,34706522.79,29500544.35,34706522.79,29500544.35,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2014,17466,14771013.83,13900301.83,11815255.58,10702663.54,9097263.97,7452096.72,6334282.18,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2015,17420,42408102,26197343,22144587.2,25770976.28,21782175.48,18655947.28,15857555.18,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2016,17408,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2017,17368,0,0,0,0,0,0,0,7278287.28,7275865.95,6186544.18,1091743.1,0,6184486.04
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2018,17514,0,0,0,0,0,0,0,1969139.48,1969139.19,1870682.5,98456.98,0,1870682.23
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2019,17520,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2020,17472,0,0,0,0,0,0,0,1372077,884302,1212466.65,159610.35,0,797857.89
3116,"Vimperk","CZ0315","Prachatice","CZ031","Jihočeský kraj","CZ03","Jihozápad",250805,"Město Vimperk",2021,17152,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2008,14071,798000,798000,678300,797300,677705,797300,677705,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2009,13993,33039752.26,31164611.26,26489919.57,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2010,13970,32151376.58,28789729.47,24471269.51,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2011,13828,13521609.55,12094589.45,10280401.01,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2012,13773,13540064.8,13285811.8,11292940,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2013,13696,5762562.68,3027104.97,2573038.76,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2014,13546,12836203.55,12663976.2,10764379.77,0,0,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2015,13460,29519231.55,19839750.45,16863787.5,16392905.43,13933968.72,0,0,0,0,0,0,0,0
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2016,13413,0,0,0,0,0,0,0,5469787.9,3311678.86,1640936.37,3828851.53,0,993503.65
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2017,13355,0,0,0,0,0,0,0,6475576.16,5284556,4153348.51,2322227.65,0,3249134.64
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2018,13330,0,0,0,0,0,0,0,4163030,3427530.72,3538575.5,0,0,2913401.06
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2019,13274,0,0,0,0,0,0,0,5926311.8,5443014.03,5037365.02,0,0,4626561.91
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2020,13237,0,0,0,0,0,0,0,7182174.75,5231600.18,6104848.52,1077326.23,0,4446860.13
8122,"Vítkov","CZ0805","Opava","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",300870,"Město Vítkov",2021,13160,0,0,0,0,0,0,0,1932976.46,1927077.32,579892.93,1353083.53,0,578123.19
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2008,16521,427000,427000,362950,425700,361845,425700,361845,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2009,16591,7705309.4,7662319.15,6512971.08,7526089.2,6404511.97,7534720.2,6404511.97,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2010,16669,8812141,6886637,5853641.45,6593826.04,5604752.12,4934605.62,4194414.77,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2011,16791,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2012,16802,35130545,32625278,20403913.47,26179949,16529067.54,26179949,16529067.54,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2013,16830,9053139,4730995,4021345.75,4730995,4021345.75,4730995,4021345.75,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2014,16854,873240.53,873240.53,742254.45,873240,742253.99,873240,742253.99,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2015,16844,11475077.61,10789655.5,9171206.85,9811928.99,8340139.34,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2016,16888,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2017,17021,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2018,17079,0,0,0,0,0,0,0,9134475.77,8508452.53,4664922.23,4469553.54,0,4413079.03
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2019,17153,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2020,17212,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"Vizovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284653,"Město Vizovice",2021,16981,0,0,0,0,0,0,0,2997722.4,0,2847836.28,149886.12,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2008,25826,99754913.44,96305728.44,81859869.17,96114699.69,81697494.69,96114699.69,81697494.69,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2009,25835,113869436.9,86007600.9,73106460.75,84023775.36,71425045.6,84029466.36,71425045.6,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2010,25811,73505014.89,58515025.7,42975392.48,58299740.25,42837819.23,58299740.25,42837819.23,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2011,25795,6e+06,6e+06,5100000,5922787,5034368,5922787,5034368,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2012,25756,203009552,138369629.07,117614184.7,130368091.75,110812877.93,130368091.75,110812877.93,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2013,25756,18503796.81,15278952,12987108.8,14816646.19,12594148.86,14816646.19,12594148.86,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2014,25797,35128817.11,25119779.11,19876913.59,23369083.33,18633274.35,18813843.99,15204056.44,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2015,25751,7690293.29,5668042,4817835.7,5614812.41,4772590.52,3369771.3,2864305.6,0,0,0,0,0,0
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2016,25730,0,0,0,0,0,0,0,3532173.68,3407571.42,3002347.62,353217.37,176608.69,2896435.7
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2017,25776,0,0,0,0,0,0,0,52630863.11,52357687.49,44736233.63,0,0,44504034.35
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2018,25885,0,0,0,0,0,0,0,6313544,6201690.27,5997866.8,315677.2,0,5891605.74
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2019,25947,0,0,0,0,0,0,0,8516754,8516754,5961727.8,2555026.2,0,5961727.8
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2020,25947,0,0,0,0,0,0,0,5241135.5,5241135.5,4331769.35,909366.15,0,4331769.35
2125,"Vlašim","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232947,"Město Vlašim",2021,25744,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2008,11695,6731129.2,6731129.2,5721450.36,5518844.56,4691017.67,5518844.56,4691017.67,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2009,11722,590451,590451,501883.35,580074,501787.35,588451,500183.35,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2010,11818,2938200,2938200,2497470,1321700.97,1123445.82,0,0,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2011,11706,9100502,8775502,7459176.25,7669379,6518971.25,7669379,6518971.25,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2012,11670,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2013,11599,19666715.98,16444994,13958628.45,15105182.83,12819788.95,15105182.83,12819788.95,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2014,11601,385956,342420,291057,342420,291057,342420,291057,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2015,11625,32997031.81,27865337.35,22815259.85,21762157.33,17555839.88,7595876.71,6115773.01,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2016,11699,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2017,11708,0,0,0,0,0,0,0,28171354.17,27113552.66,22898975.77,5272378.4,0,22001659.49
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2018,11772,0,0,0,0,0,0,0,6121191.38,300280.38,2508532.62,3612658.76,0,180168.22
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2019,11881,0,0,0,0,0,0,0,27290901.64,25144648.28,23694962.15,3595939.49,0,21870646.78
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2020,11927,0,0,0,0,0,0,0,66384543.16,4307631.14,53004387.01,0,0,3785730.79
3117,"Vodňany","CZ0316","Strakonice","CZ031","Jihočeský kraj","CZ03","Jihozápad",251984,"Město Vodňany",2021,11783,0,0,0,0,0,0,0,2779299,2461360.88,833789.7,1945509.3,0,738408.26
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2008,12038,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2009,12159,27701885,24646640.4,20949644,20269509.7,17229082.89,20269509.7,17229082.89,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2010,12212,34497954,32862005,23403017.78,32151265.77,22899047.8,32151265.77,22899047.8,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2011,12309,38098705.3,19759315.12,16795417.85,18825831.62,16001956.46,18825831.62,16001956.46,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2012,12312,10751130,10283130,8226372.95,7057156.78,5645635.49,7057156.78,5645635.49,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2013,12352,32584889.99,26849334.89,19465767.79,18445814.53,13373215.52,18445814.53,13373215.52,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2014,12345,66885120.41,61587811.41,52349639.69,54139549.81,46018617.29,26563180.63,22578703.51,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2015,12353,1672290,1632290,1387446.5,1632290,1387446.5,0,0,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2016,12357,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2017,12456,0,0,0,0,0,0,0,60489203.43,58051149.87,50986541.72,9502661.71,0,48914196.17
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2018,12443,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2019,12445,0,0,0,0,0,0,0,14227794.57,14154220.93,11997456.44,2230338.13,0,11927561.47
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2020,12460,0,0,0,0,0,0,0,23408885.72,4500676,20318605.46,3090280.26,0,4246627.2
2126,"Votice","CZ0201","Benešov","CZ020","Středočeský kraj","CZ02","Střední Čechy",232963,"Město Votice",2021,12457,0,0,0,0,0,0,0,2606944.1,0,1564166.45,1042777.65,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2008,28527,1921000,1100000,935000,1100000,935000,1100000,935000,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2009,28095,39091006.94,29083973.07,24721377.08,0,0,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2010,27909,3560532,3560532,3026452.2,3045858.24,2588979.5,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2011,28143,5245785,5245785,4458917,4584592,3896902,4584592,3896902,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2012,28121,65811.5,65811.5,55939.76,0,0,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2013,27983,12623727.12,10748099.62,9135882.82,0,0,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2014,27960,21624759.94,11478206.94,9756475.89,10863071.85,9233611.05,7397507.88,6287881.69,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2015,27808,4654613,1962726,1668315.28,0,0,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2016,27793,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2017,27782,0,0,0,0,0,0,0,62907549,60570762.15,53471416.64,9436132.36,0,51467935.3
