"","ico","municipality_id","municipality","date","year","EU_fund_total_CZK","Tax_revenue_CZK","Capital_revenue_CZK","Non_tax_revenue_CZK","lt_tangible_assets_CZK","Saldo_CZK","population_total","unemployment","winner_vote_percentage","party_id","party_name","party_name_short","is_overall_winner","is_winner_in_coalition","winner_vote_percentage_adj","coalition_vote_percentage","coalition_vote_percentage_adj","is_coalition_won","is_election_year"
"601",250805,3116,"Vimperk","2019-12-31",2019,0,7939.87494406393,585.32305936073,1649.44305308219,65559.4154320776,1771.02755079909,17520,2.6,26.45,768,"ANO 2011","ANO",1,1,28.0368878524486,34.51,36.5804536781853,0,0
"602",250805,3116,"Vimperk","2020-12-31",2020,50.6125228937729,7532.82601991758,115.376654075092,1884.41057291667,70233.8207886905,-2039.9654635989,17472,2.87,26.45,768,"ANO 2011","ANO",1,1,28.0368878524486,34.51,36.5804536781853,0,0
"603",250996,3101,"Blatná","2007-12-31",2007,0,4792.99033500472,226.652132839183,841.877770510864,63968.4775815711,1289.91861056609,13761,4.32,35.53,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.8967136150235,45.41,56.1032863849765,1,0
"604",250996,3101,"Blatná","2008-12-31",2008,935.83583698699,5279.39049809531,3.35585423704449,998.761589879968,65795.3194853734,-92.6572270538346,13913,4.53,35.53,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.8967136150235,45.41,56.1032863849765,1,0
"605",250996,3101,"Blatná","2009-12-31",2009,371.69162794023,4526.00557660685,86.3744905984128,899.7283191535,51973.0049331522,779.776220776435,13987,6.46,35.53,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.8967136150235,45.41,56.1032863849765,1,0
"606",250996,3101,"Blatná","2010-12-31",2010,108.677787234043,5072.92967904796,202.470248827984,1227.01767039308,53076.7464839524,197.34439235485,13865,7.27,24.76,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.4621608757734,48.04,57.163255592575,1,1
"607",250996,3101,"Blatná","2011-12-31",2011,4281.55725108225,4878.27327705628,16.1482683982684,1346.48731529582,34537.0830137085,1253.23462265512,13860,6.96,24.76,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.4621608757734,48.04,57.163255592575,1,0
"608",250996,3101,"Blatná","2012-12-31",2012,3291.1352136196,4939.39043663703,53.1627268126943,1001.75450589171,36645.3156198945,-1818.00323068026,13833,6.71,24.76,7,"Česká strana sociálně demokratická","ČSSD",1,0,29.4621608757734,48.04,57.163255592575,1,0
"609",250996,3101,"Blatná","2013-12-31",2013,113.594664931685,6061.14507337526,23.4251427745247,1066.47536832213,41558.6525352418,-118.829548181883,13833,6.46,23.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.9148093675755,46.75,52.8905984839914,1,1
"610",250996,3101,"Blatná","2014-12-31",2014,0,6381.36954677302,38.4133430021755,1357.8034684554,39280.855093546,2791.4536142132,13790,6.22,23.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.9148093675755,46.75,52.8905984839914,1,0
"611",250996,3101,"Blatná","2015-12-31",2015,0,6561.03807644883,43.4359904257634,1178.31680423587,39437.681213462,774.512396460434,13787,5.04,23.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.9148093675755,46.75,52.8905984839914,1,0
"612",250996,3101,"Blatná","2016-12-31",2016,106.497300846221,7121.07112707908,46.9069156696819,1263.14412824628,40258.5716151153,1000.21912459877,13708,3.59,23.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.9148093675755,46.75,52.8905984839914,1,0
"613",250996,3101,"Blatná","2017-12-31",2017,0,7529.85810361182,35.4529004013134,1234.74188544327,39346.0161065305,1929.82112294783,13705,2.49,28.12,768,"ANO 2011","ANO",1,1,30.2951950010774,35.81,38.5800474035768,0,1
"614",250996,3101,"Blatná","2018-12-31",2018,130.378908571847,8330.42435400044,96.7486274796867,1295.46673376766,40141.1967330356,1953.67352902423,13661,1.89,28.12,768,"ANO 2011","ANO",1,1,30.2951950010774,35.81,38.5800474035768,0,0
"615",250996,3101,"Blatná","2019-12-31",2019,1842.85067822651,8880.91229367867,204.196151594966,1393.4144381036,43330.6928775241,-1110.77143766462,13668,1.68,28.12,768,"ANO 2011","ANO",1,1,30.2951950010774,35.81,38.5800474035768,0,0
"616",250996,3101,"Blatná","2020-12-31",2020,125.589532490444,8425.66212584534,51.6171714201705,1270.65309835343,44617.683848868,2010.78788224052,13604,2.58,28.12,768,"ANO 2011","ANO",1,1,30.2951950010774,35.81,38.5800474035768,0,0
"617",251810,3111,"Strakonice","2007-12-31",2007,0,5842.33854775721,578.979326169936,1442.7409924321,65183.4311497474,-412.452838514661,45323,3.72,36.31,53,"Občanská demokratická strana","ODS",1,1,43.6785757247684,48.54,58.3904727535186,1,0
"618",251810,3111,"Strakonice","2008-12-31",2008,869.797285569687,6224.45341724244,873.162874620429,1610.33094221714,66109.0230163271,407.127579985037,45446,4.41,36.31,53,"Občanská demokratická strana","ODS",1,1,43.6785757247684,48.54,58.3904727535186,1,0
"619",251810,3111,"Strakonice","2009-12-31",2009,1485.10328738633,5591.11954333252,681.962298382636,1695.31915835122,71048.2892669867,-3101.95853707104,45197,6.6,36.31,53,"Občanská demokratická strana","ODS",1,1,43.6785757247684,48.54,58.3904727535186,1,0
"620",251810,3111,"Strakonice","2010-12-31",2010,6401.0157197455,5618.98422657182,427.868598948438,1634.82856890381,79357.9286881986,-3004.11235806124,45266,7.93,23.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.0859750240154,48.51,58.2492795389049,1,1
"621",251810,3111,"Strakonice","2011-12-31",2011,5180.89994402531,5385.91291400252,433.135671143167,1882.22283988584,65178.3666780238,-2584.78825792606,45199,6.39,23.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.0859750240154,48.51,58.2492795389049,1,0
"622",251810,3111,"Strakonice","2012-12-31",2012,1460.518022988,5570.70584555078,797.913292288612,1853.06262058732,70037.6267739292,-1087.86953049564,45154,6.44,23.39,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.0859750240154,48.51,58.2492795389049,1,0
"623",251810,3111,"Strakonice","2013-12-31",2013,2805.5991433388,6394.46532585067,272.660263519808,1932.99546271239,67673.120132869,968.732002129451,45082,6.49,22.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3055681303757,45.6,51.6070620190131,1,1
"624",251810,3111,"Strakonice","2014-12-31",2014,1117.88737704918,6571.57923379435,220.86171622995,1933.74845168132,69809.2933034333,880.14933851796,45262,6.54,22.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3055681303757,45.6,51.6070620190131,1,0
"625",251810,3111,"Strakonice","2015-12-31",2015,751.132275408098,6830.24497029003,147.206379359855,2047.71772392923,72301.6408605951,1421.90710410638,45271,5.58,22.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3055681303757,45.6,51.6070620190131,1,0
"626",251810,3111,"Strakonice","2016-12-31",2016,0,7285.67327003754,119.625078383749,2086.96443585781,71385.8836862442,3098.19936674763,45290,5.09,22.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3055681303757,45.6,51.6070620190131,1,0
"627",251810,3111,"Strakonice","2017-12-31",2017,1046.07354091781,7825.0432954771,172.651597680111,2056.17390632236,71899.6101199638,2038.80711822171,45347,3.14,32.54,768,"ANO 2011","ANO",1,1,34.8170340252514,40.59,43.4303445324203,0,1
"628",251810,3111,"Strakonice","2018-12-31",2018,192.167256814921,8373.58425295221,253.036221167642,2019.67862730383,74435.9002827502,-318.793868226465,45305,2.97,32.54,768,"ANO 2011","ANO",1,1,34.8170340252514,40.59,43.4303445324203,0,0
"629",251810,3111,"Strakonice","2019-12-31",2019,12.6425522411162,9000.37099329987,949.784667094178,1833.91123786569,75251.8836768901,2819.5484255799,45223,2.93,32.54,768,"ANO 2011","ANO",1,1,34.8170340252514,40.59,43.4303445324203,0,0
"630",251810,3111,"Strakonice","2020-12-31",2020,42.1371769516233,8400.44923001711,29.7346503411035,1922.61073531699,75794.0036485856,1567.10205573209,45001,3.52,32.54,768,"ANO 2011","ANO",1,1,34.8170340252514,40.59,43.4303445324203,0,0
"631",251984,3117,"Vodňany","2007-12-31",2007,0,5807.83418081531,1121.67973799879,1447.19641472033,72409.5845901922,679.677669568215,11603,4.91,37.87,53,"Občanská demokratická strana","ODS",1,1,44.7741782927406,51.95,61.4211397493497,1,0
"632",251984,3117,"Vodňany","2008-12-31",2008,471.897781958102,6725.44420692604,499.552800342027,1181.76571184267,71540.1111586148,997.355280034203,11695,5.24,37.87,53,"Občanská demokratická strana","ODS",1,1,44.7741782927406,51.95,61.4211397493497,1,0
"633",251984,3117,"Vodňany","2009-12-31",2009,49.4859239037707,5829.15202183928,306.223340726838,1203.93960075073,77694.7585736223,-491.291588466132,11722,7.6,37.87,53,"Občanská demokratická strana","ODS",1,1,44.7741782927406,51.95,61.4211397493497,1,0
"634",251984,3117,"Vodňany","2010-12-31",2010,112.504338610827,5955.07745999319,60.2826012938372,1999.09090909091,78679.1036772217,1054.04068777664,11748,8.72,22.62,53,"Občanská demokratická strana","ODS",0,1,27.7511961722488,50.67,62.1641516378359,1,1
"635",251984,3117,"Vodňany","2011-12-31",2011,655.166495814112,6144.9879463523,110.908935588587,1549.37532974543,58707.5636878524,863.179824876132,11706,8.67,22.62,53,"Občanská demokratická strana","ODS",0,1,27.7511961722488,50.67,62.1641516378359,1,0
"636",251984,3117,"Vodňany","2012-12-31",2012,0,6229.46829991431,52.4304198800343,1491.76450985433,58663.8091670951,-1.69603941730944,11670,8.66,22.62,53,"Občanská demokratická strana","ODS",0,1,27.7511961722488,50.67,62.1641516378359,1,0
"637",251984,3117,"Vodňany","2013-12-31",2013,1302.28319941374,7664.99024571084,74.2061384602121,1393.63381325976,59799.8621200103,226.502253642555,11599,8.65,19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.5139442231076,44.84,49.6237273129703,0,1
"638",251984,3117,"Vodňany","2014-12-31",2014,29.5164209981898,7903.18191449013,88.6234807344194,1433.76086199466,61373.2313964313,-201.850024997844,11601,8.65,19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.5139442231076,44.84,49.6237273129703,0,0
"639",251984,3117,"Vodňany","2015-12-31",2015,1872.01353376344,8171.54171698925,273.408946236559,1805.17898150538,63653.4329909677,-784.57617892473,11625,6.63,19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.5139442231076,44.84,49.6237273129703,0,0
"640",251984,3117,"Vodňany","2016-12-31",2016,0,8732.73021112916,1119.16881784768,1565.62185827849,65065.7662706214,1721.96996238995,11699,4.82,19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.5139442231076,44.84,49.6237273129703,0,0
"641",251984,3117,"Vodňany","2017-12-31",2017,2315.81420054663,9970.93182951828,1759.71378544585,1950.57637171165,65552.9944858217,2050.25144772805,11708,3.25,30.84,768,"ANO 2011","ANO",1,1,32.6383744311567,38.5,40.7450523864959,0,1
"642",251984,3117,"Vodňany","2018-12-31",2018,25.5080173292559,10964.5076325178,183.373114169215,2278.66485304111,69930.6240392457,-1862.93472901802,11772,2.9,30.84,768,"ANO 2011","ANO",1,1,32.6383744311567,38.5,40.7450523864959,0,0
"643",251984,3117,"Vodňany","2019-12-31",2019,2116.37473950004,11260.0942235502,336.538540526892,2070.51870212945,72685.269410824,2699.8304250484,11881,2.39,30.84,768,"ANO 2011","ANO",1,1,32.6383744311567,38.5,40.7450523864959,0,0
"644",251984,3117,"Vodňany","2020-12-31",2020,361.166357005114,10972.5045325732,812.080908862245,2377.08353567536,74818.1880489645,1843.31418797686,11927,3.14,30.84,768,"ANO 2011","ANO",1,1,32.6383744311567,38.5,40.7450523864959,0,0
"645",252921,3110,"Soběslav","2007-12-31",2007,0,3143.1938475458,22.5152680389052,854.203121465732,37240.4320289527,346.668174621126,22105,3.69,37.56,53,"Občanská demokratická strana","ODS",1,1,46.0124954061007,48.61,59.5491853485238,1,0
"646",252921,3110,"Soběslav","2008-12-31",2008,2859.19056646355,3487.10494245091,741.366283006093,826.808846761453,37150.5687203791,1026.48837734146,22155,4.34,37.56,53,"Občanská demokratická strana","ODS",1,1,46.0124954061007,48.61,59.5491853485238,1,0
"647",252921,3110,"Soběslav","2009-12-31",2009,0,3024.29811541402,253.684612962713,1158.49952772905,38261.1878738812,-1510.10030135384,22233,7.33,37.56,53,"Občanská demokratická strana","ODS",1,1,46.0124954061007,48.61,59.5491853485238,1,0
"648",252921,3110,"Soběslav","2010-12-31",2010,0,3210.45281995662,185.908803326103,1058.35638105568,39761.7046276211,832.65003615329,22128,8,23.72,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2380952380952,46.42,55.2619047619048,1,1
"649",252921,3110,"Soběslav","2011-12-31",2011,27.1161928865187,3143.75425814616,704.887106250282,1036.18278392914,34778.5140543228,-636.385154788268,22127,7.49,23.72,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2380952380952,46.42,55.2619047619048,1,0
"650",252921,3110,"Soběslav","2012-12-31",2012,0,3266.57471206561,274.643921888451,898.151887091659,36688.8005210457,660.332602510081,22071,7.55,23.72,7,"Česká strana sociálně demokratická","ČSSD",1,0,28.2380952380952,46.42,55.2619047619048,1,0
"651",252921,3110,"Soběslav","2013-12-31",2013,62.0897633511651,4030.74021760812,68.2716492882401,920.151059932904,36596.6207607217,808.339461873243,22058,7.61,25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5730349713258,47.38,53.277858990217,1,1
"652",252921,3110,"Soběslav","2014-12-31",2014,0,4271.49557430742,15.8088522949552,957.880034572169,36943.4708574808,540.938664422508,21983,7.67,25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5730349713258,47.38,53.277858990217,1,0
"653",252921,3110,"Soběslav","2015-12-31",2015,0,4326.15592202942,8.61046591064353,958.914718768502,37953.6125946168,312.269459853348,21957,6.75,25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5730349713258,47.38,53.277858990217,1,0
"654",252921,3110,"Soběslav","2016-12-31",2016,0,4613.47413866885,586.291450423382,1005.78344304835,38773.065347355,894.434943549121,21966,5.56,25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5730349713258,47.38,53.277858990217,1,0
"655",252921,3110,"Soběslav","2017-12-31",2017,1705.87290982859,5104.68892049599,19.2863785557987,1025.21568836616,40020.1971002006,525.047272064187,21936,4.24,31.57,768,"ANO 2011","ANO",1,1,33.9243498817967,40.43,43.44508918977,0,1
"656",252921,3110,"Soběslav","2018-12-31",2018,649.088208451218,5421.86408779776,511.056858629187,981.182935566305,42204.0595423017,-605.648147759423,21914,2.34,31.57,768,"ANO 2011","ANO",1,1,33.9243498817967,40.43,43.44508918977,0,0
"657",252921,3110,"Soběslav","2019-12-31",2019,269.887218754272,5745.29175923816,510.827490773226,948.499099649155,45543.3290148995,-1528.31300861166,21947,1.9,31.57,768,"ANO 2011","ANO",1,1,33.9243498817967,40.43,43.44508918977,0,0
"658",252921,3110,"Soběslav","2020-12-31",2020,0,5535.76388944541,57.8348547491121,1141.32684591567,46187.2013227393,346.539480010928,21962,3.22,31.57,768,"ANO 2011","ANO",1,1,33.9243498817967,40.43,43.44508918977,0,0
"659",253014,3112,"Tábor","2007-12-31",2007,0,5258.87154891777,700.554161178897,2294.1573271042,45618.0721155041,254.141050172709,80482,3.29,38.34,53,"Občanská demokratická strana","ODS",1,1,46.4445790430042,50.87,61.6232586311327,1,0
"660",253014,3112,"Tábor","2008-12-31",2008,672.355440383017,5741.68797985686,1260.81775671955,2435.8289818042,46726.1100430398,1485.4617168798,80623,3.73,38.34,53,"Občanská demokratická strana","ODS",1,1,46.4445790430042,50.87,61.6232586311327,1,0
"661",253014,3112,"Tábor","2009-12-31",2009,2535.10850721695,5194.53170260702,1720.00247579906,2430.03701319601,51449.6806219207,-2653.37649476369,80782,6.8,38.34,53,"Občanská demokratická strana","ODS",1,1,46.4445790430042,50.87,61.6232586311327,1,0
"662",253014,3112,"Tábor","2010-12-31",2010,800.954768417395,5513.72964654488,1713.17786934075,2835.39180401112,51997.6536437649,3487.90334590945,80576,7.3,23.33,53,"Občanská demokratická strana","ODS",0,1,27.4632136550912,52.05,61.2713360800471,1,1
"663",253014,3112,"Tábor","2011-12-31",2011,110.432065078558,5266.13342493273,1353.41582693667,2953.84576518148,47628.6368554457,1165.70263972421,80641,6.99,23.33,53,"Občanská demokratická strana","ODS",0,1,27.4632136550912,52.05,61.2713360800471,1,0
"664",253014,3112,"Tábor","2012-12-31",2012,6008.02858135265,5552.11317781472,1296.00495558974,2621.65815585769,48773.6641714633,784.586429563834,80612,7.08,23.33,53,"Občanská demokratická strana","ODS",0,1,27.4632136550912,52.05,61.2713360800471,1,0
"665",253014,3112,"Tábor","2013-12-31",2013,1424.86311236081,5899.65462205008,1116.3726352836,2512.93139287177,51780.5579339069,653.08906732214,80553,7.17,21.25,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9679675163546,44.65,50.3609293931875,1,1
"666",253014,3112,"Tábor","2014-12-31",2014,318.197314397187,6128.21201078515,552.65475081075,2357.7484370224,56258.1842908264,-1035.9711749357,80481,7.26,21.25,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9679675163546,44.65,50.3609293931875,1,0
"667",253014,3112,"Tábor","2015-12-31",2015,713.233883499975,6156.60136024474,453.330050241258,2456.02597385962,56604.2735484754,748.276186017014,80412,5.93,21.25,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9679675163546,44.65,50.3609293931875,1,0
"668",253014,3112,"Tábor","2016-12-31",2016,576.586114354716,6540.52833895604,409.185449837543,2417.68463269803,56720.3306038915,1949.34875499508,80329,5.44,21.25,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9679675163546,44.65,50.3609293931875,1,0
"669",253014,3112,"Tábor","2017-12-31",2017,521.186970662154,7056.96541418867,387.465007340682,2433.87218814542,56667.9993441909,781.018925398762,80374,4.04,29.75,768,"ANO 2011","ANO",1,1,31.7062773100288,37.83,40.3175956517105,0,1
"670",253014,3112,"Tábor","2018-12-31",2018,861.3863916707,7481.84803420076,291.148252112729,2429.4543048782,57275.4277397218,-924.390579278504,80583,3.02,29.75,768,"ANO 2011","ANO",1,1,31.7062773100288,37.83,40.3175956517105,0,0
"671",253014,3112,"Tábor","2019-12-31",2019,0,7911.25929868069,156.833550615018,2495.66473737724,56794.89380741,529.432448541813,80648,2.91,29.75,768,"ANO 2011","ANO",1,1,31.7062773100288,37.83,40.3175956517105,0,0
"672",253014,3112,"Tábor","2020-12-31",2020,71.9251649293692,7343.89319497074,93.1162643342568,2571.89889239523,57154.448265353,-795.604800283269,80489,3.54,29.75,768,"ANO 2011","ANO",1,1,31.7062773100288,37.83,40.3175956517105,0,0
"673",253316,3202,"Domažlice","2007-12-31",2007,0,3537.95867393279,215.965031789282,1466.78221818549,58584.5367847411,1189.40104955091,39636,3.24,35.34,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.7918215613383,45.36,56.2081784386617,1,0
"674",253316,3202,"Domažlice","2008-12-31",2008,2133.32150919816,3739.49585082983,224.886522695461,1221.15651869626,59875.6533693261,372.831183763247,40008,3.96,35.34,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.7918215613383,45.36,56.2081784386617,1,0
"675",253316,3202,"Domažlice","2009-12-31",2009,337.334168822768,3076.07299233755,345.986665339835,1105.87595780675,62886.8872524629,-1523.17519156135,40196,7.07,35.34,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.7918215613383,45.36,56.2081784386617,1,0
"676",253316,3202,"Domažlice","2010-12-31",2010,598.524054900791,3087.2763439256,749.516137053061,2392.06076880999,69849.7687602566,-1734.53776915809,40218,7.13,25.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.437903804738,45.49,54.4268963866954,1,1
"677",253316,3202,"Domažlice","2011-12-31",2011,1317.90265443151,3231.87015517756,5614.50222371431,2542.83352282901,69097.401169054,-155.076367750917,40212,5.86,25.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.437903804738,45.49,54.4268963866954,1,0
"678",253316,3202,"Domažlice","2012-12-31",2012,8.2379392495533,3358.07313480246,2523.94554918602,1872.75860135001,73243.2167892595,-767.739219525509,40296,5.72,25.44,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.437903804738,45.49,54.4268963866954,1,0
"679",253316,3202,"Domažlice","2013-12-31",2013,258.409036452517,4056.98710240949,211.460405717263,1146.97469788332,74784.3301928088,-706.144174297129,40299,5.58,23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5619742007852,45.83,51.407739764442,1,1
"680",253316,3202,"Domažlice","2014-12-31",2014,897.029068955268,4261.08539877149,607.897847624709,1311.49398944865,75430.0446908902,1334.90508099272,40374,5.43,23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5619742007852,45.83,51.407739764442,1,0
"681",253316,3202,"Domažlice","2015-12-31",2015,70.7241175018514,4527.96217032831,501.25971365095,1993.0058264626,73734.1282014317,1531.00211281165,40510,5.2,23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5619742007852,45.83,51.407739764442,1,0
"682",253316,3202,"Domažlice","2016-12-31",2016,0,4385.75529179324,178.608122792719,1847.89650613717,73787.4132861624,1595.1065747944,40491,3.71,23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5619742007852,45.83,51.407739764442,1,0
"683",253316,3202,"Domažlice","2017-12-31",2017,2339.27909800542,4832.18238611179,244.425976360502,1590.12961856686,74036.6462191578,313.095054420096,40610,2.14,26.98,768,"ANO 2011","ANO",1,1,28.4149552395998,35.83,37.7356503422854,0,1
"684",253316,3202,"Domažlice","2018-12-31",2018,919.989509369928,5152.9511332448,677.595413162166,1445.25974521666,78077.5918973489,469.29291894152,40662,2.06,26.98,768,"ANO 2011","ANO",1,1,28.4149552395998,35.83,37.7356503422854,0,0
"685",253316,3202,"Domažlice","2019-12-31",2019,593.755553971337,5328.70617665134,133.198972442784,2053.74512770717,85799.9666732221,-5047.5738137614,40679,2.01,26.98,768,"ANO 2011","ANO",1,1,28.4149552395998,35.83,37.7356503422854,0,0
"686",253316,3202,"Domažlice","2020-12-31",2020,180.244274416766,5044.83922004745,223.079379201265,1584.9761570779,86953.4771900949,-233.889789689602,40464,3.42,26.98,768,"ANO 2011","ANO",1,1,28.4149552395998,35.83,37.7356503422854,0,0
"687",253383,3204,"Horšovský Týn","2007-12-31",2007,0,4159.02623865018,378.5507971688,613.455351397726,60739.0269535998,-350.843640523343,13987,3.85,35.59,53,"Občanská demokratická strana","ODS",1,1,46.9710967401346,43.13,56.9222647485812,1,0
"688",253383,3204,"Horšovský Týn","2008-12-31",2008,210.257931206027,4402.11356691067,545.236301613247,534.744509985076,58001.7120318385,-171.67791912444,14071,4.78,35.59,53,"Občanská demokratická strana","ODS",1,1,46.9710967401346,43.13,56.9222647485812,1,0
"689",253383,3204,"Horšovský Týn","2009-12-31",2009,2.3004711342381,4270.58083116518,222.719921243232,598.396034034175,58994.6325856128,-126.111384572112,14221,8.01,35.59,53,"Občanská demokratická strana","ODS",1,1,46.9710967401346,43.13,56.9222647485812,1,0
"690",253383,3204,"Horšovský Týn","2010-12-31",2010,0,3939.4114748328,388.630059838085,681.017247448082,58734.3090461105,1086.54487856389,14205,8.14,22.69,53,"Občanská demokratická strana","ODS",0,1,27.6370280146163,43.26,52.6918392204629,1,1
"691",253383,3204,"Horšovský Týn","2011-12-31",2011,271.58690317605,4111.33361003996,146.119890626095,690.778128023557,52308.3950003506,-46.7811722638985,14263,6.63,22.69,53,"Občanská demokratická strana","ODS",0,1,27.6370280146163,43.26,52.6918392204629,1,0
"692",253383,3204,"Horšovský Týn","2012-12-31",2012,193.500854581115,4059.71234939759,39.3653684505464,791.782768982908,53496.1807390025,132.834866209023,14276,6.41,22.69,53,"Občanská demokratická strana","ODS",0,1,27.6370280146163,43.26,52.6918392204629,1,0
"693",253383,3204,"Horšovský Týn","2013-12-31",2013,149.423805136795,5035.0923464545,332.349316024567,767.142912479062,53184.3805883585,1005.86114042434,14328,6.19,22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9029395452024,42.5,47.1436494731004,0,1
"694",253383,3204,"Horšovský Týn","2014-12-31",2014,252.798429239032,5571.58998116761,805.201757689893,776.462136430216,53363.0663555835,1363.35734254028,14337,5.96,22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9029395452024,42.5,47.1436494731004,0,0
"695",253383,3204,"Horšovský Týn","2015-12-31",2015,187.821072618717,5849.83453207442,125.411252429881,815.7215433213,53495.0857983893,-1132.29366356568,14404,5.36,22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9029395452024,42.5,47.1436494731004,0,0
"696",253383,3204,"Horšovský Týn","2016-12-31",2016,0,6420.16286223685,1633.21662895152,997.481366659809,53071.9238311733,4399.78816292944,14583,4.67,22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9029395452024,42.5,47.1436494731004,0,0
"697",253383,3204,"Horšovský Týn","2017-12-31",2017,0,6756.19885275147,124.014683683272,717.470730753396,71983.0911678331,-829.653701797722,14574,2.74,33.49,768,"ANO 2011","ANO",1,1,35.8143514062667,39.94,42.7120094107582,0,1
"698",253383,3204,"Horšovský Týn","2018-12-31",2018,544.503850081699,6644.06444784858,281.543504901961,1417.9109497549,76754.483579793,-3183.00724741285,14688,2.23,33.49,768,"ANO 2011","ANO",1,1,35.8143514062667,39.94,42.7120094107582,0,0
"699",253383,3204,"Horšovský Týn","2019-12-31",2019,0,7187.39439190556,391.046565261383,1101.19113591906,75057.3079231029,2546.95990354132,14825,2.45,33.49,768,"ANO 2011","ANO",1,1,35.8143514062667,39.94,42.7120094107582,0,0
"700",253383,3204,"Horšovský Týn","2020-12-31",2020,245.868019454202,6704.75961091597,117.219300864631,1210.77491286139,78678.9638070792,-618.221929883814,14804,3.38,33.49,768,"ANO 2011","ANO",1,1,35.8143514062667,39.94,42.7120094107582,0,0
"701",253901,4101,"Aš","2007-12-31",2007,0,7261.40425052145,1094.56226393822,1697.384858222,50422.9156096736,1781.60888437905,17739,3.49,33.41,53,"Občanská demokratická strana","ODS",1,1,43.6275790023505,43.39,56.6597022721337,1,0
"702",253901,4101,"Aš","2008-12-31",2008,6892.25015381173,8062.63885004754,2372.31836232451,1384.11656132893,49132.3015828626,1786.23580737178,17879,4.94,33.41,53,"Občanská demokratická strana","ODS",1,1,43.6275790023505,43.39,56.6597022721337,1,0
"703",253901,4101,"Aš","2009-12-31",2009,802.502309320853,6961.43684884952,3631.8424424759,739.642319906401,48745.2766170817,-6627.14245918993,17949,7.63,33.41,53,"Občanská demokratická strana","ODS",1,1,43.6275790023505,43.39,56.6597022721337,1,0
"704",253901,4101,"Aš","2010-12-31",2010,2550.0259265804,7128.07843584336,639.070854471869,632.647779741207,54810.5227156131,2720.04218206692,17543,6.72,24.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1995348267842,40.13,49.1247398702412,0,1
"705",253901,4101,"Aš","2011-12-31",2011,0,7381.5375665075,789.415472942246,1777.40152171442,35491.2555701455,1986.06174795362,17592,5.63,24.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1995348267842,40.13,49.1247398702412,0,0
"706",253901,4101,"Aš","2012-12-31",2012,0,8018.44571144674,728.428741766977,1054.92579264138,34603.9767942312,935.372287076993,17612,5.34,24.67,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1995348267842,40.13,49.1247398702412,0,0
"707",253901,4101,"Aš","2013-12-31",2013,595.101237090001,9685.98178810578,448.267702303938,1331.70778799228,36163.3165645216,1942.60755930087,17622,5.05,21.93,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.6521230553281,45.29,52.976956369166,1,1
