ico,municipality_id,municipality,date,year,EU_fund_total_CZK,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,population_total,unemployment
276111,5107,Semily,2016-12-31,2016,0,4664.498471226507,0.07750435962022864,869.9209781050184,17756.3449137764,114.34053826777873,25805,5.4
276111,5107,Semily,2017-12-31,2017,347.2233420203042,5010.184943405033,4.706561904391458,773.4993943755105,17899.976708545644,598.1525026255397,25709,3.95
276111,5107,Semily,2018-12-31,2018,708.2183315795628,5427.070362056198,1.8162827857671773,742.5964558244671,18959.056864647882,188.32602088935656,25659,3.27
276111,5107,Semily,2019-12-31,2019,3703.074801168452,5666.7955392405065,103.3201717624148,923.3331400194743,21529.812555793575,-663.1402426484908,25675,3.39
276111,5107,Semily,2020-12-31,2020,262.5372205709816,5343.969649589362,101.20064880719593,1010.9440660930778,23307.953089166993,638.7307461869339,25570,4.09
276227,5109,Turnov,2007-12-31,2007,0,5881.620846207201,580.6277192761208,1632.5017340311495,48463.01343085945,-1471.3084053218993,31718,3.15
276227,5109,Turnov,2008-12-31,2008,34.52713518942842,5916.685708904862,2821.501616497693,2279.5900687403873,43191.317367149,-299.52509494962175,31859,4.18
276227,5109,Turnov,2009-12-31,2009,2657.6947389595807,5574.120197105788,1719.5839570858284,2003.3729416167664,33168.08414421158,1401.5275698602795,32064,6.43
276227,5109,Turnov,2010-12-31,2010,357.3219112786136,5592.4608445831145,1733.4002656698897,1906.7671681443267,32246.048623768187,532.2019708998795,32371,6.82
276227,5109,Turnov,2011-12-31,2011,367.6187678220256,5163.187557460668,675.817570058997,1768.3617895771877,31625.97949207227,-1990.801173180921,32544,5.7
276227,5109,Turnov,2012-12-31,2012,228.0035810686461,5122.483684743267,265.03803447641246,1846.414020918962,31157.167738175573,1555.3905107048677,32602,5.76
276227,5109,Turnov,2013-12-31,2013,446.8910978775385,6124.003248129486,254.40345090853566,2157.0919328141704,30191.76802259887,1089.9618329515927,32745,5.82
276227,5109,Turnov,2014-12-31,2014,3077.2494527968834,6282.867125205429,562.5354555968105,1940.2892081076145,29746.513768336477,1200.7437382068294,32858,5.89
276227,5109,Turnov,2015-12-31,2015,65.9182775468091,6787.300419992111,579.7244560434558,1974.2167295845597,30105.290198161016,-2086.6418541559187,32953,4.87
276227,5109,Turnov,2016-12-31,2016,0,7216.390414548535,720.361741406439,1854.0270996732027,28320.120074134593,163.20010076252572,33048,4.08
276227,5109,Turnov,2017-12-31,2017,43.693836978131216,7649.934438821616,523.2239047532985,1796.3562591119949,29883.333489668054,635.0335327429333,33198,2.96
276227,5109,Turnov,2018-12-31,2018,290.63387920952414,8233.286755930068,543.1260551174018,1827.18936965844,31881.548480522983,-1296.4043323237474,33347,2.47
276227,5109,Turnov,2019-12-31,2019,1198.2869464354758,8613.662762692205,206.88583439907208,1897.6923576123488,33348.83868958749,-37.40466704339292,33623,2.24
276227,5109,Turnov,2020-12-31,2020,1165.3690222370535,8197.490074932499,488.6095015623578,2259.895791038437,36719.42504232018,-344.8898097867306,32963,3.23
276944,5307,Litomyšl,2007-12-31,2007,0,4398.200045655151,762.8142596256278,2784.7740070004565,70200.00266321716,596.089636280627,26284,4.4
276944,5307,Litomyšl,2008-12-31,2008,41.48282234038541,4669.641739261606,668.701587660746,2222.2212165780443,72276.77225930535,173.22698646151525,26517,4.27
276944,5307,Litomyšl,2009-12-31,2009,4179.4355837317,4223.428816850911,17.844338213325365,406.9924559306842,73517.33305945623,-414.1507319988049,26776,7.12
276944,5307,Litomyšl,2010-12-31,2010,14084.206958666568,4272.73376186561,30.76799461843187,468.2547275581135,77619.88937887734,-1968.0200313924809,26758,6.59
276944,5307,Litomyšl,2011-12-31,2011,712.6184486427958,4452.208093193443,16.759489228241797,360.57000858753685,64721.97960049285,595.4197726169585,26783,6.02
276944,5307,Litomyšl,2012-12-31,2012,331.60252896687905,4732.696264669722,3.29585335866771,263.31744495361573,69112.29344361238,632.8045128720986,26841,5.87
276944,5307,Litomyšl,2013-12-31,2013,0,5433.506095626473,3.217479142504396,269.0295551648023,74716.15133487972,606.2702809682368,26729,5.72
276944,5307,Litomyšl,2014-12-31,2014,173.83059833545775,5729.01750356152,2.910174701956962,332.121086076329,78208.30547874334,740.2775384269363,26674,5.57
276944,5307,Litomyšl,2015-12-31,2015,422.3596989037393,5762.633532812734,46.691357561195375,387.24876145066827,79749.18180094608,738.1193065775678,26636,4.47
276944,5307,Litomyšl,2016-12-31,2016,2712.1087061994613,6020.3528721174,514.6155398322851,328.43621817909553,79164.54038671758,995.534375935909,26712,3.49
276944,5307,Litomyšl,2017-12-31,2017,1249.120025652465,6192.290761394899,183.5549371700498,877.7313406201205,77708.75324410737,285.88869507026544,26898,2.08
276944,5307,Litomyšl,2018-12-31,2018,478.0566520489387,6743.793786851415,27.309146521226417,1162.8218908461083,76943.8530442954,-856.1607856721662,27136,1.57
276944,5307,Litomyšl,2019-12-31,2019,1851.7222782576732,7318.221915824297,0.1837897445322551,1237.107709979783,77929.25266642161,-194.54978864179378,27205,1.42
276944,5307,Litomyšl,2020-12-31,2020,80.02572118931681,7280.509434115391,6.04987457577099,899.3280216172349,78099.30522281246,1854.4997310756935,27108,1.81
277037,5308,Moravská Třebová,2007-12-31,2007,0,4087.6468864468866,143.23516483516482,729.2428571428571,46251.32087912088,642.9065934065934,27300,8.45
277037,5308,Moravská Třebová,2008-12-31,2008,3945.403188853351,4381.1227528399695,206.6324767471784,737.5045035109003,47302.91349582736,278.01477886842395,27201,9.05
277037,5308,Moravská Třebová,2009-12-31,2009,1494.9930348588694,3740.277470705284,3349.597243717297,772.166703515366,47520.23067285725,1651.2521188002063,27138,12.49
277037,5308,Moravská Třebová,2010-12-31,2010,40.87605236805993,4422.036494455365,297.604865927382,1030.2822386232986,52456.44030708749,-425.26499276786706,26963,12.85
277037,5308,Moravská Třebová,2011-12-31,2011,1454.703004582883,3868.664911509371,222.5408595700287,1315.2928324453221,45652.35861432989,-216.07633592905736,26839,11.19
277037,5308,Moravská Třebová,2012-12-31,2012,7003.816701876615,4046.0201520770124,430.3597782522381,1123.653118702476,50143.0900086152,-1834.9386552796195,26697,11.05
277037,5308,Moravská Třebová,2013-12-31,2013,482.7863798945783,4719.814121987952,245.982078313253,983.0408173945783,50996.83778652108,445.6247036897591,26560,10.91
277037,5308,Moravská Třebová,2014-12-31,2014,71.8093387899819,4934.595369266747,84.1595503922752,1116.7948174411588,52107.69206698853,104.68953568195647,26512,10.77
277037,5308,Moravská Třebová,2015-12-31,2015,1309.6997756775222,5042.182226523951,54.71700751537235,1056.1493877628482,53661.7032285736,883.1891641994989,26346,9.53
277037,5308,Moravská Třebová,2016-12-31,2016,0,5448.712120843626,146.07350940528215,1015.2373110393312,53590.960357210715,978.8908785863575,26315,8.36
277037,5308,Moravská Třebová,2017-12-31,2017,1124.5212542282695,5896.866718482764,244.63709855193645,966.1805370377408,52992.3812736118,174.69227053323627,26311,6.43
277037,5308,Moravská Třebová,2018-12-31,2018,71.38594624433699,6381.977379221075,172.08484905013898,1284.0507073514295,56298.3904046903,-1855.4800974606921,26267,4.34
277037,5308,Moravská Třebová,2019-12-31,2019,0,6836.103864871068,238.96798530874588,1304.5915995868083,57869.914177442806,110.65927844517675,26138,4.4
277037,5308,Moravská Třebová,2020-12-31,2020,949.2018308178037,6493.057158863391,412.84048205760047,1315.2467210842447,57317.030562143846,1348.4921515478206,25972,4.66
277177,5310,Polička,2007-12-31,2007,0,5051.209051169966,1244.2129082026229,2477.4214451015687,75825.54127024942,1700.583183337619,19445,3.7
277177,5310,Polička,2008-12-31,2008,1257.8236538362446,5499.240480239089,1007.531303138043,2351.6257020662647,76967.64466429639,605.2084299479569,19407,3.79
277177,5310,Polička,2009-12-31,2009,1769.4593578451456,4862.319233920524,1009.338897992626,2240.7409873002866,77903.34647685375,-208.91591560835724,19528,6.05
277177,5310,Polička,2010-12-31,2010,0,4746.990227018223,1332.6107095591979,2613.9117377583225,79450.42247785808,-581.3875598086124,19646,6.76
277177,5310,Polička,2011-12-31,2011,3952.6506023668035,4990.176383259688,490.7083650769465,2765.968484432932,75400.20857179136,664.3196845954594,19689,5.86
277177,5310,Polička,2012-12-31,2012,259.1294225001271,5054.24607442428,499.87722942402524,2625.995546235575,77039.4912373545,145.7987026587347,19671,5.78
277177,5310,Polička,2013-12-31,2013,953.3769665495647,5857.117100962273,258.76080647624866,2915.9291757038845,77925.39861514179,309.8274817982786,19641,5.7
277177,5310,Polička,2014-12-31,2014,258.74319281412676,6323.089592732469,873.6867918750638,3054.2593191793408,77166.6531570889,615.240431764826,19594,5.61
277177,5310,Polička,2015-12-31,2015,482.28769489967834,6723.195659365906,1791.7034257415633,3196.011083882167,78745.69792617552,1201.8875851329913,19587,4.28
277177,5310,Polička,2016-12-31,2016,40.282356521739125,7005.817573401535,637.137084398977,3235.6973350383632,80232.5408061381,453.80910281329824,19550,3.43
277177,5310,Polička,2017-12-31,2017,771.6438044644225,7638.521183531696,949.7921029779843,3375.931974255504,81917.68513051029,108.15388466056596,19577,2.5
277177,5310,Polička,2018-12-31,2018,361.20520077654027,8373.970944620416,360.29779299070196,3322.6343777459897,89553.08235363237,-4121.749150403602,19574,1.94
277177,5310,Polička,2019-12-31,2019,404.3938529396767,8582.627270409464,2697.768145428586,3330.279020447708,87174.36280097904,1565.4193289480395,19611,1.96
277177,5310,Polička,2020-12-31,2020,557.8244154983431,8599.200379301556,588.7104766760133,4256.2784751465715,88673.78607035433,516.7826826408412,19615,2.5
277444,5312,Svitavy,2007-12-31,2007,0,5942.320105903489,1421.390613672897,2100.4740441894915,51218.77013269455,-1320.027106250197,31727,6.74
277444,5312,Svitavy,2008-12-31,2008,34.581407777672986,6471.421924612531,2039.9399541010405,2296.5009902857682,52484.61033040963,1945.746172466912,31809,6.99
277444,5312,Svitavy,2009-12-31,2009,3477.4494950576086,5942.0619530315435,2055.4507964490335,2127.1252282314426,51350.76150601272,-424.5854057797645,31766,9.97
277444,5312,Svitavy,2010-12-31,2010,430.28306139745115,5837.8501475296625,1248.3369954171637,2152.4201142570155,51368.66721074769,410.118337623203,31858,10.74
277444,5312,Svitavy,2011-12-31,2011,766.9791541146504,5729.568684632559,304.8008625514921,2143.304174711487,41501.18577623345,119.82693971888023,31801,9.44
277444,5312,Svitavy,2012-12-31,2012,181.71535167810592,5802.254699641081,314.2511365783011,2259.1859829355835,41421.08875920912,731.1243309615263,31762,9.35
277444,5312,Svitavy,2013-12-31,2013,3175.882824056544,6618.96190111069,200.08125078884262,2188.8591123942947,44742.59205951029,667.7142386091126,31692,9.26
277444,5312,Svitavy,2014-12-31,2014,2036.1881589153397,7064.357367491723,168.13804193599242,2362.5555137947345,47968.629185243575,603.3753287088128,31715,9.18
277444,5312,Svitavy,2015-12-31,2015,261.52345003162554,7343.031367488931,1485.0587729285262,2825.3522311827955,54099.008236559144,537.5041129032259,31620,7.65
277444,5312,Svitavy,2016-12-31,2016,0,8563.572687644433,236.476671626199,2599.4950466934692,50226.02634714616,2597.026037544715,31589,6.01
277444,5312,Svitavy,2017-12-31,2017,3400.64218426895,8710.751919758959,563.2631113225499,2797.258730098319,51321.20477164605,2263.7325058674214,31530,3.87
277444,5312,Svitavy,2018-12-31,2018,42.29953984215886,9350.425292133401,183.01018679989818,2862.166397021385,58161.988570519345,-1121.9832936608962,31424,2.8
277444,5312,Svitavy,2019-12-31,2019,42.90993116415437,9934.410058000572,95.18974154689441,3076.25465852959,62700.43530800854,397.40188979891326,31379,2.66
277444,5312,Svitavy,2020-12-31,2020,229.94614853857212,9376.15570963105,71.10749081616355,3782.585390512698,64440.60742117872,45.57975275514614,31305,3.37
277819,5203,Dvůr Králové nad Labem,2007-12-31,2007,0,6108.0584512966825,1082.4093785434727,2428.686126047039,64812.860382603605,510.4239365009693,27339,5.04
277819,5203,Dvůr Králové nad Labem,2008-12-31,2008,3335.9722998544394,6686.729257641921,700.042212518195,2229.9155749636097,94186.0403930131,394.01018922852984,27480,4.89
277819,5203,Dvůr Králové nad Labem,2009-12-31,2009,1.7198469108802625,5853.525059230909,820.9309276471661,2603.5946783305994,96844.92764716603,-34.281392381993804,27435,7.44
277819,5203,Dvůr Králové nad Labem,2010-12-31,2010,2955.7061153677755,6315.819103911267,1059.442863397548,2082.7024956217165,98681.44337419732,-352.2405866900175,27408,8.25
277819,5203,Dvůr Králové nad Labem,2011-12-31,2011,581.0373493580391,5791.5141388240445,133.78953895535454,2350.8666825941054,82202.11065582141,-106.90475853516232,27416,7.58
277819,5203,Dvůr Králové nad Labem,2012-12-31,2012,203.87027556755967,6031.04700854077,779.4795605518651,2479.40645777064,82180.74043506825,-960.028007518797,27398,7.98
277819,5203,Dvůr Králové nad Labem,2013-12-31,2013,191.2565303810881,6731.072475428405,272.6319193247835,2870.733122145493,82360.28193138221,1230.597749643761,27369,8.38
277819,5203,Dvůr Králové nad Labem,2014-12-31,2014,573.1073929134146,6851.74169946136,144.72881169616358,3060.585930526547,81163.82033967241,557.7439247370928,27291,8.79
277819,5203,Dvůr Králové nad Labem,2015-12-31,2015,0,7176.279644511433,233.23399014778326,3878.6307561943972,81367.2711693993,1423.9751180060327,27202,6.86
277819,5203,Dvůr Králové nad Labem,2016-12-31,2016,0,7816.0844410029495,221.97573746312685,3335.4139148230092,81787.04138421829,1706.5945154867256,27120,5.24
277819,5203,Dvůr Králové nad Labem,2017-12-31,2017,3110.8762486614232,8278.316534839925,422.53133193013554,3425.729032162771,83709.71098703888,17.350479672096043,27081,3.81
277819,5203,Dvůr Králové nad Labem,2018-12-31,2018,465.54431134838546,8953.592079857635,1128.8505913320728,3402.382667111556,86200.87488117747,-106.65051533014125,26973,2.97
277819,5203,Dvůr Králové nad Labem,2019-12-31,2019,377.5979835986493,9773.583700693904,316.84311106163494,3894.006706371294,90067.0023722587,-3485.152243125908,26949,2.99
277819,5203,Dvůr Králové nad Labem,2020-12-31,2020,119.40432508833922,9085.344199739631,451.05679747070855,3051.1434632694813,91440.72622912405,2315.868272270783,26885,3.76
278360,5214,Trutnov,2007-12-31,2007,0,5126.458517108501,773.0444000804741,1066.1233112029342,43887.427766686786,111.5392234241763,64617,5.26
278360,5214,Trutnov,2008-12-31,2008,7041.870336415988,5625.482700591314,411.9048648314832,910.6777724598971,45956.55246946936,-29.99073659508113,64771,5
278360,5214,Trutnov,2009-12-31,2009,14.424508606158081,4840.423116774662,1095.431699735552,708.0215888529762,47155.17498414859,-2521.0041291001035,64663,7.45
278360,5214,Trutnov,2010-12-31,2010,483.23254061901525,4930.103632544635,1022.7617841477729,766.3137085315376,49871.74893433002,-2548.9856057329957,64748,7.6
278360,5214,Trutnov,2011-12-31,2011,0,4909.917001969023,1044.1873207336548,783.5247076698863,34821.02898417029,654.5311418781671,64499,7.2
278360,5214,Trutnov,2012-12-31,2012,132.686693279073,5147.107053323185,189.52534132741027,871.5112640375265,34240.788542427115,264.7550556841289,64381,7.35
278360,5214,Trutnov,2013-12-31,2013,340.37662326740383,5759.50135010123,203.84970253854542,893.0441926491201,33648.68287198256,943.7561135337174,64210,7.5
278360,5214,Trutnov,2014-12-31,2014,284.3325101404056,6038.740165210608,331.7522257410297,1027.8618371294851,33332.09516084243,1093.032443213727,64100,7.64
278360,5214,Trutnov,2015-12-31,2015,62.899503373313344,6337.827337737381,272.0564413105947,1219.0529507121441,33518.747115348575,740.4490771801584,64032,5.75
278360,5214,Trutnov,2016-12-31,2016,0,6868.483472485471,317.6343955889033,1145.8612628643932,33280.0504440859,1216.2559217719577,63839,4.27
278360,5214,Trutnov,2017-12-31,2017,635.6081959952886,7523.756367334118,97.16860620337653,1045.4724747546131,33272.04777118178,386.88011495877345,63675,3.15
278360,5214,Trutnov,2018-12-31,2018,255.15025143576432,8187.840885846904,69.79291951852726,1184.7078461175358,35990.96049783652,-876.6194060262749,63555,2.41
278360,5214,Trutnov,2019-12-31,2019,223.2673662467084,8810.07830681657,133.43005849981867,1175.878426023747,34768.69389646636,-879.1600211293161,63419,2.71
278360,5214,Trutnov,2020-12-31,2020,0,8213.015261555056,38.2479459442312,1864.2294990958983,36291.76389271326,-221.23740078672876,63046,3.57
278475,5215,Vrchlabí,2007-12-31,2007,0,4638.943731144321,564.3538202483687,696.2351785588999,58294.549919315235,1042.8986879955098,28506,3.37
278475,5215,Vrchlabí,2008-12-31,2008,38.559960738949066,5000.135660952782,643.6432151996354,993.6782697093981,60488.57293090756,-812.3034318365058,28527,3.57
278475,5215,Vrchlabí,2009-12-31,2009,1033.6851863320876,4335.351486029543,914.3025449368215,981.4856736074034,73025.44901227976,-5804.654920804413,28095,5.75
278475,5215,Vrchlabí,2010-12-31,2010,108.29718186666668,4643.409066666667,414.0291555555556,4193.449244444444,83815.18222222223,-1962.383288888889,28125,5.95
278475,5215,Vrchlabí,2011-12-31,2011,162.90345734285611,4507.573986781793,578.1380805173578,3348.5380766087483,74619.25564865152,-2569.5943772874252,28143,5.47
278475,5215,Vrchlabí,2012-12-31,2012,0,4829.820504249494,561.5539987909392,3002.104025461399,76121.95195547811,2060.0822612993848,28121,5.7
278475,5215,Vrchlabí,2013-12-31,2013,363.94534574563124,5512.1182593002895,1970.7937676446413,2981.6061201443736,77326.82568916843,2284.2834392309614,27983,5.93
278475,5215,Vrchlabí,2014-12-31,2014,388.5218830472103,5832.201703505007,773.7872417739628,3102.3027510729617,80523.22206080116,770.7626223175967,27960,6.17
278475,5215,Vrchlabí,2015-12-31,2015,69.92829401611047,6109.205694044879,1406.5153768699656,3218.9129969792866,79554.90168117089,-88.39408191887226,27808,4.38
278475,5215,Vrchlabí,2016-12-31,2016,0,5973.159844565178,196.8785233691937,3341.206867916382,79132.45070521353,2304.854139531537,27793,3.21
278475,5215,Vrchlabí,2017-12-31,2017,2180.2160445612267,6843.908086890792,664.5205341588079,3269.903898567418,79401.84969908574,2278.2960758764634,27782,1.76
278475,5215,Vrchlabí,2018-12-31,2018,329.628329243649,7538.408029734411,398.03111756639726,3282.3684342523093,83743.65266635393,248.1118591224029,27712,1.41
278475,5215,Vrchlabí,2019-12-31,2019,403.7022053603767,8082.056884462152,277.8151224194133,3453.2277377761684,86093.24441868889,1552.1024726548353,27610,1.41
278475,5215,Vrchlabí,2020-12-31,2020,32.75414074154932,7626.127781537678,405.50327475166466,3927.796522941455,88640.92780737183,571.3839606302078,27483,2.44
278653,5301,Česká Třebová,2007-12-31,2007,0,8200.641509433963,1368.9795376029763,912.8950305607228,67166.3428115865,-197.3409513685889,18815,5.13
278653,5301,Česká Třebová,2008-12-31,2008,10235.181252262804,9202.886806516877,1929.8594398892558,859.1774038973485,68206.7878820147,1970.3359599616654,18782,6.31
278653,5301,Česká Třebová,2009-12-31,2009,2.1672188969645148,8004.021483539975,972.3498289867465,858.3433091064558,76712.89814023087,-3629.228837109876,18712,9.67
278653,5301,Česká Třebová,2010-12-31,2010,0,8103.433547695606,2193.327974276527,867.8670953912111,84312.11146838157,-1537.0525187566989,18660,10.45
278653,5301,Česká Třebová,2011-12-31,2011,3311.916362804714,8322.106487650004,158.02454124737662,1580.0380024753806,70420.64512349997,564.169665285476,18583,8.74
278653,5301,Česká Třebová,2012-12-31,2012,0,8205.673454319252,93.63163303943311,1086.927870395413,70521.82109157786,413.8066327689679,18487,8.29
278653,5301,Česká Třebová,2013-12-31,2013,37.02933576324666,9411.584615384616,186.47154825372647,1036.5188385376998,70038.05663257535,1261.3692030246928,18382,7.84
278653,5301,Česká Třebová,2014-12-31,2014,617.6737720540187,9967.54474515356,81.51753430625136,931.5820540187323,69070.80580320192,825.9721052058375,18364,7.4
278653,5301,Česká Třebová,2015-12-31,2015,239.3045748169199,10224.539369329981,229.52513935949284,977.4974401573943,69122.83233468138,1069.0415712099684,18298,5.28
278653,5301,Česká Třebová,2016-12-31,2016,51.150150974471586,11289.013935767225,234.57068350260775,846.4966939335712,69749.98133132035,1114.3307960472139,18215,4.62
278653,5301,Česká Třebová,2017-12-31,2017,2692.7288244392885,12308.615391117004,712.4093470334769,1040.3952635067947,71213.3133941001,1441.9497646668822,18102,2.97
278653,5301,Česká Třebová,2018-12-31,2018,637.4383132463512,13430.46835526316,95.60084033613445,942.691198584697,75066.14901481646,-1525.0309409553295,18088,2.12
278653,5301,Česká Třebová,2019-12-31,2019,916.2790622739162,14302.223588958761,99.62702431966164,926.394374756525,80031.56385831154,550.0932823195536,17969,2.22
278653,5301,Česká Třebová,2020-12-31,2020,501.9351162269647,13314.8519038817,80.68528426594969,1044.1911185795104,82494.19049963592,1038.5871293340056,17853,3.23
279072,5305,Králíky,2007-12-31,2007,0,4659.28089643168,618.0341601392515,792.7763272410792,46860.013054830284,526.3707571801566,9192,5.36
279072,5305,Králíky,2008-12-31,2008,43.19019073569482,5078.759673024523,577.2294277929155,1039.9367847411445,77990.79782016348,499.6021798365123,9175,5.58
279072,5305,Králíky,2009-12-31,2009,8363.528085903083,4519.142070484581,487.14867841409693,953.6751101321586,89763.47356828194,-2084.444933920705,9080,8.92
279072,5305,Králíky,2010-12-31,2010,153.0958740017746,4547.121783496007,341.9321206743567,1060.55900621118,97301.02040816327,2030.4170363797693,9016,8.53
279072,5305,Králíky,2011-12-31,2011,5152.151055872802,4472.486337476206,127.74750867763969,1172.4332448773935,72624.26973463218,-5006.763559511813,8931,7
279072,5305,Králíky,2012-12-31,2012,0,4716.146725028058,258.4367003367003,1154.4124646464647,77367.03882379348,871.6129506172839,8910,7.07
279072,5305,Králíky,2013-12-31,2013,705.8323013544018,5988.632679458239,488.5051918735892,1260.3312753950338,80689.13691083521,890.2183939051919,8860,7.14
279072,5305,Králíky,2014-12-31,2014,671.2219979554748,6387.039307133122,206.23512039981827,1274.7777237619264,82169.41644706951,1127.9280417991822,8804,7.2
279072,5305,Králíky,2015-12-31,2015,857.238444775777,6421.043686202546,239.0935887143021,1597.3003360477119,93967.74713499255,256.01688955155294,8719,6.01
279072,5305,Králíky,2016-12-31,2016,538.9119645956266,6834.627300705773,1331.9272243433993,1530.2613270855027,113416.8766342705,2036.9050688418374,8643,4.05
279072,5305,Králíky,2017-12-31,2017,8051.70055055523,7462.879810637054,515.0910578609,1419.8959766218586,115023.0072881356,31.62816247808381,8555,2.42
279072,5305,Králíky,2018-12-31,2018,279.9132836166031,8131.38380159556,1476.0394265232974,1599.2260157243613,112735.0109503989,1124.7424280263604,8649,2.2
279072,5305,Králíky,2019-12-31,2019,406.81730175195946,8842.486288612265,1152.0224757952974,1769.2186502996772,115634.60434071001,-429.6532100046104,8676,2.61
279072,5305,Králíky,2020-12-31,2020,685.1963901137156,8377.763022743096,1818.0666047806915,1598.2479508006497,122603.809407055,-57.19256672081933,8618,3.97
279102,5306,Lanškroun,2007-12-31,2007,0,4148.444945409539,877.5922733501304,1387.9883304601512,52707.36418688945,449.9199929275516,22623,3.26
279102,5306,Lanškroun,2008-12-31,2008,48.19488257974062,4890.309323519103,744.6464248159832,1065.6059411146161,52912.63626007711,1071.9426919032596,22824,5.09
279102,5306,Lanškroun,2009-12-31,2009,1385.0848536021294,4193.874416372126,594.4377536326745,942.7503599947637,53409.06750447266,807.6458524239647,22917,7.59
279102,5306,Lanškroun,2010-12-31,2010,380.92050907192277,4367.850585215159,254.0329808989253,1003.8041160858025,54102.11895749032,652.395683766262,22983,6.61
279102,5306,Lanškroun,2011-12-31,2011,838.1577095190511,4219.139812747099,211.82404309857932,1177.8902146239736,44271.315964721725,-909.471115262632,23017,5.44
279102,5306,Lanškroun,2012-12-31,2012,0,4380.2588022163545,421.13562789489634,1014.2487476732609,46059.85749621229,2055.485509285312,23101,5.31
279102,5306,Lanškroun,2013-12-31,2013,139.3942863314325,5245.607777777778,420.2915802661137,945.6560048384309,46822.86260108865,1119.3940353378262,23148,5.18
279102,5306,Lanškroun,2014-12-31,2014,1044.710076391886,5500.5245062580925,535.263571860164,897.6237457919724,48974.75780535174,-198.27699352611137,23170,5.06
279102,5306,Lanškroun,2015-12-31,2015,618.4000629147635,5649.87038309058,184.81477204171333,1376.4249176936999,49998.39635396018,563.258619322589,23206,4.02
279102,5306,Lanškroun,2016-12-31,2016,57.576212029685884,6060.903922160856,650.2376622367967,870.4830410769762,51923.96751078702,762.746925698999,23176,3.01
279102,5306,Lanškroun,2017-12-31,2017,65.08030286034773,6454.842913844428,627.0786056344105,886.0949367962379,52780.717703524744,181.81871305923679,23179,2.12
279102,5306,Lanškroun,2018-12-31,2018,3834.0141347811104,7356.129342899,215.4505773871079,865.8377938641847,58556.75252283695,-3324.263561702861,23208,1.65
279102,5306,Lanškroun,2019-12-31,2019,279.7475466724287,7655.195135695765,447.7276430423509,939.6532856525497,61626.746165082106,-2418.026082541054,23140,2.28
279102,5306,Lanškroun,2020-12-31,2020,0,7233.852569633961,742.7010067143166,824.2175481914663,62274.38830712584,1354.788160710418,23085,3.14
279676,5313,Ústí nad Orlicí,2007-12-31,2007,0,5496.158788607499,1016.1546554445029,787.6095288194183,41908.72924024949,-261.8505297963478,26614,3.46
279676,5313,Ústí nad Orlicí,2008-12-31,2008,1065.5086791815281,5874.676553407171,1458.8470058194105,878.1100056316876,42893.22658156561,759.9455603529191,26635,4.58
279676,5313,Ústí nad Orlicí,2009-12-31,2009,2054.07038826931,5162.854192482445,536.3587548345913,1021.7667380120912,37572.521122000675,-1262.3390034170704,26631,8.09
279676,5313,Ústí nad Orlicí,2010-12-31,2010,612.8418514225895,5158.133996336038,767.4778479829514,916.1681683927169,43002.0189180095,-3434.797547388492,26747,7.76
279676,5313,Ústí nad Orlicí,2011-12-31,2011,47.3567369090841,5029.05884231014,989.3008945615152,1045.7213422165662,40756.82343414306,718.0604169629861,26717,6.95
279676,5313,Ústí nad Orlicí,2012-12-31,2012,29.044140830268,5479.916213122138,433.7835226334359,796.2269934689588,34629.30608775617,765.6872235567901,26642,6.53
279676,5313,Ústí nad Orlicí,2013-12-31,2013,561.8175227974979,6243.935028638179,253.39019519180044,840.7937169342075,36135.966927801644,-3.16311628607926,26538,6.11
279676,5313,Ústí nad Orlicí,2014-12-31,2014,873.2333639421079,6601.632030759929,204.89886218493746,775.6366288780562,33897.07827419416,-110.62486226051544,26463,5.7
279676,5313,Ústí nad Orlicí,2015-12-31,2015,507.765317809466,6764.169223680218,525.0779353762136,916.9004573725729,33802.860991353155,436.6177468901699,26368,4.43
279676,5313,Ústí nad Orlicí,2016-12-31,2016,283.59389217470425,7283.08366659084,570.841787989081,817.9368880800728,34307.24733583561,662.612774871095,26376,3.38
279676,5313,Ústí nad Orlicí,2017-12-31,2017,1806.5169166540154,7718.717270001518,1104.0007063154699,753.7822138302718,37351.56226696524,200.48756679823782,26348,1.84
279676,5313,Ústí nad Orlicí,2018-12-31,2018,173.48788280776228,8439.501787825955,559.7414531534263,772.835903577926,39110.51607678896,-1027.3016013493025,26384,1.2
279676,5313,Ústí nad Orlicí,2019-12-31,2019,0,8841.342049072367,152.37150491099987,775.997672073157,38903.596983404204,-489.3631189553306,26573,1.28
279676,5313,Ústí nad Orlicí,2020-12-31,2020,76.07355437365622,8720.020994681454,1430.9737467466334,899.6182780732527,39461.44931651013,843.5015876428653,26511,1.64
279773,5314,Vysoké Mýto,2007-12-31,2007,0,4415.1412203160135,529.6196137616657,792.9448362953152,41302.27307727847,326.555579511504,32467,3.3
279773,5314,Vysoké Mýto,2008-12-31,2008,1745.9452056137773,4473.93883679598,541.2566648280934,894.5823374394803,43349.35466078323,704.3353557639272,32634,3.59
279773,5314,Vysoké Mýto,2009-12-31,2009,1695.0568662803175,3875.9105264771715,130.81102627786464,817.6049428142152,49264.3439732622,-1573.5375463772116,32613,7.73
