ico,year,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,municipality_id,municipality,date,population_total,unemployment,EU_fund_total_CZK
296643,2020,911595453.3,4459288.28,149885820.23,2965413840.34,14629621.98,8106,Frýdek-Místek,2020-12-31,112289,3.72,2088145.75
296651,2007,82997460,5633830,17358640,733331900,869590,8107,Frýdlant nad Ostravicí,2007-12-31,22754,5.58,0
296651,2008,97499470,9894680,11776150,760721240,6367510,8107,Frýdlant nad Ostravicí,2008-12-31,23016,4.29,735000
296651,2009,90944240,3387900,17180220,806055380,-29014490,8107,Frýdlant nad Ostravicí,2009-12-31,23224,7.58,15936863.52
296651,2010,94180450,12111050,18881830,755142440,17183850,8107,Frýdlant nad Ostravicí,2010-12-31,23408,6.95,3752441.65
296651,2011,93458650.02,5566897,21862272.71,442382060.96,20172136.96,8107,Frýdlant nad Ostravicí,2011-12-31,23698,6.29,4681231
296651,2012,99106022.3,1824038,15665949.6,456139404.35,-7499166.61000001,8107,Frýdlant nad Ostravicí,2012-12-31,23941,6.51,78245663.28
296651,2013,120601657.9,1373370,15818502.47,450221501.35,28294495.65,8107,Frýdlant nad Ostravicí,2013-12-31,24062,6.73,49024105.23
296651,2014,127494958.13,739664,18362631.49,547134646.88,-12458010.85,8107,Frýdlant nad Ostravicí,2014-12-31,24355,6.95,13383603.82
296651,2015,125422504.92,25850,20234796.37,454423510.66,25221383.18,8107,Frýdlant nad Ostravicí,2015-12-31,24452,5.9,0
296651,2016,134720248.91,2454788.57,21749921.36,467545078.53,34484911.64,8107,Frýdlant nad Ostravicí,2016-12-31,24607,5.22,26475618.35
296651,2017,143953846.99,726929.77,22621509.57,490446992.1,-1868250.95999998,8107,Frýdlant nad Ostravicí,2017-12-31,24727,3.9,33632487.32
296651,2018,160828504.88,664896,28485101.87,551289865.01,-50893026.0300001,8107,Frýdlant nad Ostravicí,2018-12-31,24909,3.34,22207528.49
296651,2019,173008253.67,725596,24760368.42,606536163.17,-20544735.64,8107,Frýdlant nad Ostravicí,2019-12-31,24950,2.96,4276071
296651,2020,169204274.9,533672.36,24370028.26,657952590.84,-2373141.06,8107,Frýdlant nad Ostravicí,2020-12-31,25135,3.78,40521124.66
296759,2007,48937610,6324270,11678430,499548870,10396510,8110,Jablunkov,2007-12-31,22502,5.9,0
296759,2008,51441940,3412890,10827250,505164350,-3859840,8110,Jablunkov,2008-12-31,22505,4.21,1100000
296759,2009,46309560,31342530,15421920,528781700,-20421290,8110,Jablunkov,2009-12-31,22512,5.75,41301987.85
296759,2010,53679770,10428660,11531820,591008160,37631460,8110,Jablunkov,2010-12-31,22649,5.13,0
296759,2011,56207229.9,8084966,11926980.67,493667555.37,-28024225.39,8110,Jablunkov,2011-12-31,22634,4.72,0
296759,2012,51671161.42,8344843,12400111.54,480713742.42,6898378.74000001,8110,Jablunkov,2012-12-31,22711,4.93,0
296759,2013,67329899.95,2953060,11793816.04,480470635.21,32243667.68,8110,Jablunkov,2013-12-31,22773,5.14,0
296759,2014,73417946.01,2393948,11157069.16,469193953.1,13705522.88,8110,Jablunkov,2014-12-31,22779,5.36,4566209.69
296759,2015,73925229.41,908800,10967264.8,484339701.11,-7203469.19,8110,Jablunkov,2015-12-31,22677,4.58,12155665.27
296759,2016,78311801.99,2405052,11094562.44,488192650.43,15780536.76,8110,Jablunkov,2016-12-31,22706,3.25,3874819.5
296759,2017,83182070.32,3500,10013385.42,524891630.95,-17802578.48,8110,Jablunkov,2017-12-31,22686,2.58,42548369.48
296759,2018,90441603.23,10540575,12142314.31,553748690.02,14165814.47,8110,Jablunkov,2018-12-31,22703,2.22,10875482.56
296759,2019,100285181.08,624850,13684945.21,600053181.46,-16272816.22,8110,Jablunkov,2019-12-31,22664,2.28,0
296759,2020,90275987.04,359794,11661089.56,611049939.55,20690952.31,8110,Jablunkov,2020-12-31,22676,2.82,3434332.3
297313,2007,389304940,26178090,62161020,2643107840,74144050,8121,Třinec,2007-12-31,55718,5.6,0
297313,2008,428802950,20535550,84803500,2732435750,46953850,8121,Třinec,2008-12-31,55753,3.95,7553100.12
297313,2009,372716520,38637540,76274110,2803454230,-23673300,8121,Třinec,2009-12-31,55769,5.78,31376269.3
297313,2010,411732620,3861670,113133690,2911884960,67196820,8121,Třinec,2010-12-31,55609,5.57,4224387
297313,2011,399936681.21,11449518.5,116620348.48,2539570486.29,-19400994.1499999,8121,Třinec,2011-12-31,55393,4.89,30583539.6
297313,2012,414663022.2,92040692.5,119043548.62,2589030088.84,128528796.85,8121,Třinec,2012-12-31,55264,5.26,5323282.16
297313,2013,463148751.04,225317017.85,99824806.4,2504738731.52,246495886.63,8121,Třinec,2013-12-31,55057,5.63,64933714.79
297313,2014,516288278.86,7483032,88137748.83,2613596727.57,-104355785.94,8121,Třinec,2014-12-31,54872,5.99,66344649.8
297313,2015,455953692.74,4042164.25,85787362.99,2673084677.27,-10787999.52,8121,Třinec,2015-12-31,54865,5.09,32808058.8
297313,2016,477430637.53,61458194,84138140.36,2674243573.4,125649378.91,8121,Třinec,2016-12-31,54731,3.72,17158390.84
297313,2017,518681287.22,4678538,81191224.95,2693121723.97,-10622106.5200002,8121,Třinec,2017-12-31,54560,2.88,17049366.12
297313,2018,557319600.86,3251413.95,83608828.75,2796929745.75,-31877473.99,8121,Třinec,2018-12-31,54542,2.32,35042846.63
297313,2019,595974000.4,576246.07,94383177.23,2817814964.87,30963196.8600001,8121,Třinec,2019-12-31,54613,2.44,5425246.61
297313,2020,556242892.42,540000,91221216.95,2835428751.21,39855523.3600001,8121,Třinec,2020-12-31,54487,3.01,9975466.97
297437,2007,254882350,23093550,42943970,958830870,22645080,8104,Český Těšín,2007-12-31,26738,8.16,0
297437,2008,263219420,5965950,43221820,1051813530,-55470150,8104,Český Těšín,2008-12-31,26712,6.81,4763970
297437,2009,230207850,58574730,51776020,1097636220,-37742470,8104,Český Těšín,2009-12-31,26650,9.29,132865421.65
297437,2010,247743800,18441820,45008540,1388158940,-162679130,8104,Český Těšín,2010-12-31,26370,9,41871024.22
297437,2011,238253122.05,13234894,48305459.5,1177100193.83,-68182371.8699999,8104,Český Těšín,2011-12-31,26310,8.09,47935011.69
297437,2012,244844859.1,9286950,49509198.12,1140816317.43,72713975.6,8104,Český Těšín,2012-12-31,26300,8.41,14824487
297437,2013,278757748.99,13592937,45538452.13,1198825612.38,64756632.66,8104,Český Těšín,2013-12-31,26210,8.73,124820209.38
297437,2014,292168012.26,11398128,40221339.8,1198785105.24,8028462.02999997,8104,Český Těšín,2014-12-31,26179,9.05,11110669.85
297437,2015,294940640.29,24910003,45251299.5,1217357986.22,36852562.76,8104,Český Těšín,2015-12-31,26089,7.7,6575201
297437,2016,326508580.63,422992,41053017.92,1178653770.13,68954819.83,8104,Český Těšín,2016-12-31,25953,7.76,7740237.82
297437,2017,325782829.79,898424,38229593.63,1204845203.19,-18378150.76,8104,Český Těšín,2017-12-31,25939,5.8,25643494.56
297437,2018,360314937.67,49473421,42436099.95,1233145544.49,40654451.02,8104,Český Těšín,2018-12-31,25801,4.4,29031786.24
297437,2019,393231703.76,599366,45218614.08,1316769521.57,-50166605.1700001,8104,Český Těšín,2019-12-31,25687,4.8,0
297437,2020,361672468.69,109097,56783713.36,1212861380.23,38353992.4399999,8104,Český Těšín,2020-12-31,25478,6,2920602.85
297488,2007,901652500,7513070,42225050,5500180940,-114494500,8108,Havířov,2007-12-31,98555,9.6,0
297488,2008,974673490,10036560,49011210,4553277440,-71474840,8108,Havířov,2008-12-31,98172,8.19,997100
297488,2009,881830050,39514530,43641520,4751993240,-56605980,8108,Havířov,2009-12-31,97595,10.45,57278501.46
297488,2010,902627770,16963110,54878370,4882980500,-191283850,8108,Havířov,2010-12-31,94300,10.81,213421988.51
297488,2011,893816925.29,7391060,72730118.35,3705910406.45,60085060.8000002,8108,Havířov,2011-12-31,93319,9.81,378271161.79
297488,2012,871325470.37,3513786.74,44121765.99,4184501026.08,-97406757.8099999,8108,Havířov,2012-12-31,92319,10.5,441169683.36
297488,2013,901188858.34,10576632.34,67205651.56,4391287054.88,-164014364.91,8108,Havířov,2013-12-31,91151,11.19,84274017.09
297488,2014,920776166,6299588.03,54577121.25,4779427894.2,24696677.6900005,8108,Havířov,2014-12-31,90107,11.89,132905208.75
297488,2015,928802912.64,2359344.68,42073732.33,4758435422.59,140485603.35,8108,Havířov,2015-12-31,89271,11.25,39390182.19
297488,2016,999817771.22,2666830,43426621.72,4705692593.34,323257553.7,8108,Havířov,2016-12-31,88467,10.22,27419051.7
297488,2017,1077648225.21,18672604,53625648.88,4810025230.02,30770850.0900002,8108,Havířov,2017-12-31,87576,8.21,121870636.05
297488,2018,1152771080.52,9268861,67204212.12,4911595329.09,52558352.3499999,8108,Havířov,2018-12-31,87096,6.89,63186395.44
297488,2019,1220670142.46,6836211.06,60957182.95,4916164002.44,152771470.190001,8108,Havířov,2019-12-31,86494,6.81,174599981.07
297488,2020,1139102433.61,3489775.46,52752382.79,5057568342.86,80038511.2599993,8108,Havířov,2020-12-31,85578,8.13,66690736.2
297534,2007,713919750,16462310,211218890,3389670760,-1337220,8111,Karviná,2007-12-31,74045,10.81,0
297534,2008,743475430,19799700,229462440,4085639690,-380742850,8111,Karviná,2008-12-31,74011,9.25,1100000
297534,2009,657721980,628491860,279365040,4673435210,338335200,8111,Karviná,2009-12-31,73240,11.27,23964752.51
297534,2010,803583040,535445250,140705120,4606011000,-211099960,8111,Karviná,2010-12-31,70684,11.64,88674859.11
297534,2011,683314588.09,25992969,181622382.62,3675543100.13,12392350.3099999,8111,Karviná,2011-12-31,69999,11.38,144383863.95
297534,2012,663396604.08,12204398,219658656.5,3710537037.87,167305531.73,8111,Karviná,2012-12-31,69158,12.21,173634234.83
297534,2013,700624519.09,30512557.6,207420402.16,3734792963.62,392491707.19,8111,Karviná,2013-12-31,68249,13.04,42076425.38
297534,2014,709584573.43,25724911,176473604.55,3757342359.52,141389177.66,8111,Karviná,2014-12-31,67414,13.86,359224480.85
297534,2015,728279316.01,16969878.41,164068887.78,4085967720.53,-236924343.08,8111,Karviná,2015-12-31,66569,12.74,34108514.39
297534,2016,797460319.65,21693282.85,237699138.04,4150459031.43,352922272.51,8111,Karviná,2016-12-31,65819,12.06,26039098.26
297534,2017,883328198.58,131487189,159906508.61,4034600276.76,331045926.59,8111,Karviná,2017-12-31,65010,9.38,54855783.24
297534,2018,919190292.56,31373356.6,135015168.7,4082288370.9,-236982774.42,8111,Karviná,2018-12-31,64316,8.19,38457663.69
297534,2019,955969820.05,8523576.28,147388902.15,4103312473.83,228186573.78,8111,Karviná,2019-12-31,63614,7.64,8831103.35
297534,2020,872115029.86,6251440,107930417.51,4164981612.67,26641391.9900002,8111,Karviná,2020-12-31,61718,8.97,26268601.37
297569,2007,216270530,15875980,226473550,1994876480,-22676930,8102,Bohumín,2007-12-31,29789,7.33,0
297569,2008,239180610,18367090,242746740,2051792120,12553070,8102,Bohumín,2008-12-31,29895,6.14,815150
297569,2009,214555150,19532720,254659770,2143767510,-14488000,8102,Bohumín,2009-12-31,29826,9.43,13212553
297569,2010,213517410,15263140,272692040,2218317380,-3416290,8102,Bohumín,2010-12-31,29169,8.59,31628594.64
297569,2011,215834726.66,8250805,274428284.74,1511135583.65,11179894,8102,Bohumín,2011-12-31,34121,8.4,12786326
297569,2012,225908728.08,7000165,270083625.94,1535090971.65,21442047.88,8102,Bohumín,2012-12-31,34051,8.62,6872951.31
297569,2013,255674334.09,6119465,294125471.5,1635436707.16,47089195.1199999,8102,Bohumín,2013-12-31,34037,8.84,39980684.66
297569,2014,270732539.08,1800832.8,301319518.79,1812221961.11,-72812947.8200002,8102,Bohumín,2014-12-31,33910,9.07,15581291.01
297569,2015,273270522.19,6410953.84,309567393.17,1997914095.01,-47943879.05,8102,Bohumín,2015-12-31,33719,7.65,23723756.28
297569,2016,284920909.58,2734698,318197836.08,2068011920.61,38975054.5999999,8102,Bohumín,2016-12-31,33521,7.21,16752172.75
297569,2017,310020848.05,7625389,327508585.09,2155465520.01,4769409.74000001,8102,Bohumín,2017-12-31,33354,5.76,83528982.37
297569,2018,337131032.36,11583214,330484441.73,2269267614.62,-31151330.01,8102,Bohumín,2018-12-31,33419,5.04,15000019.38
297569,2019,353666480.29,5873147,351701216.68,2306488427.85,-4476182.95000005,8102,Bohumín,2019-12-31,33366,4.13,33248455.83
297569,2020,333579993.35,3342457.2,374014692.98,2326900809.48,115615868.85,8102,Bohumín,2020-12-31,33178,5.72,11662406.07
297577,2007,324875110,26441600,73007510,1492961980,-20063250,8118,Orlová,2007-12-31,46270,9.77,0
297577,2008,333621140,34203850,77791980,1630673300,-8821870,8118,Orlová,2008-12-31,46073,8.41,940100
297577,2009,301008390,17798810,69295230,1770415390,-78533790,8118,Orlová,2009-12-31,45826,10.67,68344461.27
297577,2010,298578400,15487920,71634400,1809374240,3750160,8118,Orlová,2010-12-31,44741,10.66,21322016
297577,2011,304779261.52,9401562,82236046.26,1161746901.4,8759484.1400001,8118,Orlová,2011-12-31,39326,10.03,22987181.38
297577,2012,292973884.54,19973263.68,75404739.31,1244463465.78,-29227018.3399999,8118,Orlová,2012-12-31,39091,10.77,72507569.41
297577,2013,323037071.07,46752832.19,59055743.29,1315686230.36,14073355.27,8118,Orlová,2013-12-31,38693,11.51,144767678.46
297577,2014,337993046.58,6898324,58026539.74,1399120400.19,9121000.07999992,8118,Orlová,2014-12-31,38335,12.24,25943725.25
297577,2015,345170462.96,2574913,68661559.18,1425175069.15,16436132.0399997,8118,Orlová,2015-12-31,37870,11.22,34793394.06
297577,2016,372430454.86,3889240,68737773.07,1406466325.08,58712325.4300001,8118,Orlová,2016-12-31,37610,10.97,14744592.04
297577,2017,417896259.18,3359970,68364389.04,1425264493.63,27520674.05,8118,Orlová,2017-12-31,37498,8.56,48649733.72
297577,2018,452094620.1,3850326,72191725.74,1537637725.76,9548490.32999992,8118,Orlová,2018-12-31,37255,7.45,31603565.1
297577,2019,480966995.33,1224593,76619544.2,1604442125.3,36926471.0599999,8118,Orlová,2019-12-31,37163,7.71,22074958.56
297577,2020,445520039.31,17638034.87,73762691.73,1648295363.21,61234515.1199999,8118,Orlová,2020-12-31,36827,9.07,27796896.08
297755,2007,66261180,6897810,30654530,636320010,2995420,8101,Bílovec,2007-12-31,25852,5.05,0
297755,2008,75948820,9080880,33868410,670059120,1207930,8101,Bílovec,2008-12-31,25914,5.01,27794740.69
297755,2009,68796010,5873120,34501950,686297420,-3382560,8101,Bílovec,2009-12-31,25926,9.32,11663141.37
297755,2010,69255580,10218230,46704820,693056860,8293720,8101,Bílovec,2010-12-31,26028,8.8,2278629
297755,2011,70149586.85,4414260,43006794.7,469878582.71,3208995.81999999,8101,Bílovec,2011-12-31,25958,7.05,17902628.55
297755,2012,70713034.05,2111673.8,45828677.24,490521353.04,9546005.28999996,8101,Bílovec,2012-12-31,25873,6.94,20272989.77
297755,2013,88801665.79,2026340,44030105.93,493198183.8,12531923.84,8101,Bílovec,2013-12-31,25885,6.83,31827584.3
297755,2014,94628520.02,587685,44032920.62,526138765.6,12889119.97,8101,Bílovec,2014-12-31,25809,6.72,17110205.73
297755,2015,94072355.42,3595968,39921809.36,576206746.3,-14275750.41,8101,Bílovec,2015-12-31,25716,4.96,1903288
297755,2016,101265880.86,8131408,39953947.2,591367581.64,3683561.24000001,8101,Bílovec,2016-12-31,25649,4.58,13531878.07
297755,2017,109897574.12,5454759,42712656.62,611832921.84,22561616.66,8101,Bílovec,2017-12-31,25582,3.91,49537262.25
297755,2018,122354670.19,4395340,44164615.35,657931632.37,-37072178.7900001,8101,Bílovec,2018-12-31,25620,3.58,17496713.5
297755,2019,130904930.01,4920244,44956628.35,662715813.41,34512489.4899999,8101,Bílovec,2019-12-31,25622,3.45,0
297755,2020,121673762.4,3430286,42450775.39,664005105.66,-6509425.25,8101,Bílovec,2020-12-31,25650,3.91,11944813.5
297852,2007,109451510,9573530,30040130,1228711300,-24132260,8105,Frenštát pod Radhoštěm,2007-12-31,18957,3.21,0
297852,2008,120516050,13567480,63659190,1250234620,19479650,8105,Frenštát pod Radhoštěm,2008-12-31,19102,3.63,1100000
297852,2009,103709080,6437270,48190710,1391135220,-26732220,8105,Frenštát pod Radhoštěm,2009-12-31,19106,8.52,40062835.78
297852,2010,107980530,7181000,54048320,1393525000,8553540,8105,Frenštát pod Radhoštěm,2010-12-31,19082,6.88,4879135.39
297852,2011,111183585.81,52954237,57940957.71,870081409.56,62136771.23,8105,Frenštát pod Radhoštěm,2011-12-31,19079,5.98,18815719.83
297852,2012,118618531.63,2662480,61847741.51,873938837.45,2401788.94999999,8105,Frenštát pod Radhoštěm,2012-12-31,19120,5.99,0
297852,2013,132923114.73,2458034,60867894.53,888221702.35,12647130.46,8105,Frenštát pod Radhoštěm,2013-12-31,19135,6,10721863.57
297852,2014,136532100.45,5725089,56527411.97,918602934.95,-7504794.13999999,8105,Frenštát pod Radhoštěm,2014-12-31,19226,6.01,4929918.9
297852,2015,134532153.66,7353867,60402382.7,1047060472.54,-65412753.73,8105,Frenštát pod Radhoštěm,2015-12-31,19303,4.1,57955136.23
297852,2016,145267217,6323794,57367382.27,1043850839.19,30406939.27,8105,Frenštát pod Radhoštěm,2016-12-31,19384,3.8,2280140.6
297852,2017,154700394.21,13483293.42,55862990.76,1062380395.81,6545301.13,8105,Frenštát pod Radhoštěm,2017-12-31,19391,2.69,19971185.42
297852,2018,170898673.12,26206102.66,56134644.99,1095017915.13,4730419.15000004,8105,Frenštát pod Radhoštěm,2018-12-31,19509,2.08,18161129.66
297852,2019,187801205.25,1450906.28,57321816.61,1129015465.42,-5815436.73000002,8105,Frenštát pod Radhoštěm,2019-12-31,19541,1.93,6233446.8
297852,2020,173609458.26,2283824.8,56057929.21,1180703519.31,-4124242.69999999,8105,Frenštát pod Radhoštěm,2020-12-31,19506,2.76,1765660.95
298077,2007,230990970,11607660,16488380,1848146400,15636340,8112,Kopřivnice,2007-12-31,41668,3.57,0
298077,2008,248155970,107787700,14214090,1791558730,101767250,8112,Kopřivnice,2008-12-31,41611,4.07,0
298077,2009,237869260,2849540,14733450,1868799310,-58171330,8112,Kopřivnice,2009-12-31,41543,9.8,9830020.96
298077,2010,225216860,54081340,34145990,1947843970,-3342730,8112,Kopřivnice,2010-12-31,41471,7.77,86273918.34
298077,2011,217147522.41,38346672.2,36534808.59,1595923330.97,-24301671.66,8112,Kopřivnice,2011-12-31,41408,6,66214418.23
298077,2012,241248989.51,3814266,31831700.68,1546623828.63,-20950780.02,8112,Kopřivnice,2012-12-31,41256,6.13,74856191.51
298077,2013,259625066.93,1656615,28284349.88,1637220542.44,-3735291.56,8112,Kopřivnice,2013-12-31,41209,6.26,63856753.04
298077,2014,275736447.79,40792831,45228035.56,1764086826.44,1591336.99000001,8112,Kopřivnice,2014-12-31,41090,6.4,47543478.96
298077,2015,274034992.07,4097204.51,44085249.73,1807334910.62,43830106.38,8112,Kopřivnice,2015-12-31,41061,5.07,49709639.82
298077,2016,295137802.09,28438766.4,21890156.4,1792628349.71,61056484.23,8112,Kopřivnice,2016-12-31,41007,4.52,34471633.37
298077,2017,322017371.64,2403102.8,21493857.17,1882177782.78,-31599281.9,8112,Kopřivnice,2017-12-31,40848,3.76,71198400.11
298077,2018,355251550.35,7053285,28033041.04,1974845485.77,-13927033.4299999,8112,Kopřivnice,2018-12-31,40763,3.21,98099487.98
298077,2019,371710215.12,20452122.28,38772833.07,1984636492.68,99464437.74,8112,Kopřivnice,2019-12-31,40755,3.37,10684538.76
298077,2020,343180053.28,2630366,37262718.63,2006897227.03,6741865.02999997,8112,Kopřivnice,2020-12-31,40566,3.99,5384032.71
298212,2007,257106200,84069980,73741390,2330657060,62801730,8115,Nový Jičín,2007-12-31,48389,4.44,0
298212,2008,281083090,29408800,81210640,2338645400,61750890,8115,Nový Jičín,2008-12-31,48404,4.98,585956
298212,2009,248146410,7671280,79868300,1990479210,-95804370,8115,Nový Jičín,2009-12-31,48529,8.38,51790483.25
298212,2010,252737110,7001480,83022970,2023114000,-71245860,8115,Nový Jičín,2010-12-31,48280,7.61,6272806.1
298212,2011,236737078.89,8146156,95614334.55,1554273761.93,-27346264.97,8115,Nový Jičín,2011-12-31,48345,6.39,47962225.18
298212,2012,247654647.15,1257605,136649588.71,1855541472.56,6410989.91000009,8115,Nový Jičín,2012-12-31,48410,6.57,59087654.62
298212,2013,278838373.22,6487202,132281094.7,1913517714.54,41581240.72,8115,Nový Jičín,2013-12-31,48453,6.75,24504144.14
298212,2014,291491609.94,3333415,123316000.06,1709217257.33,-2351667.20000005,8115,Nový Jičín,2014-12-31,48483,6.94,37607552.31
298212,2015,303279085.97,8752277,117835507.89,1703071763.2,-24400349.1900001,8115,Nový Jičín,2015-12-31,48584,5.37,7013042.72
298212,2016,330399866.31,5560516.9,122606585.13,1776058877.72,16695299.3400002,8115,Nový Jičín,2016-12-31,48634,3.95,47975093.26
298212,2017,367098088.92,12878044.99,118691159.32,1791875782.21,38225161.8299999,8115,Nový Jičín,2017-12-31,48777,3.18,33453092.41
298212,2018,394575332.34,1348492.49,126925894.7,1824867915.27,10167139.8199999,8115,Nový Jičín,2018-12-31,48907,2.91,10247632.57
298212,2019,419082510.93,1221561.64,121964696.18,1901200925.23,-19513796.9100001,8115,Nový Jičín,2019-12-31,48731,2.73,2684964.65
298212,2020,387426315.96,16518844.4,131906611.53,1954573067.63,-2834233.3499999,8115,Nový Jičín,2020-12-31,48743,3.63,20769628.44
298221,2007,65541590,6928170,16989330,658003090,-18186090,8116,Odry,2007-12-31,17486,6.32,0
298221,2008,74165710,12707500,14313760,680351040,19403720,8116,Odry,2008-12-31,17475,6.76,7161054
298221,2009,67331700,4195020,13090140,690671230,-4110660,8116,Odry,2009-12-31,17459,11.9,49977409.35
298221,2010,66241070,3883700,10597450,819124580,-14364930,8116,Odry,2010-12-31,17461,12.65,0
298221,2011,65678747.05,3105857.3,10745337.78,761523257.95,393717.860000014,8116,Odry,2011-12-31,17432,10.13,28738377.77
298221,2012,69330167.31,3565230,8802599.64,772382962.09,10406754.68,8116,Odry,2012-12-31,17301,9.63,0
298221,2013,84854865.65,7579006,7026201.54,788539252.78,20490464.19,8116,Odry,2013-12-31,17217,9.13,33337856.56
298221,2014,93106469.26,3938263,10349675.96,833170605.78,-31513619.3,8116,Odry,2014-12-31,17116,8.63,86724284.37
298221,2015,93316951.6,2583445.8,10880991.44,859250797.62,-7145539.62,8116,Odry,2015-12-31,17098,6.32,7301662.06
298221,2016,102012623.78,1271866.4,10669209.95,648188196.78,9805770.02000004,8116,Odry,2016-12-31,17063,5.12,1749821.82
298221,2017,108362479.71,11329907.2,9260668.12,876620269.7,18873545.67,8116,Odry,2017-12-31,16968,3.96,3387412.85
298221,2018,120533253.58,7640687.25,11013854.37,909616236,-23359643.64,8116,Odry,2018-12-31,16881,3.16,18932523.72
298221,2019,128332383.07,1777864.5,10546909.67,981300936.83,-45160544.8,8116,Odry,2019-12-31,16928,2.73,4867533.26
298221,2020,120291101.37,7159765.68,9946708.02,1001983530.87,16114835.75,8116,Odry,2020-12-31,16933,3.98,19853708.89
299138,2007,115434700,12690740,29073210,1264267610,33269990,7105,Litovel,2007-12-31,23674,4.02,0
299138,2008,118612040,9414120,31361030,1281806310,20265710,7105,Litovel,2008-12-31,23627,4.33,853230
299138,2009,100274450,4082700,32885190,1314945930,-5783110,7105,Litovel,2009-12-31,23697,8.26,8759327.25
299138,2010,102753390,4533470,40736690,1391758180,10886780,7105,Litovel,2010-12-31,23635,8,18700961.74
299138,2011,105141473.01,581001,41135577.19,1034665903.43,-49839837.6899999,7105,Litovel,2011-12-31,23688,6.77,103207381.31
299138,2012,112831903.2,623472,40419427.58,1031918707.66,8451212.56,7105,Litovel,2012-12-31,23727,6.58,0
299138,2013,133111002.22,3385939,42175240.24,1076110260.81,6041384.49000001,7105,Litovel,2013-12-31,23748,6.39,16202681.68
299138,2014,140831108.55,23049580,42886500.59,1425269693.8,25632328.77,7105,Litovel,2014-12-31,23804,6.2,501342033.63
299138,2015,149675278.38,16311646,49075928.05,1584299137.97,-4567725.8900001,7105,Litovel,2015-12-31,23771,4.78,8080616.69
299138,2016,161939696.8,2495977,50402967.21,1608394058.44,13839109.85,7105,Litovel,2016-12-31,23755,3.62,2552847.61
299138,2017,167993872.59,9404694,48600849.59,1651436672.26,-6150296.52999985,7105,Litovel,2017-12-31,23743,2.32,27175465.48
299138,2018,182866332.64,8765726,50559805.44,1692863175.69,-937646.470000029,7105,Litovel,2018-12-31,23734,1.76,7970573
299138,2019,192205175.67,14701047.76,52916648.39,1744114246.83,18916604.28,7105,Litovel,2019-12-31,23715,1.8,30635746.12
299138,2020,183393001.06,16690437.5,61089734.79,1767595795.24,32871499.0199999,7105,Litovel,2020-12-31,23594,2.54,2496571.27
299308,2007,1484406450,1911930,77267570,12308809530,-48377650,7107,Olomouc,2007-12-31,160044,3.54,0
299308,2008,1419116090,4274520,78389430,12742295870,53011690,7107,Olomouc,2008-12-31,160720,3.74,1100000
299308,2009,1188615440,257260,92519060,13053043430,-514299180,7107,Olomouc,2009-12-31,161262,7.18,180580119.59
299308,2010,1337614810,0,66191860,13369917000,-128078320,7107,Olomouc,2010-12-31,161191,7.68,73163820.75
299308,2011,1313543853.81,360000,76700440.85,12830009766.29,-191554926.53,7107,Olomouc,2011-12-31,161754,7.22,172087689.07
299308,2012,1318489357.79,39179,74260662.73,13056276868.86,-210736941.5,7107,Olomouc,2012-12-31,162136,7.61,150419146.2
299308,2013,1385496432.73,95000,68092587.85,13250283800.61,-214151036.17,7107,Olomouc,2013-12-31,162502,8,255389201.08
299308,2014,1465184286.6,2151377,76843169.48,13199810846.52,-138653148.64,7107,Olomouc,2014-12-31,163215,8.4,139679587.01
299308,2015,1472509737.38,3946934.37,77649243.1,13056841373.6,261817851.63,7107,Olomouc,2015-12-31,163157,6.88,82643568.97
299308,2016,1636389917.45,265000,79504494.68,12892018387.04,178314328.06,7107,Olomouc,2016-12-31,163599,5.78,17763464.63
299308,2017,1750323697.79,635116.5,85088930.99,12930896861.32,9892022.59999943,7107,Olomouc,2017-12-31,163995,3.79,276165080.16
299308,2018,1918807093.4,756237,96430005.37,13247418532.99,-15174124.8900003,7107,Olomouc,2018-12-31,164535,2.78,107697884.11
299308,2019,1987116868.7,115500,94669143.13,13292645849.79,55634534.5899992,7107,Olomouc,2019-12-31,165165,2.48,140036026.53
299308,2020,1855327715.13,0,92385589.05,13355617735.33,71275634.0899992,7107,Olomouc,2020-12-31,165404,3.7,317964333.55
299529,2007,150669530,0,28520550,1157166990,63467110,7110,Šternberk,2007-12-31,23896,5.45,0
299529,2008,161896780,0,23013440,1286152170,-27234540,7110,Šternberk,2008-12-31,23921,5.82,25642627
299529,2009,129077250,31252440,18689020,1259105070,-19028830,7110,Šternberk,2009-12-31,23889,10.39,69122122.48
299529,2010,133871230,45433520,17819520,1167772380,3956770,7110,Šternberk,2010-12-31,23718,9.74,34697521.2
299529,2011,142476682.17,17688349,14349936.02,1027071215.45,-24751957.5,7110,Šternberk,2011-12-31,23708,9.13,61281490.09
299529,2012,142049115.1,26626108,16234100.83,1026037037.19,31902507.07,7110,Šternberk,2012-12-31,23657,9.32,6509163
299529,2013,171971396.45,11432804.97,15221111.61,1046519750.64,27773117.98,7110,Šternberk,2013-12-31,23576,9.51,12845936.37
299529,2014,176479131.66,12559942,16466457.64,1077743889.59,52685447.8699999,7110,Šternberk,2014-12-31,23621,9.71,51074739.44
299529,2015,183486373.95,12153132,25690832.39,1112617330.48,12492524.0600001,7110,Šternberk,2015-12-31,24191,7.94,7362682.7
