code_of_unit,unit_name,population_total,population_males,population_females,avg_age_total,avg_age_males,avg_age_females,region,date
4101,Aš,17949,8802,9147,39.005042063624714,37.57225630538514,40.38378703400022,Karlovarský kraj,2009-12-31
4102,Cheb,52766,26049,26717,39.24574536633438,37.897059388076315,40.56071040910282,Karlovarský kraj,2009-12-31
4103,Karlovy Vary,90076,43953,46123,41.53162884675163,40.01764384683639,42.97438371311493,Karlovarský kraj,2009-12-31
4104,Kraslice,14075,6974,7101,39.83534635879219,38.686119873817034,40.96401915223208,Karlovarský kraj,2009-12-31
4105,Mariánské Lázně,24586,11858,12728,41.56263727324494,39.81118232416934,43.19437460716531,Karlovarský kraj,2009-12-31
4106,Ostrov,29356,14515,14841,39.28188445292274,37.83089906992766,40.70099723738293,Karlovarský kraj,2009-12-31
4107,Sokolov,78828,38905,39923,39.17368194042726,37.831011438118495,40.48211557247702,Karlovarský kraj,2009-12-31
3101,Blatná,13987,6943,7044,41.601022377922355,40.07179893417831,43.10831913685406,Jihočeský kraj,2009-12-31
3102,České Budějovice,154323,75332,78991,40.684133278902046,39.37897573408379,41.9288336645947,Jihočeský kraj,2009-12-31
3103,Český Krumlov,41894,20969,20925,39.20740440158495,38.222781248509705,40.19409796893668,Jihočeský kraj,2009-12-31
3104,Dačice,19870,9921,9949,40.516456970307,39.01658098981957,42.01211177002714,Jihočeský kraj,2009-12-31
3105,Jindřichův Hradec,48017,23724,24293,40.56031197284295,39.19983982465014,41.88891861853209,Jihočeský kraj,2009-12-31
3106,Kaplice,19741,9959,9782,38.38359252317512,37.32217090069284,39.46421999591086,Jihočeský kraj,2009-12-31
3107,Milevsko,18830,9275,9555,42.490865639936274,41.08921832884097,43.85143903715332,Jihočeský kraj,2009-12-31
3108,Písek,51760,25391,26369,41.37113601236476,39.82405182938837,42.860840380750126,Jihočeský kraj,2009-12-31
3109,Prachatice,33830,16907,16923,39.525036949453145,38.38744307091737,40.66155527979673,Jihočeský kraj,2009-12-31
3110,Soběslav,22233,10966,11267,41.67536994557639,40.33886558453401,42.976169344102246,Jihočeský kraj,2009-12-31
3111,Strakonice,45197,22355,22842,40.99213443370135,39.57980317602326,42.37435425969705,Jihočeský kraj,2009-12-31
3112,Tábor,80782,39641,41141,41.400695699537025,39.991460861229534,42.758549865098075,Jihočeský kraj,2009-12-31
3113,Trhové Sviny,18244,9159,9085,40.04450778338084,38.89261928158096,41.20577875619153,Jihočeský kraj,2009-12-31
3114,Třeboň,25378,12489,12889,41.30120576877611,39.84214108415406,42.71498952595236,Jihočeský kraj,2009-12-31
3115,Týn nad Vltavou,14114,6989,7125,39.09494119314156,38.04070682501073,40.12905263157895,Jihočeský kraj,2009-12-31
3116,Vimperk,17721,8764,8957,40.537864680322784,39.35816978548608,41.69214022552194,Jihočeský kraj,2009-12-31
3117,Vodňany,11722,5759,5963,39.98822726497185,38.490797013370376,41.434428978701995,Jihočeský kraj,2009-12-31
6201,Blansko,55664,27268,28396,41.085513078470825,39.640274314214466,42.47334131567826,Jihomoravský kraj,2009-12-31
6202,Boskovice,50875,25091,25784,40.348707616707614,38.78265114981467,41.87267297548867,Jihomoravský kraj,2009-12-31
6203,Brno,371399,178429,192970,42.008975522281965,40.09718431420902,43.77670622376535,Jihomoravský kraj,2009-12-31
6204,Břeclav,58829,28590,30239,40.59029560250897,38.86358866736621,42.22284136380171,Jihomoravský kraj,2009-12-31
6205,Bučovice,15834,7899,7935,40.43779209296451,38.94625902012913,41.92255828607435,Jihomoravský kraj,2009-12-31
6206,Hodonín,61542,30193,31349,40.610217412498784,38.82308813301096,42.33144597913809,Jihomoravský kraj,2009-12-31
6207,Hustopeče,35158,17305,17853,40.360543830707094,38.68514880092459,41.984512406878395,Jihomoravský kraj,2009-12-31
6208,Ivančice,23823,11692,12131,40.38330604877639,39.00230927129661,41.714326931003214,Jihomoravský kraj,2009-12-31
6209,Kuřim,21277,10439,10838,39.43415425106923,38.23963023278092,40.58470197453405,Jihomoravský kraj,2009-12-31
6210,Kyjov,56065,27644,28421,40.87875680014269,38.99276515699609,42.71318743182858,Jihomoravský kraj,2009-12-31
6211,Mikulov,19619,9555,10064,40.06068097252663,38.52710622710623,41.51669316375199,Jihomoravský kraj,2009-12-31
6212,Moravský Krumlov,22324,11070,11254,40.706459415875294,39.38635953026197,42.0049760085303,Jihomoravský kraj,2009-12-31
6213,Pohořelice,12914,6442,6472,39.86162304475763,38.296802235330645,41.41919035846724,Jihomoravský kraj,2009-12-31
6214,Rosice,24208,11812,12396,40.426677131526766,38.88968845242127,41.89125524362698,Jihomoravský kraj,2009-12-31
6215,Slavkov u Brna,21330,10521,10809,40.114299109235816,38.75662959794696,41.43579424553613,Jihomoravský kraj,2009-12-31
6216,Šlapanice,60278,29753,30525,40.02262848800557,38.76162067690653,41.25174447174447,Jihomoravský kraj,2009-12-31
6217,Tišnov,28801,14208,14593,40.918179924308184,39.38752815315315,42.40844925649284,Jihomoravský kraj,2009-12-31
6218,Veselí nad Moravou,39287,19247,20040,40.873380507547026,39.189562009663845,42.49056886227545,Jihomoravský kraj,2009-12-31
6219,Vyškov,51524,25309,26215,40.45479776414874,38.92166818127939,41.934941827198166,Jihomoravský kraj,2009-12-31
6220,Znojmo,91349,44894,46455,39.95097373808142,38.394351138236736,41.455290065654935,Jihomoravský kraj,2009-12-31
6221,Židlochovice,29608,14656,14952,39.796034855444475,38.19213973799127,41.36817817014446,Jihomoravský kraj,2009-12-31
4201,Bílina,20863,10391,10472,38.8419930019652,37.65571167356366,40.019098548510314,Ústecký kraj,2010-12-31
4202,Děčín,78715,38853,39862,40.46943403417392,38.9907986513268,41.910641713913,Ústecký kraj,2010-12-31
4203,Chomutov,81921,40673,41248,39.45964404731387,38.16837951466575,40.73290826221877,Ústecký kraj,2010-12-31
4204,Kadaň,43997,21915,22082,39.395674705093526,38.078918548939086,40.70247260211937,Ústecký kraj,2010-12-31
4205,Litoměřice,59350,29423,29927,40.31160909856782,39.04348638819971,41.558375380091555,Ústecký kraj,2010-12-31
4206,Litvínov,39579,19758,19821,41.049660173324234,39.65958092924385,42.43532112406034,Ústecký kraj,2010-12-31
4207,Louny,43471,21388,22083,40.12869499206367,38.83878810547971,41.3780057057465,Ústecký kraj,2010-12-31
4208,Lovosice,27443,13711,13732,41.364847137703606,39.78305739916855,42.94421788523157,Ústecký kraj,2010-12-31
4209,Most,75278,36813,38465,39.66020616913308,38.09788661614104,41.15542701156896,Ústecký kraj,2010-12-31
4210,Podbořany,15839,7896,7943,40.41798724666961,39.1451367781155,41.68330605564648,Ústecký kraj,2010-12-31
4211,Roudnice nad Labem,32310,15980,16330,40.7246982358403,39.156070087609514,42.25970606246173,Ústecký kraj,2010-12-31
4212,Rumburk,33702,16716,16986,39.69728799477776,38.170076573342904,41.20022371364653,Ústecký kraj,2010-12-31
4213,Teplice,107606,52734,54872,40.50154266490716,38.94559487237835,41.99686543227876,Ústecký kraj,2010-12-31
4214,Ústí nad Labem,120762,59095,61667,40.06271012404565,38.582697351721805,41.48099469732596,Ústecký kraj,2010-12-31
4215,Varnsdorf,20525,9976,10549,40.12445797807552,38.60004009623096,41.56607261351787,Ústecký kraj,2010-12-31
4216,Žatec,27087,13386,13701,39.89849374238565,38.59450171821306,41.17250565652142,Ústecký kraj,2010-12-31
7201,Bystřice pod Hostýnem,15878,7789,8089,41.4704622748457,39.6075876235717,43.26424774384967,Zlínský kraj,2010-12-31
7202,Holešov,21687,10638,11049,41.181329828929776,39.47377326565144,42.82536881165717,Zlínský kraj,2010-12-31
7203,Kroměříž,70093,34057,36036,41.422317492474285,39.7005167806912,43.04956154956155,Zlínský kraj,2010-12-31
7204,Luhačovice,19199,9449,9750,41.40562008437939,39.42983384485131,43.320410256410256,Zlínský kraj,2010-12-31
7205,Otrokovice,34937,17193,17744,41.18082548587457,39.4911591926947,42.818022993688,Zlínský kraj,2010-12-31
7206,Rožnov pod Radhoštěm,35440,17378,18062,41.09517494356659,39.54776153757624,42.583988484110286,Zlínský kraj,2010-12-31
7207,Uherské Hradiště,90615,44041,46574,41.24961099155769,39.663870030199135,42.74910894490488,Zlínský kraj,2010-12-31
7208,Uherský Brod,53440,26355,27085,41.17520583832335,39.35327262379055,42.94803396714048,Zlínský kraj,2010-12-31
7209,Valašské Klobouky,23768,11880,11888,39.67006058566139,37.97853535353536,41.36044751009421,Zlínský kraj,2010-12-31
7210,Valašské Meziříčí,41989,20645,21344,40.44789111433947,38.85267619278276,41.99086394302849,Zlínský kraj,2010-12-31
7211,Vizovice,16739,8219,8520,39.56410179819583,38.14472563572211,40.93333333333333,Zlínský kraj,2010-12-31
7212,Vsetín,67023,32995,34028,40.67361204362682,38.949249886346415,42.34562713059833,Zlínský kraj,2010-12-31
7213,Zlín,99279,47850,51429,42.074280562858206,40.23590386624869,43.78472262731144,Zlínský kraj,2010-12-31
6101,Bystřice nad Pernštejnem,20447,10216,10231,41.18513718393896,39.6791307752545,42.68893558791907,Vysočina,2010-12-31
6102,Havlíčkův Brod,52192,25705,26487,40.78284028203556,39.36531803151138,42.15851172273191,Vysočina,2010-12-31
6103,Humpolec,17212,8465,8747,41.96967232163607,40.523744831659776,43.36898365153767,Vysočina,2010-12-31
6104,Chotěboř,22418,11189,11229,41.136720492461414,39.81861649834659,42.450129129931426,Vysočina,2010-12-31
6105,Jihlava,99076,49043,50033,40.50417861035972,38.99509614012193,41.983400955369454,Vysočina,2010-12-31
6106,Moravské Budějovice,24120,12003,12117,40.80837479270315,39.25364492210281,42.34847734587769,Vysočina,2010-12-31
6107,Náměšť nad Oslavou,13516,6742,6774,41.63125184965966,40.0348561257787,43.220106288751104,Vysočina,2010-12-31
6108,Nové Město na Moravě,19484,9771,9713,40.180045165263806,39.03935114113192,41.3275507052404,Vysočina,2010-12-31
6109,Pacov,9876,4933,4943,42.74493722154718,41.05706466653152,44.42939510418774,Vysočina,2010-12-31
6110,Pelhřimov,45384,22511,22873,41.49464569011105,40.13026964595087,42.83742840904123,Vysočina,2010-12-31
6111,Světlá nad Sázavou,20092,10082,10010,42.036780808281904,40.530450307478674,43.553946053946056,Vysočina,2010-12-31
6112,Telč,13328,6626,6702,41.304171668667465,39.74026562028373,42.850343181139955,Vysočina,2010-12-31
6113,Třebíč,76077,37574,38503,40.35242583172312,39.06419332517166,41.60957587720437,Vysočina,2010-12-31
6114,Velké Meziříčí,35716,17772,17944,39.37767387165416,37.96016205266712,40.78159830584039,Vysočina,2010-12-31
6115,Žďár nad Sázavou,43307,21394,21913,40.37297665504422,39.03066280265495,41.6834983799571,Vysočina,2010-12-31
2101,Benešov,56830,28072,28758,40.45648425127573,39.17298375605586,41.70936782808262,Středočeský kraj,2010-12-31
2102,Beroun,56250,27722,28528,39.952782222222226,38.614313541591514,41.25343522153673,Středočeský kraj,2010-12-31
2103,Brandýs nad Labem-Stará Boleslav,90724,44841,45883,38.31227679555575,37.295655761468296,39.30581043087854,Středočeský kraj,2010-12-31
2104,Čáslav,24921,12246,12675,41.486918662975,39.9078882900539,43.01250493096647,Středočeský kraj,2010-12-31
2105,Černošice,120954,59591,61363,38.187021512310466,37.258537363024615,39.08869351237716,Středočeský kraj,2010-12-31
2106,Český Brod,19006,9354,9652,39.46948332105651,38.46407953816549,40.44384583506009,Středočeský kraj,2010-12-31
2107,Dobříš,20874,10338,10536,40.38191051068315,39.09682723931128,41.64284358390281,Středočeský kraj,2010-12-31
2108,Hořovice,28654,14197,14457,41.17083129755008,39.88874410086638,42.4298609670056,Středočeský kraj,2010-12-31
2109,Kladno,119121,58088,61033,40.80515190436615,39.3353016113483,42.20407812167189,Středočeský kraj,2010-12-31
2110,Kolín,79111,39095,40016,41.1554967071583,39.51519375879269,42.75804678128748,Středočeský kraj,2010-12-31
2111,Kralupy nad Vltavou,30476,15310,15166,40.226965481034256,38.94990202482038,41.51615455624423,Středočeský kraj,2010-12-31
2112,Kutná Hora,49257,24296,24961,41.56232616683923,40.117756009219626,42.96841072072433,Středočeský kraj,2010-12-31
2113,Lysá nad Labem,22319,10952,11367,36.21557865495766,35.12563915266618,37.26572534529779,Středočeský kraj,2010-12-31
2114,Mělník,43273,21523,21750,40.34283502414901,38.80288528550852,41.86671264367816,Středočeský kraj,2010-12-31
2115,Mladá Boleslav,106570,53433,53137,39.99968096087079,38.69235304025602,41.314291360069255,Středočeský kraj,2010-12-31
2116,Mnichovo Hradiště,16188,8051,8137,41.27396837163331,39.559371506645135,42.97044365245176,Středočeský kraj,2010-12-31
2117,Neratovice,30240,15027,15213,39.69831349206349,38.266952818260464,41.112173798724776,Středočeský kraj,2010-12-31
2118,Nymburk,38727,18950,19777,40.82971828440106,39.386385224274406,42.21269656671892,Středočeský kraj,2010-12-31
2119,Poděbrady,30327,14791,15536,42.13999076730306,40.53921303495369,43.664006179196704,Středočeský kraj,2010-12-31
2120,Příbram,70140,34385,35755,41.190362132877105,39.73958121273811,42.58555446790658,Středočeský kraj,2010-12-31
2121,Rakovník,55493,27670,27823,40.92781972501036,39.50101192627394,42.34678143981598,Středočeský kraj,2010-12-31
2122,Říčany,56205,27633,28572,38.481478516146254,37.49779249448124,39.43283634327314,Středočeský kraj,2010-12-31
2123,Sedlčany,22242,11068,11174,41.012903515870875,39.528821828695335,42.48290674780741,Středočeský kraj,2010-12-31
2124,Slaný,39061,19285,19776,40.40033537287832,39.04067928441794,41.726233818770226,Středočeský kraj,2010-12-31
2125,Vlašim,25825,12854,12971,41.63649564375605,40.2171308542088,43.04305759000848,Středočeský kraj,2010-12-31
2126,Votice,12198,5983,6215,41.25471388752254,39.90197225472171,42.5569589702333,Středočeský kraj,2010-12-31
3201,Blovice,11668,5806,5862,41.24648611587247,39.91956596624182,42.56073012623678,Plzeňský kraj,2010-12-31
3202,Domažlice,40218,19918,20300,40.728529514147894,39.58886434380962,41.84674876847291,Plzeňský kraj,2010-12-31
3203,Horažďovice,12116,6021,6095,42.18388907230109,40.4754193655539,43.87161607875308,Plzeňský kraj,2010-12-31
3204,Horšovský Týn,14205,7154,7051,40.11654347060894,38.89712049203243,41.35377960572968,Plzeňský kraj,2010-12-31
3205,Klatovy,50948,25163,25785,41.10337991677789,39.80246790923181,42.37291060694202,Plzeňský kraj,2010-12-31
3206,Kralovice,22394,11207,11187,41.21175314816469,40.044391897920946,42.38120139447573,Plzeňský kraj,2010-12-31
3207,Nepomuk,11713,6120,5593,42.46687441304533,41.09722222222222,43.96558197747184,Plzeňský kraj,2010-12-31
3208,Nýřany,52742,26121,26621,39.78239353835653,38.79991194824088,40.746421997671014,Plzeňský kraj,2010-12-31
3209,Plzeň,184849,89911,94938,42.191775449150384,40.70506945757472,43.599759843266135,Plzeňský kraj,2010-12-31
3210,Přeštice,22094,11153,10941,40.82778129808998,39.925087420425,41.747966365048896,Plzeňský kraj,2010-12-31
3211,Rokycany,47587,23663,23924,41.59183180280328,40.25163757765288,42.9174051162013,Plzeňský kraj,2010-12-31
3212,Stod,22686,11347,11339,40.26342237503306,39.022781351899184,41.50493870711703,Plzeňský kraj,2010-12-31
3213,Stříbro,17111,8645,8466,39.883554438665186,38.69433198380567,41.0979210961493,Plzeňský kraj,2010-12-31
3214,Sušice,24737,12194,12543,42.262582366495536,40.7590618336887,43.72426851630392,Plzeňský kraj,2010-12-31
3215,Tachov,36188,18237,17951,39.24845252569913,38.211685035916,40.30173806473177,Plzeňský kraj,2010-12-31
5301,Česká Třebová,18660,9180,9480,41.247588424437296,39.597167755991286,42.8457805907173,Pardubický kraj,2010-12-31
5302,Hlinsko,21447,10598,10849,41.13705879610202,39.28731836195509,42.94400405567333,Pardubický kraj,2010-12-31
5303,Holice,17186,8481,8705,39.95473059467008,38.42972526824667,41.44049396898334,Pardubický kraj,2010-12-31
5304,Chrudim,83028,41047,41981,40.801705448764274,39.276573196579534,42.29290631476144,Pardubický kraj,2010-12-31
5305,Králíky,9016,4436,4580,40.18112244897959,38.92560865644725,41.3971615720524,Pardubický kraj,2010-12-31
5306,Lanškroun,22983,11325,11658,39.62631075142497,38.29037527593819,40.92408646423057,Pardubický kraj,2010-12-31
5307,Litomyšl,26758,13193,13565,40.11013528664325,38.81236261653907,41.37231846664209,Pardubický kraj,2010-12-31
5308,Moravská Třebová,26963,13362,13601,40.64675666654304,39.07910492441251,42.186861260201454,Pardubický kraj,2010-12-31
5309,Pardubice,125527,61655,63872,41.56001896006437,39.96375800827184,43.10087362224449,Pardubický kraj,2010-12-31
5310,Polička,19646,9771,9875,40.36531609487936,38.813990379695014,41.900303797468354,Pardubický kraj,2010-12-31
5311,Přelouč,24641,12347,12294,41.75067976137332,40.28164736373208,43.22604522531316,Pardubický kraj,2010-12-31
5312,Svitavy,31858,15657,16201,40.456839726285395,39.03816184454238,41.82788099500031,Pardubický kraj,2010-12-31
5313,Ústí nad Orlicí,26747,13170,13577,40.67631883949602,39.33052391799544,41.98177064152611,Pardubický kraj,2010-12-31
5314,Vysoké Mýto,32496,16056,16440,40.54622107336287,39.0688216243149,41.98911192214112,Pardubický kraj,2010-12-31
5315,Žamberk,29304,14584,14720,39.565793065793066,38.22558968732858,40.893614130434784,Pardubický kraj,2010-12-31
7101,Hranice,34716,16978,17738,40.11455812881668,38.62957945576628,41.53591160220994,Olomoucký kraj,2010-12-31
7102,Jeseník,40691,20186,20505,40.80662800127792,39.325126325175866,42.26508168739332,Olomoucký kraj,2010-12-31
7103,Konice,11152,5525,5627,41.64831420373027,40.09221719457013,43.17620401634974,Olomoucký kraj,2010-12-31
7104,Lipník nad Bečvou,15393,7585,7808,40.41132332878581,39.05543836519446,41.728483606557376,Olomoucký kraj,2010-12-31
7105,Litovel,23635,11777,11858,41.00505606092659,39.63280122272226,42.367937257547645,Olomoucký kraj,2010-12-31
7106,Mohelnice,18772,9268,9504,40.78712976773919,39.168752697453606,42.36531986531987,Olomoucký kraj,2010-12-31
7107,Olomouc,161191,77704,83487,40.865038991010664,39.29105322763307,42.32999748463833,Olomoucký kraj,2010-12-31
7108,Prostějov,98397,47835,50562,41.06042359015011,39.508299362391554,42.52883588465646,Olomoucký kraj,2010-12-31
7109,Přerov,83351,40674,42677,41.69427481373949,40.000196685843534,43.308843170794574,Olomoucký kraj,2010-12-31
7110,Šternberk,23718,11705,12013,40.56573066869045,39.15835113199488,41.93702655456589,Olomoucký kraj,2010-12-31
7111,Šumperk,71354,35137,36217,41.179919836309104,39.57641517488687,42.73560758759699,Olomoucký kraj,2010-12-31
7112,Uničov,22901,11274,11627,40.611174184533425,39.09366684406599,42.0826094435366,Olomoucký kraj,2010-12-31
7113,Zábřeh,33759,16518,17241,40.52541544477028,39.242281147838725,41.75474160431529,Olomoucký kraj,2010-12-31
8101,Bílovec,26028,12847,13181,40.169740279698786,38.79275317194676,41.51183521735832,Moravskoslezský kraj,2010-12-31
8102,Bohumín,29169,14258,14911,40.90344201035346,39.12596437087951,42.603078264368584,Moravskoslezský kraj,2010-12-31
8103,Bruntál,38346,18868,19478,39.69097167892349,38.42765528937884,40.91472430434336,Moravskoslezský kraj,2010-12-31
8104,Český Těšín,26370,12800,13570,40.02165339400834,38.495546875,41.461164333087694,Moravskoslezský kraj,2010-12-31
8105,Frenštát pod Radhoštěm,19082,9309,9773,40.69704433497537,39.03292512622193,42.28215491660698,Moravskoslezský kraj,2010-12-31
8106,Frýdek-Místek,109726,53913,55813,40.295700198676705,38.87983417728562,41.66336695751886,Moravskoslezský kraj,2010-12-31
8107,Frýdlant nad Ostravicí,23408,11561,11847,41.284176349965826,39.87003719401436,42.664176584789395,Moravskoslezský kraj,2010-12-31
8108,Havířov,94300,45957,48343,41.41783669141039,39.83981765563461,42.917971578098175,Moravskoslezský kraj,2010-12-31
8109,Hlučín,40086,19621,20465,40.85845432320511,39.35026247388003,42.304446616173955,Moravskoslezský kraj,2010-12-31
8110,Jablunkov,22649,11200,11449,39.27773853150249,37.62232142857143,40.89715258974583,Moravskoslezský kraj,2010-12-31
8111,Karviná,70684,35052,35632,41.47776017203328,39.87450074175511,43.054922541535696,Moravskoslezský kraj,2010-12-31
8112,Kopřivnice,41471,20460,21011,39.75157338863302,38.310557184750735,41.15479986673647,Moravskoslezský kraj,2010-12-31
8113,Kravaře,21259,10509,10750,39.36372830330683,38.09044628413741,40.60846511627907,Moravskoslezský kraj,2010-12-31
8114,Krnov,42038,20671,21367,40.71202245587326,38.92997436021479,42.43602283895727,Moravskoslezský kraj,2010-12-31
8115,Nový Jičín,48280,23558,24722,39.94125932062966,38.48938789370914,41.32477145861985,Moravskoslezský kraj,2010-12-31
8116,Odry,17461,8641,8820,39.785550655747095,38.22352736951742,41.31587301587302,Moravskoslezský kraj,2010-12-31
8117,Opava,101924,49631,52293,40.55079274753738,38.90162398500937,42.11600979098541,Moravskoslezský kraj,2010-12-31
8118,Orlová,44741,21956,22785,39.774714467714176,38.37192566952086,41.12646477946017,Moravskoslezský kraj,2010-12-31
8119,Ostrava,331825,160765,171060,41.04236419799593,39.326865300283025,42.65461826259792,Moravskoslezský kraj,2010-12-31
8120,Rýmařov,16339,8140,8199,41.02365505844911,39.56695331695332,42.46987437492377,Moravskoslezský kraj,2010-12-31
8121,Třinec,55609,27179,28430,40.99709579384632,39.27883660178814,42.63974674639466,Moravskoslezský kraj,2010-12-31
8122,Vítkov,13910,6942,6968,40.40517613227894,38.71910112359551,42.0849598163031,Moravskoslezský kraj,2010-12-31
5101,Česká Lípa,76654,37666,38988,38.82140527565424,37.60064779907609,40.00076946752847,Liberecký kraj,2010-12-31
5102,Frýdlant,24862,12273,12589,39.50325798407208,38.46162307504278,40.518746524743825,Liberecký kraj,2010-12-31
5103,Jablonec nad Nisou,54427,26426,28001,40.61992209748838,39.05184288201014,42.099800007142605,Liberecký kraj,2010-12-31
5104,Jilemnice,22609,11256,11353,40.84848953956389,39.21810589907605,42.464943186822865,Liberecký kraj,2010-12-31
5105,Liberec,140151,68432,71719,40.570766530385086,38.9980126256722,42.07143853093323,Liberecký kraj,2010-12-31
5106,Nový Bor,26588,13089,13499,40.53332330374605,39.182175872870346,41.84343284687755,Liberecký kraj,2010-12-31
5107,Semily,26288,12959,13329,41.39995435179549,39.77432672274095,42.98045614824818,Liberecký kraj,2010-12-31
5108,Tanvald,21595,10572,11023,41.02363973141931,39.470866439651914,42.51288215549306,Liberecký kraj,2010-12-31
5109,Turnov,32371,15848,16523,41.471332365388776,40.08934881373044,42.796858923924226,Liberecký kraj,2010-12-31
5110,Železný Brod,12375,6036,6339,41.56262626262626,39.89761431411531,43.14805174317715,Liberecký kraj,2010-12-31
5201,Broumov,16927,8338,8589,40.67788149110888,39.23123051091389,42.08225637443241,Královéhradecký kraj,2010-12-31
5202,Dobruška,20123,9894,10229,40.611166327088405,39.10592278148373,42.0671131097859,Královéhradecký kraj,2010-12-31
5203,Dvůr Králové nad Labem,27408,13543,13865,41.64375364856976,40.03998375544562,43.21027767760548,Královéhradecký kraj,2010-12-31
5204,Hořice,18578,9166,9412,41.26159974162989,39.71634300676413,42.766468338291546,Královéhradecký kraj,2010-12-31
5205,Hradec Králové,145263,70664,74599,41.93841170841852,40.3800662289143,43.41455649539538,Královéhradecký kraj,2010-12-31
5206,Jaroměř,19357,9551,9806,40.12845482254482,38.54638257774055,41.66938609014889,Královéhradecký kraj,2010-12-31
5207,Jičín,47845,23840,24005,41.21643849932072,39.62336409395973,42.798562799416786,Královéhradecký kraj,2010-12-31
5208,Kostelec nad Orlicí,25091,12354,12737,41.177414212267344,39.80654039177594,42.50706602810709,Královéhradecký kraj,2010-12-31
5209,Náchod,61736,30055,31681,41.539474536737075,39.882532024621526,43.111375903538395,Královéhradecký kraj,2010-12-31
5210,Nová Paka,13522,6700,6822,41.7085490312084,40.12179104477612,43.26693051890941,Královéhradecký kraj,2010-12-31
5211,Nové Město nad Metují,14424,7042,7382,41.4740709927898,40.2651235444476,42.62733676510431,Královéhradecký kraj,2010-12-31
5212,Nový Bydžov,17478,8633,8845,41.02013960407369,39.52281941387698,42.4815715093273,Královéhradecký kraj,2010-12-31
5213,Rychnov nad Kněžnou,33930,16885,17045,40.34745063365753,38.9010068107788,41.78031680844823,Královéhradecký kraj,2010-12-31
5214,Trutnov,64748,31852,32896,40.954685859022675,39.26149064422956,42.5941451848249,Královéhradecký kraj,2010-12-31
5215,Vrchlabí,28125,13942,14183,40.85648,39.40618275713671,42.28213354015371,Královéhradecký kraj,2010-12-31
4101,Aš,17543,8660,8883,39.410505614775126,38.02748267898384,40.75880896093662,Karlovarský kraj,2010-12-31
4102,Cheb,51167,25205,25962,39.87969785213126,38.56899424717318,41.152183961174025,Karlovarský kraj,2010-12-31
4103,Karlovy Vary,89630,43856,45774,41.93980809996653,40.43337285662167,43.38312142264167,Karlovarský kraj,2010-12-31
4104,Kraslice,13844,6923,6921,40.31082057208899,39.16459627329193,41.457376101719404,Karlovarský kraj,2010-12-31
4105,Mariánské Lázně,24369,11752,12617,41.911013993188064,40.10959836623553,43.58892763731473,Karlovarský kraj,2010-12-31
4106,Ostrov,29186,14529,14657,39.93376961556911,38.62657443733223,41.229549020945626,Karlovarský kraj,2010-12-31
4107,Sokolov,78065,38745,39320,39.57337475180939,38.313679184410894,40.8146490335707,Karlovarský kraj,2010-12-31
3101,Blatná,13865,6828,7037,41.85816804904436,40.371265377855885,43.30090947847094,Jihočeský kraj,2010-12-31
3102,České Budějovice,153930,74876,79054,40.86506204118755,39.57509749452428,42.08685202519796,Jihočeský kraj,2010-12-31
3103,Český Krumlov,41775,20893,20882,39.526092160383,38.61530177571436,40.4373623216167,Jihočeský kraj,2010-12-31
3104,Dačice,19784,9868,9916,40.76561868176304,39.29661532225375,42.227511093182734,Jihočeský kraj,2010-12-31
3105,Jindřichův Hradec,47696,23387,24309,40.842041261321704,39.52377389147817,42.11030893907606,Jihočeský kraj,2010-12-31
3106,Kaplice,19792,9961,9831,38.62040218270008,37.71212729645618,39.540687620791374,Jihočeský kraj,2010-12-31
3107,Milevsko,18711,9261,9450,42.68390251723585,41.27151495518842,44.06804232804233,Jihočeský kraj,2010-12-31
3108,Písek,51677,25371,26306,41.59272984112855,40.08385558314611,43.047973846270814,Jihočeský kraj,2010-12-31
3109,Prachatice,33500,16702,16798,39.802597014925375,38.69560531672854,40.90326229313013,Jihočeský kraj,2010-12-31
3110,Soběslav,22128,10921,11207,41.943329718004335,40.656212801025546,43.197599714464175,Jihočeský kraj,2010-12-31
3111,Strakonice,45266,22383,22883,41.24183714045862,39.84664700889068,42.60654197439147,Jihočeský kraj,2010-12-31
3112,Tábor,80576,39479,41097,41.5598068903892,40.14107500189974,42.92268292089447,Jihočeský kraj,2010-12-31
3113,Trhové Sviny,18418,9289,9129,40.22526875882289,39.038163419097856,41.43317997590098,Jihočeský kraj,2010-12-31
3114,Třeboň,25169,12341,12828,41.63063689459256,40.21712178915809,42.99048955410041,Jihočeský kraj,2010-12-31
3115,Týn nad Vltavou,14067,7003,7064,39.49822279092913,38.5265600456947,40.46149490373726,Jihočeský kraj,2010-12-31
3116,Vimperk,17669,8754,8915,40.87330918557927,39.65113091158327,42.07341559169938,Jihočeský kraj,2010-12-31
3117,Vodňany,11748,5837,5911,40.26413006469186,38.81403118040089,41.696075114193874,Jihočeský kraj,2010-12-31
6201,Blansko,55287,27133,28154,41.340848662434205,39.89483286035455,42.73442494849755,Jihomoravský kraj,2010-12-31
6202,Boskovice,51075,25146,25929,40.461860009789525,38.93120178159548,41.94629565351537,Jihomoravský kraj,2010-12-31
6203,Brno,379871,183100,196771,42.036534771014374,40.23679410158383,43.711235395459695,Jihomoravský kraj,2010-12-31
6204,Břeclav,59793,29194,30599,40.93036810328968,39.31866136877441,42.46807085198863,Jihomoravský kraj,2010-12-31
