ID,IČO,Název,Od,Do,DIČ,Adresa,Ulice,PSČ,Sídlo,Zřizovatel,Počet obyvatel,Kraj,Obec,Základní územní jednotka ,Datum vzniku,Kapitola ID,Druh ÚJ ,NACE,NUTS,COFOG,municipality
5.18227463391757E+017,00284637,Obec Velký Ořechov,44562,2958465,CZ00284637,763 07 Velký Ořechov 19, ,763 07,Velký Ořechov 19,00284637,752,CZ072,Velký Ořechov,585912,26846,0,4,84110,CZ0724,0,
6.23625701659863E+018,00235873,Obec Velký Osek,44562,2958465,CZ00235873,"Revoluční 36, 281 51 Velký Osek",Revoluční 36,281 51,Velký Osek,00235873,2432,CZ020,Velký Osek,533840,26846,0,4,84110,CZ0204,0,
3.27862481082735E+018,00666556,Obec Velký Ratmírov,44562,2958465,CZ00666556,"Velký Ratmírov 25, 377 01 Jindřichův Hradec",Velký Ratmírov 25,377 01,Jindřichův Hradec,00666556,228,CZ031,Velký Ratmírov,562599,33178,0,4,84110,CZ0313,0,
4.3597086164019E+018,00515931,Obec Velký Rybník,44562,2958465,CZ00515931,"Velký Rybník 58, 393 01 Pelhřimov",Velký Rybník 58,393 01,Pelhřimov,00515931,189,CZ063,Velký Rybník,549045,33147,0,4,84110,CZ0633,0,
7.90168952605815E+018,00261734,Město Velký Šenov,44562,2958465,CZ00261734,"nám. Míru 342, 407 78 Velký Šenov",nám. Míru 342,407 78,Velký Šenov,00261734,1977,CZ042,Velký Šenov,562912,26846,0,4,84110,CZ0421,0,
3.19366626537589E+018,00273180,Obec Velký Třebešov,44562,2958465,CZ00273180,552 02 Velký Třebešov 2, ,552 02,Velký Třebešov 2,00273180,310,CZ052,Velký Třebešov,574589,26846,0,4,84110,CZ0523,0,
9.93267466835883E+017,00299669,Obec Velký Týnec,44562,2958465,CZ00299669,"Zámecká 35, 783 72 Velký Týnec 1",Zámecká 35,783 72,Velký Týnec 1,00299669,3021,CZ071,Velký Týnec,505650,29495,0,4,84110,CZ0712,0,
8.3630478553684E+018,00299677,Městys Velký Újezd,44562,2958465,CZ00299677,783 55 Velký Újezd 15, ,783 55,Velký Újezd 15,00299677,1355,CZ071,Velký Újezd,505668,29495,0,4,84110,CZ0712,0,
6.08485089456379E+018,00672891,Obec Velký Valtinov,44562,2958465,CZ00672891,"Velký Valtinov 1, 471 25 Jablonné v Podještědí",Velký Valtinov 1,471 25,Jablonné v Podještědí,00672891,189,CZ051,Velký Valtinov,562203,33201,0,4,84110,CZ0511,0,
3.51517876106519E+018,00484776,Městys Velký Vřešťov,44562,2958465,CZ00484776,544 54 Velký Vřešťov 34, ,544 54,Velký Vřešťov 34,00484776,231,CZ052,Velký Vřešťov,579793,32933,0,4,84110,CZ0525,0,
5.40818230527152E+018,00576930,Obec Vělopolí,44562,2958465,CZ00576930,"Vělopolí 48, 739 59 Střítež",Vělopolí 48,739 59,Střítež,00576930,298,CZ080,Vělopolí,552615,33562,0,4,84110,CZ0802,0,
5.28477186091461E+018,00556475,Obec Veltěže,44562,2958465,CZ00556475,"Veltěže 115, 440 01 Louny",Veltěže 115,440 01,Louny,00556475,412,CZ042,Veltěže,566896,33202,0,4,84110,CZ0424,0,
8.34503038559246E+018,00235881,Obec Veltruby,44562,2958465,CZ00235881,"Sportovní 239, 280 02 Kolín - Veltruby",Sportovní 239,280 02,Kolín - Veltruby,00235881,1429,CZ020,Veltruby,533858,26846,0,4,84110,CZ0204,0,
7.64406958012353E+018,00237272,Město Veltrusy,44562,2958465,CZ00237272,"Palackého 9, 277 46 Veltrusy",Palackého 9,277 46,Veltrusy,00237272,2268,CZ020,Veltrusy,535273,26846,0,4,84110,CZ0206,0,
5.82624553472353E+018,00235105,Město Velvary,44562,2958465,CZ00235105,"nám. krále Vladislava 1, 273 24 Velvary",nám. krále Vladislava 1,273 24,Velvary,00235105,3056,CZ020,Velvary,533041,33408,0,4,84110,CZ0203,0,
8.02068448436951E+018,00293768,Městys Vémyslice,44562,2958465,CZ00293768,671 42 Vémyslice 31, ,671 42,Vémyslice 31,00293768,698,CZ064,Vémyslice,595055,33201,0,4,84110,CZ0647,0,
1.43906149340136E+018,00277541,Obec Vendolí,44562,2958465,CZ00277541,569 14 Vendolí 103, ,569 14,Vendolí 103,00277541,963,CZ053,Vendolí,578932,33389,0,4,84110,CZ0533,0,
6.69262819892751E+017,63026112,Obec Vendryně,44562,2958465,CZ63026112,739 94 Vendryně 500, ,739 94,Vendryně 500,63026112,4538,CZ080,Vendryně,554928,34700,0,4,84110,CZ0802,0,
5.24852797117647E+018,00268437,Obec Vepříkov,44562,2958465,CZ00268437,"Vepříkov 53, 583 01 Chotěboř",Vepříkov 53,583 01,Chotěboř,00268437,336,CZ063,Vepříkov,569674,26846,0,4,84110,CZ0631,0,
8.12123838998969E+017,00374440,Obec Vepřová,44562,2958465,CZ00374440,"Vepřová 36, 592 11 Velká Losenice",Vepřová 36,592 11,Velká Losenice,00374440,429,CZ063,Vepřová,597015,33201,0,4,84110,CZ0635,0,
8.97299690433898E+018,00279706,Obec Verměřovice,44562,2958465,CZ00279706,561 52 Verměřovice 14, ,561 52,Verměřovice 14,00279706,758,CZ053,Verměřovice,581119,26846,0,4,84110,CZ0534,0,
3.81271844007295E+018,00261742,Město Verneřice,44562,2958465,CZ00261742,"Mírové nám. 138, 407 25 Verneřice",Mírové nám. 138,407 25,Verneřice,00261742,1174,CZ042,Verneřice,562921,26846,0,4,84110,CZ0421,0,
6.04205272958236E+017,00654124,Obec Vernéřovice,44562,2958465,CZ00654124,549 82 Vernéřovice 1, ,549 82,Vernéřovice 1,00654124,326,CZ052,Vernéřovice,547743,32874,0,4,84110,CZ0523,0,
1.19332960553257E+018,60045493,Obec Vernířovice,44562,2958465,CZ60045493,"Vernířovice 53, 788 15 Velké Losiny",Vernířovice 53,788 15,Velké Losiny,60045493,206,CZ071,Vernířovice,554146,34335,0,4,84110,CZ0715,0,
6.75770662624484E+018,00635707,Obec Věrovany,44562,2958465,CZ00635707,783 76 Věrovany, ,783 76,Věrovany,00635707,1382,CZ071,Věrovany,552119,33208,0,4,84110,CZ0712,0,
3.05289303592733E+018,00298531,Obec Veřovice,44562,2958465,CZ00298531,742 73 Veřovice, 670,742 73,Veřovice,00298531,1987,CZ080,Veřovice,500259,26846,0,4,84110,CZ0804,0,
4.06182741167503E+018,00255131,Obec Verušičky,44562,2958465,CZ00255131,364 56 Verušičky, 5,364 56,Verušičky,00255131,461,CZ041,Verušičky,555711,26846,0,4,84110,CZ0412,0,
4.77608227072022E+018,00257362,Obec Ves Touškov,44562,2958465,CZ00257362,"Ves Touškov 17, 333 01 Stod",Ves Touškov 17,333 01,Stod,00257362,356,CZ032,Ves Touškov,558494,26846,0,4,84110,CZ0324,0,
8.181418527328E+018,00667234,Obec Vesce,44562,2958465,CZ00667234,"Vesce 33, 392 01 Soběslav",Vesce 33,392 01,Soběslav,00667234,282,CZ031,Vesce,553263,33201,0,4,84110,CZ0317,0,
2.48891810034238E+018,00276243,Obec Veselá,44562,2958465,CZ00276243,512 52 Veselá 56, ,512 52,Veselá 56,00276243,240,CZ051,Veselá,577642,33201,0,4,84110,CZ0514,0,
6.36201739178786E+018,00226203,Obec Veselá,44562,2958465,CZ00226203,"Veselá 33, 763 15 Slušovice",Veselá 33,763 15,Slušovice,00226203,854,CZ072,Veselá,585921,33321,0,4,84110,CZ0724,0,
7.36633584517067E+018,00259195,Obec Veselá,44562,2958465,CZ00259195,"Veselá 16, 337 01 Rokycany",Veselá 16,337 01,Rokycany,00259195,290,CZ032,Veselá,560235,26846,0,4,84110,CZ0326,0,
9.19306032451549E+018,00249327,Obec Veselá,44562,2958465,CZ00249327,"Veselá 31, 394 70 Kamenice nad Lipou",Veselá 31,394 70,Kamenice nad Lipou,00249327,226,CZ063,Veselá,549053,26846,0,4,84110,CZ0633,0,
1.05675220742582E+018,00555908,Obec Veselé,44562,2958465,CZ00555908,"Veselé 153, 407 42 Markvartice",Veselé 153,407 42,Markvartice,00555908,356,CZ042,Veselé,562939,33202,0,4,84110,CZ0421,0,
8.39918390813951E+018,00274569,Obec Veselí,44562,2958465,CZ00274569,"Veselí 68, 535 01 Přelouč",Veselí 68,535 01,Přelouč,00274569,371,CZ053,Veselí,575968,26846,0,4,84110,CZ0532,0,
2.27237650386159E+018,00253081,Město Veselí nad Lužnicí,44562,2958465,CZ00253081,"náměstí T. G. Masaryka 26, 391 81 Veselí nad Lužnicí",náměstí T. G. Masaryka 26,391 81,Veselí nad Lužnicí,00253081,6334,CZ031,Veselí nad Lužnicí,553271,26846,0,4,84110,CZ0317,0,
2.45863348003586E+018,00285455,Město Veselí nad Moravou,44562,2958465,CZ00285455,"tř. Masarykova 119, 698 01 Veselí nad Moravou",tř. Masarykova 119,698 01,Veselí nad Moravou,00285455,10807,CZ064,Veselí nad Moravou,586722,26846,0,4,84110,CZ0645,0,
1.31940739517811E+018,00509060,Obec Veselice,44562,2958465,CZ00509060,"Veselice 1, 294 04 Dolní Bousov",Veselice 1,294 04,Dolní Bousov,00509060,128,CZ020,Veselice,565725,33210,0,4,84110,CZ0207,0,
9.05895382753077E+018,00302198,Obec Veselíčko,44562,2958465,CZ00302198,751 25 Veselíčko 68, ,751 25,Veselíčko 68,00302198,891,CZ071,Veselíčko,520420,29221,0,4,84110,CZ0714,0,
9.13440285769665E+018,00476463,Obec Veselíčko,44562,2958465,CZ00476463,398 42 Veselíčko 24, ,398 42,Veselíčko 24,00476463,211,CZ031,Veselíčko,549975,33055,0,4,84110,CZ0314,0,
7.51424269990243E+018,00268445,Obec Veselý Žďár,44562,2958465,CZ00268445,"Veselý Žďár 204, 580 01 Havlíčkův Brod",Veselý Žďár 204,580 01,Havlíčkův Brod,00268445,582,CZ063,Veselý Žďár,569682,26846,0,4,84110,CZ0631,0,
4.30097975903302E+018,00243493,Obec Věšín,44562,2958465,CZ00243493,262 43 Věšín 3, ,262 43,Věšín 3,00243493,704,CZ020,Věšín,541508,26846,0,4,84110,CZ020B,0,
4.85889299387599E+018,00239909,Obec Vestec,44562,2958465,CZ00239909,"Vestec 18, 289 33 Křinec",Vestec 18,289 33,Křinec,00239909,328,CZ020,Vestec,537942,26846,0,4,84110,CZ0208,0,
5.5578250304074E+018,00653985,Obec Vestec,44562,2958465,CZ00653985,"Vestec 22, 552 05 Hořičky",Vestec 22,552 05,Hořičky,00653985,179,CZ052,Vestec,547565,33208,0,4,84110,CZ0523,0,
8.35259820230202E+018,00507644,Obec Vestec,44562,2958465,CZ00507644,"Vestec 3, 252 42 Jesenice",Vestec 3,252 42,Jesenice,00507644,2822,CZ020,Vestec,513458,33239,0,4,84110,CZ020A,0,
4.57818315161055E+018,00599913,Obec Věstín,44562,2958465,CZ00599913,"Věstín 26, 592 65 Rovečné",Věstín 26,592 65,Rovečné,00599913,159,CZ063,Věstín,597031,33201,0,4,84110,CZ0635,0,
3.81214472316157E+018,00285463,Obec Věteřov,44562,2958465,CZ00285463,"Věteřov 207, 697 01 Kyjov",Věteřov 207,697 01,Kyjov,00285463,500,CZ064,Věteřov,586731,26846,0,4,84110,CZ0645,0,
4.61590210121779E+016,00849740,Obec Větřkovice,44562,2958465,CZ00849740,747 43 Větřkovice 197, ,747 43,Větřkovice 197,00849740,742,CZ080,Větřkovice,570036,33604,0,4,84110,CZ0805,0,
1.77108403926142E+018,00246182,Město Větřní,44562,2958465,CZ00246182,"Na Žofíně 191, 382 11 Větřní",Na Žofíně 191,382 11,Větřní,00246182,3824,CZ031,Větřní,545830,26846,0,4,84110,CZ0312,0,
8.68937767199834E+018,00286842,Městys Větrný Jeníkov,44562,2958465,CZ00286842,588 42 Větrný Jeníkov 5, ,588 42,Větrný Jeníkov 5,00286842,634,CZ063,Větrný Jeníkov,588121,33401,0,4,84110,CZ0632,0,
8.98176169138562E+018,00240974,Obec Větrušice,44562,2958465,CZ00240974,"Vltavská 14, 250 67 Klecany - Větrušice",Vltavská 14,250 67,Klecany - Větrušice,00240974,634,CZ020,Větrušice,538990,26846,0,4,84110,CZ0209,0,
8.12448063566725E+018,00637084,Obec Vevčice,44562,2958465,CZ00637084,"Vevčice 2, 671 53 Jevišovice",Vevčice 2,671 53,Jevišovice,00637084,70,CZ064,Vevčice,595063,33201,0,4,84110,CZ0647,0,
7.46874294802042E+018,00282804,Město Veverská Bítýška,44562,2958465,CZ00282804,"nám. Na Městečku 72, 664 71 Veverská Bítýška",nám. Na Městečku 72,664 71,Veverská Bítýška,00282804,3441,CZ064,Veverská Bítýška,584100,26846,0,4,84110,CZ0643,0,
2.28838857775515E+018,00378640,Obec Veverské Knínice,44562,2958465,CZ00378640,"Veverské Knínice 260, 664 81 Ostrovačice",Veverské Knínice 260,664 81,Ostrovačice,00378640,957,CZ064,Veverské Knínice,584118,33201,0,4,84110,CZ0643,0,
8.6975561743922E+018,00268453,Obec Věž,44562,2958465,CZ00268453,582 56 Věž 17, ,582 56,Věž 17,00268453,824,CZ063,Věž,569691,26846,0,4,84110,CZ0631,0,
4.51760740626529E+018,00287865,Obec Věžky,44562,2958465,CZ00287865,"Věžky 61, 768 33 Morkovice - Slížany",Věžky 61,768 33,Morkovice - Slížany,00287865,423,CZ072,Věžky,589128,26846,0,4,84110,CZ0721,0,
4.79813951786959E+018,00600857,Obec Věžky,44562,2958465,CZ00600857,"Věžky 17, 751 19 Vlkoš",Věžky 17,751 19,Vlkoš,00600857,206,CZ071,Věžky,552755,33208,0,4,84110,CZ0714,0,
2.43577184524761E+018,00476749,Obec Věžná,44562,2958465,CZ00476749,"Věžná 25, 395 01 Pacov",Věžná 25,395 01,Pacov,00476749,134,CZ063,Věžná,549061,33055,0,4,84110,CZ0633,0,
5.93446874401261E+018,00599921,Obec Věžná,44562,2958465,CZ00599921,"Věžná 85, 592 52 Rožná",Věžná 85,592 52,Rožná,00599921,238,CZ063,Věžná,597040,33543,0,4,84110,CZ0635,0,
4.83438976564421E+018,00373966,Obec Věžnice,44562,2958465,CZ00373966,"Věžnice 1, 588 27 Jamné",Věžnice 1,588 27,Jamné,00373966,152,CZ063,Věžnice,588130,33202,0,4,84110,CZ0632,0,
8.66535208654647E+018,00268461,Obec Věžnice,44562,2958465,CZ00268461,582 52 Věžnice 9, ,582 52,Věžnice 9,00268461,426,CZ063,Věžnice,569704,26846,0,4,84110,CZ0631,0,
7.91116235447112E+018,00373974,Obec Věžnička,44562,2958465,CZ00373974,"Věžnička 39, 588 13 Polná",Věžnička 39,588 13,Polná,00373974,138,CZ063,Věžnička,588148,33202,0,4,84110,CZ0632,0,
3.82684678314532E+018,00665649,Obec Věžovatá Pláně,44562,2958465,CZ00665649,"Věžovatá Pláně 8, 382 32 Velešín",Věžovatá Pláně 8,382 32,Velešín,00665649,156,CZ031,Věžovatá Pláně,536300,33217,0,4,84110,CZ0312,0,
3.82752547433922E+018,00288888,Obec Víceměřice,44562,2958465,CZ00288888,"Víceměřice 26, 798 26 Nezamyslice",Víceměřice 26,798 26,Nezamyslice,00288888,569,CZ071,Víceměřice,590134,22282,0,4,84110,CZ0713,0,
3.36295567737635E+018,00666891,Obec Vícemil,44562,2958465,CZ00666891,"Vícemil 21, 378 21 Vícemil",Vícemil 21,378 21,Vícemil,00666891,86,CZ031,Vícemil,561037,33604,0,4,84110,CZ0313,0,
3.21551214674429E+018,44065531,Obec Vícenice,44562,2958465,CZ44065531,"Vícenice 31, 676 02 Moravské Budějovice",Vícenice 31,676 02,Moravské Budějovice,44065531,191,CZ063,Vícenice,588342,33680,0,4,84110,CZ0634,0,
2.36738537822795E+018,00599174,Obec Vícenice u Náměště nad Oslavou,44562,2958465,CZ00599174,"Vícenice u Náměště nad Oslavou 125, 675 71 Náměšť nad Oslavou",Vícenice u Náměště nad Oslavou 125,675 71,Náměšť nad Oslavou,00599174,412,CZ063,Vícenice u Náměště nad Oslavou,511242,33201,0,4,84110,CZ0634,0,
1.39242580332418E+018,00276251,Obec Víchová nad Jizerou,44562,2958465,CZ00276251,512 41 Víchová nad Jizerou 8, ,512 41,Víchová nad Jizerou 8,00276251,914,CZ051,Víchová nad Jizerou,577651,33201,0,4,84110,CZ0514,0,
2424348044206450,00288896,Obec Vícov,44562,2958465,CZ00288896,"Vícov 46, 798 03 Plumlov",Vícov 46,798 03,Plumlov,00288896,552,CZ071,Vícov,590142,22282,0,4,84110,CZ0713,0,
3.22512376276061E+018,00304433,Obec Vidče,44562,2958465,CZ00304433,756 53 Vidče 96, ,756 53,Vidče 96,00304433,1764,CZ072,Vidče,545198,29495,0,4,84110,CZ0723,0,
8.30354954083813E+018,00842583,Obec Vídeň,44562,2958465,CZ00842583,"Vídeň 40, 594 01 Velké Meziříčí",Vídeň 40,594 01,Velké Meziříčí,00842583,456,CZ063,Vídeň,597058,33604,0,4,84110,CZ0635,0,
1.48272145942545E+018,00236560,Obec Vidice,44562,2958465,CZ00236560,284 01 Vidice 6, ,284 01,Vidice 6,00236560,268,CZ020,Vidice,534536,26846,0,4,84110,CZ0205,0,
8.17758237863122E+018,00572411,Obec Vidice,44562,2958465,CZ00572411,"Vidice 1, 346 01 Horšovský Týn",Vidice 1,346 01,Horšovský Týn,00572411,170,CZ032,Vidice,554421,33207,0,4,84110,CZ0321,0,
7.38423627097605E+018,00662313,Obec Vidim,44562,2958465,CZ00662313,"Vidim 45, 277 21 Liběchov",Vidim 45,277 21,Liběchov,00662313,122,CZ020,Vidim,531936,33122,0,4,84110,CZ0206,0,
1.20151128641835E+018,00277550,Obec Vidlatá Seč,44562,2958465,CZ00277550,"Vidlatá Seč 86, 570 01 Litomyšl",Vidlatá Seč 86,570 01,Litomyšl,00277550,291,CZ053,Vidlatá Seč,578941,33389,0,4,84110,CZ0533,0,
8.22113437065339E+018,00303585,Město Vidnava,44562,2958465,CZ00303585,"Mírové nám. 80, 790 55 Vidnava",Mírové nám. 80,790 55,Vidnava,00303585,1256,CZ071,Vidnava,541303,29495,0,4,84110,CZ0711,0,
5.06715291465188E+018,00272345,Obec Vidochov,44562,2958465,CZ00272345,"Vidochov 94, 509 01 Nová Paka",Vidochov 94,509 01,Nová Paka,00272345,390,CZ052,Vidochov,573736,26846,0,4,84110,CZ0522,0,
4.01193700728427E+018,00295736,Obec Vidonín,44562,2958465,CZ00295736,594 57 Vidonín 36, ,594 57,Vidonín 36,00295736,166,CZ063,Vidonín,597066,29221,0,4,84110,CZ0635,0,
7.56092513797946E+018,00581917,Obec Vidov,44562,2958465,CZ00581917,"Vidov 51, 370 07 České Budějovice 7",Vidov 51,370 07,České Budějovice 7,00581917,607,CZ031,Vidov,535737,33239,0,4,84110,CZ0311,0,
4.84113318345237E+018,00304441,Obec Vigantice,44562,2958465,CZ00304441,"Vigantice 203, 756 61 Rožnov pod Radhoštěm",Vigantice 203,756 61,Rožnov pod Radhoštěm,00304441,1100,CZ072,Vigantice,545210,29495,0,4,84110,CZ0723,0,
3.31420308245587E+018,00636070,Obec Vikantice,44562,2958465,CZ00636070,"Vikantice 131, 788 25 Branná",Vikantice 131,788 25,Branná,00636070,75,CZ071,Vikantice,553191,33208,0,4,84110,CZ0715,0,
5.32566075216173E+018,00635898,Obec Vikýřovice,44562,2958465,CZ00635898,788 13 Vikýřovice 168, ,788 13,Vikýřovice 168,00635898,2342,CZ071,Vikýřovice,569445,33208,0,4,84110,CZ0715,0,
3.71475956838228E+018,00543772,Obec Vílanec,44562,2958465,CZ00543772,588 35 Vílanec 43, ,588 35,Vílanec 43,00543772,325,CZ063,Vílanec,588156,33401,0,4,84110,CZ0632,0,
2.57525379614068E+018,00580767,Obec Vilantice,44562,2958465,CZ00580767,"Vilantice 101, 544 01 Dvůr Králové nad Labem",Vilantice 101,544 01,Dvůr Králové nad Labem,00580767,212,CZ052,Vilantice,574597,33201,0,4,84110,CZ0525,0,
1.55166089264505E+018,00261769,Obec Vilémov,44562,2958465,CZ00261769,407 80 Vilémov 172, ,407 80,Vilémov 172,00261769,878,CZ042,Vilémov,562947,26846,0,4,84110,CZ0421,0,
4.24463317722308E+018,00262200,Obec Vilémov,44562,2958465,CZ00262200,"Náměstí 1, 431 54 Vilémov",Náměstí 1,431 54,Vilémov,00262200,593,CZ042,Vilémov,563439,26846,0,4,84110,CZ0422,0,
7.83073128529833E+018,00268470,Městys Vilémov,44562,2958465,CZ00268470,582 83 Vilémov 1, ,582 83,Vilémov 1,00268470,969,CZ063,Vilémov,569712,26846,0,4,84110,CZ0631,0,
9.11248729324724E+018,00635316,Obec Vilémov,44562,2958465,CZ00635316,783 23 Vilémov 7, ,783 23,Vilémov 7,00635316,432,CZ071,Vilémov,568961,33208,0,4,84110,CZ0712,0,
2.71581922768166E+018,00268488,Obec Vilémovice,44562,2958465,CZ00268488,"Vilémovice 9, 584 01 Ledeč nad Sázavou",Vilémovice 9,584 01,Ledeč nad Sázavou,00268488,270,CZ063,Vilémovice,569721,26846,0,4,84110,CZ0631,0,
7.40031699921463E+018,00637211,Obec Vilémovice,44562,2958465,CZ00637211,"Vilémovice 18, 679 06 Jedovnice",Vilémovice 18,679 06,Jedovnice,00637211,324,CZ064,Vilémovice,582654,33201,0,4,84110,CZ0641,0,
4.11046327048321E+018,00667242,Obec Vilice,44562,2958465,CZ00667242,"Vilice 66, 391 43 Mladá Vožice",Vilice 66,391 43,Mladá Vožice,00667242,136,CZ031,Vilice,553280,33201,0,4,84110,CZ0317,0,
1.79973265218765E+018,00250805,Město Vimperk,44562,2958465,CZ00250805,"Steinbrenerova 6, 385 01 Vimperk",Steinbrenerova 6,385 01,Vimperk,00250805,7400,CZ031,Vimperk,550647,30651,0,4,84110,CZ0315,0,
4.22237049673453E+018,00236578,Obec Vinaře,44562,2958465,CZ00236578,"Vinaře 44, 286 01 Vinaře",Vinaře 44,286 01,Vinaře,00236578,260,CZ020,Vinaře,534544,26846,0,4,84110,CZ0205,0,
4.57862175659402E+017,00509027,Obec Vinařice,44562,2958465,CZ00509027,"Vinařice 65, 294 41 Dobrovice",Vinařice 65,294 41,Dobrovice,00509027,330,CZ020,Vinařice,565628,33210,0,4,84110,CZ0207,0,
1.11173736510082E+018,00235113,Obec Vinařice,44562,2958465,CZ00235113,"Pátá 250, 273 07 Vinařice",Pátá 250,273 07,Vinařice,00235113,2170,CZ020,Vinařice,533050,33408,0,4,84110,CZ0203,0,
7.29650934148882E+018,00509868,Obec Vinařice,44562,2958465,CZ00509868,"Vinařice 10, 267 01 Králův Dvůr",Vinařice 10,267 01,Králův Dvůr,00509868,102,CZ020,Vinařice,534234,33239,0,4,84110,CZ0202,0,
8.27163822556355E+018,00265683,Obec Vinařice,44562,2958465,CZ00265683,439 15 Vinařice 3, ,439 15,Vinařice 3,00265683,254,CZ042,Vinařice,566918,26846,0,4,84110,CZ0424,0,
3.82377140455165E+018,00271144,Obec Vinary,44562,2958465,CZ00271144,"Vinary 67, 538 63 Chroustovice",Vinary 67,538 63,Chroustovice,00271144,132,CZ053,Vinary,572489,33373,0,4,84110,CZ0534,0,
5.56365867065017E+018,00269751,Obec Vinary,44562,2958465,CZ00269751,"Vinary 24, 503 53 Smidary",Vinary 24,503 53,Smidary,00269751,461,CZ052,Vinary,571083,26846,0,4,84110,CZ0521,0,
2.08615032779794E+018,47919761,Obec Vincencov,44562,2958465,CZ47919761,"Vincencov 63, 798 04 Určice",Vincencov 63,798 04,Určice,47919761,117,CZ071,Vincencov,544710,33846,0,4,84110,CZ0713,0,
2.46295888857996E+018,00508900,Obec Vinec,44562,2958465,CZ00508900,293 01 Vinec 49, ,293 01,Vinec 49,00508900,291,CZ020,Vinec,570842,33210,0,4,84110,CZ0207,0,
7.32068501054346E+018,00488372,Obec Viničné Šumice,44562,2958465,CZ00488372,664 06 Viničné Šumice 23, ,664 06,Viničné Šumice 23,00488372,1354,CZ064,Viničné Šumice,584126,32933,0,4,84110,CZ0643,0,
6.34021059513763E+018,00259641,Obec Vintířov,44562,2958465,CZ00259641,357 44 Vintířov 72, ,357 44,Vintířov 72,00259641,1196,CZ041,Vintířov,560685,26846,0,4,84110,CZ0413,0,
1.93830442656188E+018,00295744,Obec Vír,44562,2958465,CZ00295744,592 66 Vír 178, ,592 66,Vír 178,00295744,703,CZ063,Vír,597074,29221,0,4,84110,CZ0635,0,
5.31674421545675E+018,00179671,Obec Víska,44562,2958465,CZ00179671,"Víska 50, 583 01 Chotěboř",Víska 50,583 01,Chotěboř,00179671,179,CZ063,Víska,573582,33604,0,4,84110,CZ0631,0,
8.82821180777681E+018,00277568,Obec Víska u Jevíčka,44562,2958465,CZ00277568,"Víska u Jevíčka 3, 569 43 Jevíčko",Víska u Jevíčka 3,569 43,Jevíčko,00277568,165,CZ053,Víska u Jevíčka,578959,33389,0,4,84110,CZ0533,0,
1.5379560394426E+017,00281263,Obec Vísky,44562,2958465,CZ00281263,679 33 Vísky 96, ,679 33,Vísky 96,00281263,250,CZ064,Vísky,582662,33201,0,4,84110,CZ0641,0,
7.87824104348005E+018,18244033,Obec Vísky,44562,2958465,CZ18244033,"Vísky 1, 338 43 Mirošov",Vísky 1,338 43,Mirošov,18244033,62,CZ032,Vísky,579289,33730,0,4,84110,CZ0326,0,
5.80666613982583E+017,00263265,Obec Višňová,44562,2958465,CZ00263265,"Višňová 184, 464 01 Frýdlant",Višňová 184,464 01,Frýdlant,00263265,1331,CZ051,Višňová,564494,26846,0,4,84110,CZ0513,0,
4.33901834079397E+018,00512753,Obec Višňová,44562,2958465,CZ00512753,378 21 Višňová 45, ,378 21,Višňová 45,00512753,88,CZ031,Višňová,507652,33055,0,4,84110,CZ0313,0,
7.84998798022124E+018,00243507,Obec Višňová,44562,2958465,CZ00243507,262 61 Višňová 153, ,262 61,Višňová 153,00243507,663,CZ020,Višňová,541516,26846,0,4,84110,CZ020B,0,
9.22071457940086E+018,00293784,Městys Višňové,44562,2958465,CZ00293784,671 38 Višňové 212, ,671 38,Višňové 212,00293784,1072,CZ064,Višňové,595071,33201,0,4,84110,CZ0647,0,
3.52306811657197E+016,00271152,Obec Vítanov,44562,2958465,CZ00271152,"Vítanov 126, 539 01 Hlinsko",Vítanov 126,539 01,Hlinsko,00271152,450,CZ053,Vítanov,572497,33373,0,4,84110,CZ0531,0,
3.74561505780876E+018,00600091,Obec Vitčice,44562,2958465,CZ00600091,"Vitčice 31, 798 27 Němčice nad Hanou",Vitčice 31,798 27,Němčice nad Hanou,00600091,183,CZ071,Vitčice,590151,33201,0,4,84110,CZ0713,0,
3.57323501450095E+018,00277576,Obec Vítějeves,44562,2958465,CZ00277576,569 06 Vítějeves 65, ,569 06,Vítějeves 65,00277576,417,CZ053,Vítějeves,578967,33389,0,4,84110,CZ0533,0,
4.26098571556227E+017,00250813,Obec Vitějovice,44562,2958465,CZ00250813,"Vitějovice 168, 384 27 Vitějovice",Vitějovice 168,384 27,Vitějovice,00250813,511,CZ031,Vitějovice,550655,26846,0,4,84110,CZ0315,0,
7.39172021906702E+018,00278432,Obec Vítězná,44562,2958465,CZ00278432,"Kocléřov 123, 544 62 Vítězná",Kocléřov 123,544 62,Vítězná,00278432,1480,CZ052,Vítězná,579815,26846,0,4,84110,CZ0525,0,
8.84806760875493E+018,00235890,Obec Vitice,44562,2958465,CZ00235890,281 06 Vitice, ,281 06,Vitice,00235890,1092,CZ020,Vitice,533866,26846,0,4,84110,CZ0204,0,
7.14598355787932E+018,00581925,Obec Vitín,44562,2958465,CZ00581925,373 63 Vitín 75, ,373 63,Vitín 75,00581925,459,CZ031,Vitín,535893,33239,0,4,84110,CZ0311,0,
3.11175227656464E+018,00272361,Obec Vitiněves,44562,2958465,CZ00272361,"Vitiněves 110, 506 01 Jičín",Vitiněves 110,506 01,Jičín,00272361,355,CZ052,Vitiněves,573752,26846,0,4,84110,CZ0522,0,
