"","year","ico","lt_tangible_assets_CZK"
"2684",2019,277444,1967476959.53
"2685",2019,272728,1414811179.33
"2686",2019,274968,781626615.75
"2687",2019,274879,853717119.99
"2688",2019,275336,1716179996.36
"2689",2019,276944,2120065318.79
"2690",2019,278653,1438087170.97
"2691",2019,279072,1003245827.26
"2692",2019,279846,652365323.89
"2693",2019,279676,1033785282.64
"2694",2019,278360,2204995798.22
"2695",2019,278475,2377034478.4
"2696",2019,277819,2427215646.93
"2697",2019,279773,1550185365.11
"2698",2019,279102,1426042906.26
"2699",2019,296317,1281461645.22
"2700",2019,296139,1945918060.09
"2701",2019,295892,1210147289.48
"2702",2019,297313,2817814964.87
"2703",2019,296651,606536163.17
"2704",2019,296759,600053181.46
"2705",2019,296643,2891129093.39
"2706",2019,297437,1316769521.57
"2707",2019,297577,1604442125.3
"2708",2019,297569,2306488427.85
"2709",2019,297534,4103312473.83
"2710",2019,297488,4916164002.44
"2711",2019,298212,1901200925.23
"2712",2019,298077,1984636492.68
"2713",2019,298221,981300936.83
"2714",2019,297755,662715813.41
"2715",2019,845451,39565370534.71
"2716",2019,300292,729436498.99
"2717",2019,300535,5424174262.74
"2718",2019,248266,1240294951.64
"2719",2019,248789,1216650764.01
"2720",2019,297852,1129015465.42
"2721",2019,300870,574735442.33
"2722",2019,300063,649258941.36
"2723",2019,267449,2279426703.29
"2724",2019,267538,891464019.79
"2725",2019,248801,2581435397.95
"2726",2019,268321,838587985.25
"2727",2019,289931,656095781.54
"2728",2019,286010,7074024415.52
"2729",2019,289965,423161148.39
"2730",2019,290629,3325389661.96
"2731",2019,295841,2429837154.73
"2732",2019,295671,1404702399.02
"2733",2019,294136,1722170037.4
"2734",2019,286745,973278744.54
"2735",2019,294900,830099596.46
"2736",2019,279943,1834999169.96
"2737",2019,279978,1391158720.76
"2738",2019,44992785,55520032009.5
"2739",2019,281859,823375798.82
"2740",2019,281964,1173653323.85
"2741",2019,285030,1026841258.03
"2742",2019,284891,2404734867.9
"2743",2019,285455,1302256918.14
"2744",2019,282481,331915853.23
"2745",2019,283061,2013665749.87
"2746",2019,283347,981200118.69
"2747",2019,283193,691688332.95
"2748",2019,282979,617581009.15
"2749",2019,282651,662149110.96
"2750",2019,283509,959844462.16
"2751",2019,282707,835925331.61
"2752",2019,292311,915088892.01
"2753",2019,291676,619587088.16
"2754",2019,292427,1419374764.96
"2755",2019,293199,330897567.09
"2756",2019,293881,2560419959.85
"2757",2020,284165,1284521846.51
"2758",2020,284301,1774533230.29
"2759",2020,284611,699567967.56
"2760",2020,284653,216924636.5
"2761",2020,287113,735181045.96
"2762",2020,283924,8930933363.17
"2763",2020,287351,2086855956.13
"2764",2020,287172,1147856374.69
"2765",2020,291471,3027343864.55
"2766",2020,291463,2564706224.35
"2767",2020,304450,2392283592.03
"2768",2020,304387,2523251546.3
"2769",2020,304271,787437735.07
"2770",2020,288659,4005091532.63
"2771",2020,288365,351621809.94
"2772",2020,299529,1169623469.75
"2773",2020,301311,1530363375.67
"2774",2020,299138,1767595795.24
"2775",2020,301493,614456134.26
"2776",2020,299634,1524200279.66
"2777",2020,299308,13355617735.33
"2778",2020,301825,2395320151.08
"2779",2020,303640,856895250.67
"2780",2020,303038,1077904254.23
"2781",2020,303461,2911101629.68
"2782",2020,302724,1118073955.64
"2783",2020,296317,1324470922.53
"2784",2020,295892,1257232539.07
"2785",2020,297313,2835428751.21
"2786",2020,296651,657952590.84
"2787",2020,296759,611049939.55
"2788",2020,296139,2067097331.94
"2789",2020,296643,2965413840.34
"2790",2020,297569,2326900809.48
"2791",2020,297437,1212861380.23
"2792",2020,297577,1648295363.21
"2793",2020,297534,4164981612.67
"2794",2020,297488,5057568342.86
"2795",2020,298077,2006897227.03
"2796",2020,298212,1954573067.63
"2797",2020,298221,1001983530.87
"2798",2020,269247,1234404124.86
"2799",2020,297755,664005105.66
"2800",2020,300870,619808768.4
"2801",2020,300063,684921658.07
"2802",2020,297852,1180703519.31
"2803",2020,268810,8942106143.87
"2804",2020,271560,862912124.89
"2805",2020,271632,2830598530.89
"2806",2020,271888,884594467.95
"2807",2020,300535,5284014901.8
"2808",2020,300292,735667829.13
"2809",2020,845451,40582073383.18
"2810",2020,272868,1885768174.6
"2811",2020,272876,791525797.73
"2812",2020,272523,727719465.36
"2813",2020,274968,828370593.81
"2814",2020,274879,878871343.39
"2815",2020,272728,1430688508.82
"2816",2020,275336,1745560627.66
"2817",2020,278360,2288050546.38
"2818",2020,278475,2436118618.93
"2819",2020,277819,2458383924.67
"2820",2020,270059,1297272926.68
"2821",2020,270211,2440341431.66
"2822",2020,273571,637438541.39
"2823",2020,274101,904043545.34
"2824",2020,274046,9796664163.73
"2825",2020,277177,1739336313.77
"2826",2020,277444,2017313215.32
"2827",2020,277037,1488637917.76
"2828",2020,279846,669351703.23
"2829",2020,279773,1565303144.74
"2830",2020,278653,1472768782.99
"2831",2020,279676,1046162482.83
"2832",2020,279072,1056599629.47
"2833",2020,248266,1319849816.1
"2834",2020,248789,1204964560.05
"2835",2020,279102,1437604254.07
"2836",2020,276944,2117115965.98
"2837",2020,267449,2337865896.01
"2838",2020,267538,961766079.92
"2839",2020,248801,2695223452.34
"2840",2020,295841,2618996324.62
"2841",2020,295671,1441680187.3
"2842",2020,294136,1736168605.31
"2843",2020,290629,3397998798.66
"2844",2020,289931,725258458.32
"2845",2020,286010,7184141595.64
"2846",2020,289965,467236038.65
"2847",2020,268321,863455623.34
"2848",2020,286745,1054208227.24
"2849",2020,44992785,58204213824.14
"2850",2020,279943,1883786338.25
"2851",2020,279978,1353187678.87
"2852",2020,281859,949306738.22
"2853",2020,281964,1163034152.34
"2854",2020,294900,895839217.25
"2855",2020,283509,997466854.37
"2856",2020,282707,834710936.5
"2857",2020,282979,774069301.16
"2858",2020,282651,955917332.95
"2859",2020,282481,322515908.32
"2860",2020,283061,2062443365.95
"2861",2020,283193,673562910.3
"2862",2020,284891,2475795783.3
"2863",2020,285455,1347641107.78
"2864",2020,285030,1041841367.09
"2865",2020,283347,1053250379.45
"2866",2020,293199,473808743.55
"2867",2020,293881,2660866074.74
"2868",2020,292311,924683993.31
"2869",2020,291676,663607247.44
"2870",2020,292427,1389290213.99
