"year","ico","Příjmy","Výdaje","saldo"
"2017","00283924",3336589829.06,3284305136.97,52284692.0900002
"2017","00284165",157221161.7,155597629.48,1623532.22
"2017","00284301",1127357272.92,1109039232.49,18318040.4300001
"2017","00284611",133849824.28,126353508.44,7496315.84
"2017","00284653",292030299.48,292047221.56,-16922.0799999833
"2017","00284891",1172428910.8,1203363041.02,-30934130.22
"2017","00285030",567189168.28,561624668.5,5564499.77999997
"2017","00285455",735365893.89,771947274.52,-36581380.63
"2017","00286010",3630897618.44,3506430676.33,124466942.11
"2017","00286745",182091837.8,190429249.82,-8337412.01999998
"2017","00287113",383007113.05,379806172.89,3200940.16000003
"2017","00287172",318756551.89,303766571.83,14989980.06
"2017","00287351",745690847.12,710322327.3,35368519.8200001
"2017","00288365",108686450.72,103803860.63,4882590.09
"2017","00288659",2088862529.32,2104302234.07,-15439704.75
"2017","00289931",512940208.44,498881954.28,14058254.16
"2017","00289965",142767256.3,134443434.51,8323821.79000002
"2017","00290629",1394942409.96,1285789192.02,109153217.94
"2017","00291463",984269600,931442820.16,52826779.84
"2017","00291471",1770689698.7,1725108819.7,45580878.9999998
"2017","00291676",293490170.4,274157092.64,19333077.76
"2017","00292311",411984135.23,422310353.72,-10326218.49
"2017","00292427",880478738.22,857311811.91,23166926.3100001
"2017","00293199",329498868.98,295051857.72,34447011.26
"2017","00293881",1784635487.56,1645633426.35,139002061.21
"2017","00294136",377047188.99,402973732.56,-25926543.57
"2017","00294900",483807016.31,469907418.78,13899597.53
"2017","00295671",466556001.46,418667500.79,47888500.67
"2017","00295841",1137821378.86,1144128646.14,-6307267.27999997
"2017","00295892",566638568.89,550927246.73,15711322.16
"2017","00296139",1565081802.89,1537996036.85,27085766.04
"2017","00296317",248029371.86,253390593.32,-5361221.46000001
"2017","00296643",2666988982.21,2672927695.89,-5938713.67999983
"2017","00296651",479329246.79,481197497.75,-1868250.95999998
"2017","00296759",328169392.38,345971970.86,-17802578.48
"2017","00297313",1590714826.58,1601336933.1,-10622106.5200002
"2017","00297437",829721290.4,848099441.16,-18378150.76
"2017","00297488",3704872282.12,3674101432.03,30770850.0900002
"2017","00297534",2272363753.34,1941317826.75,331045926.59
"2017","00297569",1406122577.81,1401353168.07,4769409.74000001
"2017","00297577",1259700699.74,1232180025.69,27520674.05
"2017","00297755",466881448.38,444319831.72,22561616.66
"2017","00297852",284797107.05,278251805.92,6545301.13
"2017","00298077",477536431.11,509135713.01,-31599281.9
"2017","00298212",1733950435.3,1695725273.47,38225161.8299999
"2017","00298221",434739323.7,415865778.03,18873545.67
"2017","00299138",798189372.55,804339669.08,-6150296.52999985
"2017","00299308",5327869273.12,5317977250.52,9892022.59999943
"2017","00299529",553898415.68,516768441.07,37129974.61
"2017","00299634",408104554.94,469366704.96,-61262150.02
"2017","00300063",738667117.42,746703460.76,-8036343.33999991
"2017","00300292",230167294.86,200266845.18,29900449.68
"2017","00300535",2722386619.54,2530242493.68,192144125.86
"2017","00300870",303458703.06,310674826.7,-7216123.63999999
"2017","00301311",1037117894.53,1034310069.6,2807824.92999995
"2017","00301493",620730632.67,652303376.53,-31572743.8599999
"2017","00301825",2148289039.53,2008618762.95,139670276.58
"2017","00302724",870894462.37,847559366.98,23335095.39
"2017","00303038",630783055.91,581112540.41,49670515.4999999
"2017","00303461",1138403764.97,1285257101.5,-146853336.53
"2017","00303640",544802725.47,517382282.01,27420443.46
"2017","00304271",629697667.4,611317420.19,18380247.21
"2017","00304387",1057173197.79,1044607625.76,12565572.03
"2017","00304450",1577623157.3,1514911581.08,62711576.22
"2017","00845451",23936280248.74,23298641829.26,637638419.480003
"2017","44992785",53049024000.42,52658151848.06,390872152.360001
"2018","00075370",25772631386.27,25795850193.77,-23218807.5
"2018","00081531",7519963391.98,7449243852.1,70719539.8800001
"2018","00231401",1710433666.17,1801839170.93,-91405504.76
"2018","00232947",697852283.69,726485593.39,-28633309.7
"2018","00232963",316293257.46,333203695.48,-16910438.02
"2018","00233129",1515928136.55,1525288434.22,-9360297.67000008
"2018","00233242",678522865,709078907.47,-30556042.47
"2018","00234516",3436952216.97,3555740251.95,-118788034.98
"2018","00234877",1262982367.19,1311095372.86,-48113005.6699998
"2018","00235334",256527303.52,268044712.12,-11517408.6
"2018","00235440",2031675645.73,2057957700.76,-26282055.03
"2018","00236021",645846192.24,634669045.12,11177147.12
"2018","00236195",1611323296.22,1660876318.61,-49553022.3900001
"2018","00236977",815964701.29,763103822.58,52860878.7099999
"2018","00237051",1031326237.6,988315414.8,43010822.8000001
"2018","00237108",1518353106.52,1288801077.48,229552029.04
"2018","00238295",2594769918.92,2631547452.62,-36777533.6999998
"2018","00238309",571862616.1,555312842.1,16549774
"2018","00239402",491459595.09,445879787.42,45579807.67
"2018","00239500",1180903524.48,1181109519.26,-205994.779999971
"2018","00239640",937808767.65,934111593.02,3697174.63
"2018","00240079",987916054.08,1004498446.49,-16582392.41
"2018","00240702",1027927067.3,1062870665.59,-34943598.2900001
"2018","00241121",729609943.82,779847090.66,-50237146.84
"2018","00242098",476392102.83,515106831.43,-38714728.6
"2018","00243132",1578169055.33,1553179866.71,24989188.6199999
"2018","00243272",362343740.52,353917609.58,8426130.94
"2018","00244309",727926994.3,749463794.09,-21536799.7900001
"2018","00244732",8287020299.22,8054014229.24,233006069.98
"2018","00245551",290624690.16,299396000.89,-8771310.72999996
"2018","00245585",554407782.63,534926142.03,19481640.6
"2018","00245836",912257179.87,945684137.13,-33426957.26
"2018","00245941",299592967.39,316754633.18,-17161665.79
"2018","00246476",675895232.25,673544950,2350282.25
"2018","00246875",1554422776.23,1551896173.19,2526603.03999996
"2018","00247618",765875891.01,748219329.97,17656561.04
"2018","00248266",671729011.98,674459852.19,-2730840.20999992
"2018","00248789",640698264.24,705736876.05,-65038611.8099999
"2018","00248801",622167073.7,652453828.65,-30286754.9499999
"2018","00249831",422529772.59,411440641.98,11089130.61
"2018","00249998",2650707699.36,2836681367.54,-185973668.18
"2018","00250627",835675359.46,830533244.02,5142115.44000006
"2018","00250805",382577114.34,420232091.65,-37654977.31
"2018","00250996",206895112.15,180205978.07,26689134.08
"2018","00251810",1438246954.22,1452689910.42,-14442956.2
"2018","00251984",407861724.35,429792191.98,-21930467.6300001
"2018","00252921",490898276.27,504170449.78,-13272173.51
"2018","00253014",2405603150.05,2480093316.1,-74490166.0499997
"2018","00253316",615055302.86,595972914.19,19082388.6700001
"2018","00253383",345179419.83,391931430.28,-46752010.45
"2018","00253901",1220325479.4,1221135152.39,-809672.99000001
"2018","00253979",2138427948.03,2102253591.05,36174356.98
"2018","00254061",1118233592.71,1125057383.13,-6823790.41999984
"2018","00254657",2826888502.17,2975329529.35,-148441027.18
"2018","00254843",1393004202,1338851547.4,54152654.5999999
"2018","00255513",371415720.56,390390716,-18974995.44
"2018","00255661",1306878859.67,1294861355.52,12017504.1500001
"2018","00256129",968274572.33,930909093.47,37365478.86
"2018","00256455",178166100.73,184704576.56,-6538475.83000001
"2018","00256986",374396184.28,369017321.52,5378862.75999999
"2018","00257125",530473422.92,554908679.37,-24435256.45
"2018","00257265",355322524.04,347996902.78,7325621.26000005
"2018","00257966",135653208.78,120501716.85,15151491.93
"2018","00258199",744878922.06,731891367.19,12987554.8699999
"2018","00259047",799226049.18,767843406.83,31382642.35
"2018","00259438",381580340.19,397557092.04,-15976751.85
"2018","00259586",1745200318.25,1704243379.57,40956938.6799998
"2018","00260177",429226209.87,431061331.07,-1835121.19999999
"2018","00260231",628488879.15,611832245.56,16656633.59
"2018","00260428",1965129161.85,1975198471.02,-10069309.1700001
"2018","00260771",437754769.46,406977313.18,30777456.28
"2018","00261238",2297356264.28,2277940256.77,19416007.5100002
"2018","00261602",479592549.43,489800877.73,-10208328.3
"2018","00261718",1014858943.79,1015359486.64,-500542.850000143
"2018","00261891",4180796340.4,4244824365.8,-64028025.3999996
"2018","00261912",1470681737.37,1469066713.36,1615024.00999999
"2018","00262340",2719571477.32,2686347823.38,33223653.9399996
"2018","00262587",324148737.71,318340898.05,5807839.66000003
"2018","00262633",470929805.61,482490402.91,-11560597.3
"2018","00262781",465989469.7,452907021.46,13082448.2399999
"2018","00262978",5918174277.93,6050959718.49,-132785440.56
"2018","00263958",1125434443.35,1136949872.56,-11515429.21
"2018","00263991",528371746.65,511622041.27,16749705.38
"2018","00264334",665207048.75,644760809.8,20446238.95
"2018","00265209",1205371153.21,1220739220.14,-15368066.9299998
"2018","00265365",522587657.3,524446723.15,-1859065.84999996
"2018","00265781",1139180906.19,1153725817.3,-14544911.1099999
"2018","00266027",1802333648.82,1774473846.14,27859802.6799998
"2018","00266094",4486690272.46,4401807372.14,84882900.3200006
"2018","00266230",1171910843.37,1150546331.48,21364511.8899999
"2018","00266621",5152714140.12,5432781420.24,-280067280.12
"2018","00267449",2068660653.33,2186228827.7,-117568174.37
"2018","00267538",461807489.41,468377607.13,-6570117.72000003
"2018","00268321",517615009.85,506392255.48,11222754.37
"2018","00268810",4992914584.62,4933265914.24,59648670.3800001
"2018","00269247",410914889.27,406351867.02,4563022.25
"2018","00270059",529850194.81,537715955.93,-7865761.11999995
"2018","00270211",1103558336.08,1061343479.03,42214857.05
"2018","00271560",517972935.63,507443437.06,10529498.5700001
"2018","00271632",1320564470.32,1365305582,-44741111.6799998
"2018","00271888",237889290.08,252166090.65,-14276800.57
"2018","00272523",531728225.57,545284889.34,-13556663.77
"2018","00272728",322486573.16,305252256.43,17234316.73
"2018","00272868",1258550774.41,1303141621.64,-44590847.2299998
"2018","00272876",263966565.4,251167790.99,12798774.41
"2018","00273571",190266808.72,190537568.32,-270759.599999994
"2018","00274046",5985864658.05,6167103207.08,-181238549.03
"2018","00274101",488272975.97,463611648.39,24661327.58
"2018","00274879",460250041.27,493522072.37,-33272031.1
"2018","00274968",551897757.82,606644491.64,-54746733.8199999
"2018","00275336",672454569.29,679348357.09,-6893787.80000007
"2018","00275808",525974121.33,558934978.45,-32960857.12
"2018","00276111",377328010.23,372495752.86,4832257.37
"2018","00276227",891519519.35,934750714.62,-43231195.27
"2018","00276944",867985091.9,891217870.98,-23232779.0799999
"2018","00277037",604902995.13,653640890.85,-48737895.72
"2018","00277177",561068450.45,641747568.32,-80679117.8700001
"2018","00277444",1347733265.05,1382990468.07,-35257203.02
"2018","00277819",904958762.46,907835446.81,-2876684.3499999
"2018","00278360",1536807631.23,1592521177.58,-55713546.3499999
"2018","00278475",605322011.99,598446336.15,6875675.84000003
"2018","00278653",1030396502.28,1057981261.94,-27584759.66
"2018","00279072",166461333.64,156733436.38,9727897.25999999
"2018","00279102",374884659.27,452034168.01,-77149508.74
"2018","00279676",738738936.26,765843261.71,-27104325.45
"2018","00279773",982192248.88,1005238118.66,-23045869.78
"2018","00279846",380420837.5,363274947.61,17145889.89
"2018","00279943",1403605167.06,1375052440.64,28552726.4199998
"2018","00279978",680570186.03,706198613.07,-25628427.0400001
"2018","00281859",489277001.23,499295978.83,-10018977.6
"2018","00281964",787613654.23,889186673.67,-101573019.44
"2018","00282481",443256626.52,471034701.73,-27778075.21
"2018","00282651",412886435.45,426955402.78,-14068967.33
"2018","00282707",995025876.82,981616215.89,13409660.9300001
"2018","00282979",524559594.79,574968025.81,-50408431.02
"2018","00283061",1284317566.16,1363074970.5,-78757404.3399999
"2018","00283193",425101030.86,447484721.17,-22383690.31
"2018","00283347",245529828.6,265335787.4,-19805958.8
"2018","00283509",318712088.57,354109957.89,-35397869.32
"2018","00283924",3912445748.01,3931493952.83,-19048204.8199997
"2018","00284165",220033331.18,234182788.28,-14149457.1
"2018","00284301",1317375768.35,1337283556.52,-19907788.1699998
"2018","00284611",190756617.34,204482728.63,-13726111.29
"2018","00284653",300537563.35,300378288.72,159274.629999995
"2018","00284891",1327552553.7,1294517406.27,33035147.4300001
"2018","00285030",672609468.85,653549076.78,19060392.0700001
"2018","00285455",729307171.85,712239631.87,17067539.98
"2018","00286010",4044658768.92,4021352172.06,23306596.8599997
"2018","00286745",236412209.07,222156263.89,14255945.18
"2018","00287113",422852673.73,407895328.36,14957345.37
"2018","00287172",358616609.39,401155064.25,-42538454.86
"2018","00287351",917809426.37,863660015.74,54149410.63
"2018","00288365",161736343.36,146828829.88,14907513.48
"2018","00288659",2381585416.16,2399705416.23,-18120000.0699997
"2018","00289931",669970002.99,744824941.17,-74854938.1799999
"2018","00289965",209508978.47,177973296.92,31535681.55
"2018","00290629",1585747035.37,1569277968.88,16469066.4899998
"2018","00291463",1012838350.49,992359333.72,20479016.77
"2018","00291471",1687339339.89,1771816752.45,-84477412.5600002
"2018","00291676",315682694.89,341279609.78,-25596914.89
"2018","00292311",405396495.03,425576328,-20179832.97
"2018","00292427",998748638.13,1033706196.83,-34957558.7
"2018","00293199",346631812.84,356057726.3,-9425913.45999998
"2018","00293881",2092751945.77,2133935087.64,-41183141.8699999
"2018","00294136",282702593.24,263669008.47,19033584.77
"2018","00294900",543160246.01,550688450.16,-7528204.14999998
"2018","00295671",610847341.15,568118692.39,42728648.76
"2018","00295841",1299051207.55,1279269871.14,19781336.4100001
"2018","00295892",664878890.33,646326912.92,18551977.4100001
"2018","00296139",1751038870.68,1742361599.18,8677271.49999976
"2018","00296317",255423232.02,252715863.55,2707368.47
"2018","00296643",2443149254.13,2373713519.18,69435734.9500003
"2018","00296651",667677538.2,718570564.23,-50893026.0300001
"2018","00296759",420585665.21,406419850.74,14165814.47
"2018","00297313",1720193302.42,1752070776.41,-31877473.99
"2018","00297437",942405164.29,901750713.27,40654451.02
"2018","00297488",4307804095.83,4255245743.48,52558352.3499999
"2018","00297534",2995114108.32,3232096882.74,-236982774.42
"2018","00297569",1533068831.17,1564220161.18,-31151330.01
"2018","00297577",1724669467.47,1715120977.14,9548490.32999992
"2018","00297755",547445818.9,584517997.69,-37072178.7900001
"2018","00297852",395415813.73,390685394.58,4730419.15000004
"2018","00298077",644784734.34,658711767.77,-13927033.4299999
"2018","00298212",1756032995.95,1745865856.13,10167139.8199999
"2018","00298221",528574176.33,551933819.97,-23359643.64
"2018","00299138",986677305.76,987614952.23,-937646.470000029
"2018","00299308",5947060676.35,5962234801.24,-15174124.8900003
"2018","00299529",668015218.35,631978684.64,36036533.71
"2018","00299634",503543318.81,464912519.03,38630799.78
"2018","00300063",888259266.79,931460968.29,-43201701.5
"2018","00300292",282736887.66,255376060.53,27360827.13
"2018","00300535",3482681463.26,3582870041.08,-100188577.82
"2018","00300870",308896769.42,337866904.24,-28970134.8200001
"2018","00301311",1248933709.73,1267575810.86,-18642101.1300001
"2018","00301493",715702530.42,720520349.27,-4817818.85000002
"2018","00301825",2947267724.38,2898732483.41,48535240.9700003
"2018","00302724",925935153.93,959985847.77,-34050693.84
"2018","00303038",933372524.16,963254777.03,-29882252.8699999
"2018","00303461",1349850361.88,1345258311.17,4592050.71000004
"2018","00303640",613325087.16,579133192.22,34191894.9399999
"2018","00304271",671460612.79,629884343.21,41576269.5799999
"2018","00304387",1141712835.12,1200018960.57,-58306125.4499998
"2018","00304450",1959962545.93,2001538299.59,-41575753.6600001
"2018","00845451",27033473342.26,26916966929.07,116506413.189999
"2018","44992785",58126872706.93,58719573344.05,-592700637.119995
"2019","00075370",26464421203.94,25660442069.56,803979134.379997
"2019","00081531",9015859693.05,8901274163.27,114585529.780001
"2019","00231401",1598326995.26,1584832160.2,13494835.0599999
"2019","00232947",847864055.43,824536272.6,23327782.83
"2019","00232963",337481488.87,341623543.84,-4142054.96999997
"2019","00233129",1674352040.4,1668392737.26,5959303.13999987
"2019","00233242",694901323.17,663346449.4,31554873.77
"2019","00234516",3991728205.94,3994689539.67,-2961333.73000002
"2019","00234877",1256351127.22,1290226880.77,-33875753.55
"2019","00235334",316193659.53,304287205.03,11906454.5
"2019","00235440",2258716715.85,2213720913.28,44995802.5699997
"2019","00236021",733676480.34,697435196.69,36241283.65
"2019","00236195",1757478654.67,1751439687.26,6038967.41000009
"2019","00236977",964123662.36,915907542.46,48216119.9
"2019","00237051",1032324861.96,1032985151.07,-660289.110000014
"2019","00237108",1285345064.73,1285956976.63,-611911.899999857
"2019","00238295",2673707066.43,2744351923.75,-70644857.3200002
"2019","00238309",684971043.59,711199399.67,-26228356.0799999
"2019","00239402",611828112.04,666578350.49,-54750238.45
"2019","00239500",1306003274.77,1244013400.43,61989874.3399999
"2019","00239640",800143864.8,791441547.93,8702316.87
"2019","00240079",1143253075.38,1147674679.68,-4421604.29999995
"2019","00240702",1282759107.61,1224348702.96,58410404.6499999
"2019","00241121",980302208.9,985559552.75,-5257343.85000002
"2019","00242098",665184374.54,706097115.46,-40912740.9200001
"2019","00243132",1895980678.22,1811181503.55,84799174.6700001
"2019","00243272",425353020.1,498638661.63,-73285641.53
"2019","00244309",970022186.17,1059932894.21,-89910708.0400001
"2019","00244732",12631612004.95,12441740753.14,189871251.810001
"2019","00245551",317079841.64,284436056.5,32643785.14
"2019","00245585",838868755.06,848979606,-10110850.9400001
"2019","00245836",982092003.64,968398351.47,13693652.17
"2019","00245941",267286508.51,245672820.58,21613687.93
"2019","00246476",622942877.33,610603160.29,12339717.04
"2019","00246875",1717359639.34,1713871281.88,3488357.46000004
"2019","00247618",854994243.7,787763315.16,67230928.54
"2019","00248266",604470519.82,590211158.41,14259361.4100001
"2019","00248789",460848522.65,466111528.37,-5263005.72000003
"2019","00248801",767278665.13,765204653.42,2074011.71000004
"2019","00249831",521818494.66,545886062.46,-24067567.7999999
"2019","00249998",2739547306.75,2675331595.96,64215710.79
"2019","00250627",928472356.85,1008807079.48,-80334722.63
"2019","00250805",492830985.79,461802583.1,31028402.69
"2019","00250996",305018033.25,320200057.26,-15182024.01
"2019","00251810",1609672119.59,1482163681.14,127508438.45
"2019","00251984",486701784.34,454625099.06,32076685.28
"2019","00252921",456828710.26,490370595.86,-33541885.6
"2019","00253014",2691078884.05,2648381215.94,42697668.1100001
"2019","00253316",761780917.85,967111173.02,-205330255.17
"2019","00253383",315882107.65,278123427.08,37758680.57
"2019","00253901",1098050214.95,1049476254.24,48573960.71
"2019","00253979",2566093455.81,2551302381.29,14791074.52
"2019","00254061",1188341901.04,1221341971.95,-33000070.9100001
"2019","00254657",2938415618.01,2878134816.75,60280801.2600002
"2019","00254843",1458717517.05,1456559671.37,2157845.67999983
"2019","00255513",416393511.68,417231977.88,-838466.199999988
"2019","00255661",1419588650.74,1363718842.1,55869808.6400001
"2019","00256129",1148334560.34,1149328886.72,-994326.380000114
"2019","00256455",159850654.46,168460783.14,-8610128.68000001
"2019","00256986",393533109.89,417279073.83,-23745963.94
"2019","00257125",624976883.48,577732046.95,47244836.53
"2019","00257265",373710320.53,411571022.56,-37860702.03
"2019","00257966",162545954.51,151877787.61,10668166.9
"2019","00258199",731028914.43,699241490.56,31787423.87
"2019","00259047",1511086829.08,1485463101.11,25623727.97
"2019","00259438",458163069.71,472990587.15,-14827517.4399999
"2019","00259586",1900889509.51,1926846424.36,-25956914.8499999
"2019","00260177",430360412.15,418028518.11,12331894.04
"2019","00260231",716440646.77,733961676.09,-17521029.3200001
"2019","00260428",1934822511.01,2007415331.29,-72592820.28
"2019","00260771",503160212.85,480575369.92,22584842.9299999
"2019","00261238",2840122041.89,2810731390.32,29390651.5699997
"2019","00261602",520529370.56,505441437.64,15087932.92
"2019","00261718",1159563522.25,1042941608.45,116621913.8
"2019","00261891",4682861353.32,4616921928.65,65939424.6699991
"2019","00261912",1425749679.12,1407035656.96,18714022.1600001
"2019","00262340",3293633215.82,3335563907.93,-41930692.1100001
"2019","00262587",309010780.78,304138766.78,4872014
"2019","00262633",513330460.4,532876433.24,-19545972.84
"2019","00262781",548286286.63,503397383.49,44888903.14
"2019","00262978",6012845598.56,6078609039.56,-65763441
"2019","00263958",1370356090.22,1369437734.49,918355.730000019
"2019","00263991",528174371.13,537901046.61,-9726675.48000002
"2019","00264334",767698425.05,755900432.1,11797992.9499999
"2019","00265209",1511273795.48,1522508161.61,-11234366.1299999
"2019","00265365",520592651.49,509484601.02,11108050.47
"2019","00265781",1130356503.59,1147247096.9,-16890593.3099999
"2019","00266027",1885024232.03,1910950086.98,-25925854.95
"2019","00266094",6496094971.08,6441275282.62,54819688.460001
"2019","00266230",1373675177.91,1314948793.18,58726384.73
"2019","00266621",4828069419.92,4973620479.96,-145551060.04
"2019","00267449",2016929708.79,2019083534.76,-2153825.97000003
"2019","00267538",523861868.1,527062045.78,-3200177.67999995
"2019","00268321",722390847.55,770203195.12,-47812347.5700001
"2019","00268810",6761049216.59,6376078779.93,384970436.660001
"2019","00269247",570223992.89,573830104.3,-3606111.41000009
"2019","00270059",686489087.74,690650840.73,-4161752.99000001
"2019","00270211",1176072843,1116995032.08,59077810.9199998
"2019","00271560",637793923.67,633023831.18,4770092.49000001
"2019","00271632",1321644398.29,1288967001.98,32677396.3099999
"2019","00271888",309470757.12,249050517.87,60420239.25
"2019","00272523",490517523.8,460124355.25,30393168.55
"2019","00272728",460375647.18,472828371.21,-12452724.03
"2019","00272868",1144824106.55,1135649520.87,9174585.67999983
"2019","00272876",328769462.75,329281545.47,-512082.720000029
"2019","00273571",241843053.47,243633237.5,-1790184.03
"2019","00274046",6780125853.15,6855265423.25,-75139570.0999994
"2019","00274101",434253854,439880456.83,-5626602.82999998
"2019","00274879",407666313.12,389153488.19,18512824.93
"2019","00274968",556462530.42,564114523.09,-7651992.66999996
"2019","00275336",823153998.76,803170750,19983248.76
"2019","00275808",567317697.75,555864821.39,11452876.36
"2019","00276111",435055965.86,452082091.59,-17026125.73
"2019","00276227",922426474.84,923684131.96,-1257657.12
"2019","00276944",914890534.01,920183261.01,-5292727
"2019","00277037",596932398.47,594039986.25,2892412.22000003
"2019","00277177",789814079.56,759114641.1,30699438.46
"2019","00277444",1339528897.92,1327058824.02,12470073.9000001
"2019","00277819",949389715.87,1043311083.67,-93921367.8000001
"2019","00278360",1748682973.63,1804438423.01,-55755449.3800001
"2019","00278475",588339651.99,545486102.72,42853549.27
"2019","00278653",1025357787.28,1015473161.09,9884626.19000006
"2019","00279072",208966602.52,212694273.77,-3727671.25
"2019","00279102",406050233.98,462003357.53,-55953123.55
"2019","00279676",785702626.13,798706472.29,-13003846.16
"2019","00279773",1022177164.07,979959344.27,42217819.8
"2019","00279846",575129854.79,595827936.87,-20698082.08
"2019","00279943",1662185248.52,1651981413.63,10203834.8900001
"2019","00279978",736606082.73,754942810.66,-18336727.9299999
"2019","00281859",556752927.23,556809482.67,-56555.439999938
"2019","00281964",686517654.17,743101268.08,-56583613.91
"2019","00282481",441835354.58,455315865.14,-13480510.5599999
"2019","00282651",536238740.15,576020114.77,-39781374.62
"2019","00282707",1365043473.84,1334372171.36,30671302.48
"2019","00282979",601456722.91,651259092.23,-49802369.3200001
"2019","00283061",1273318833.36,1228622443.73,44696389.6300001
"2019","00283193",563895623.82,561297952.29,2597671.53000009
"2019","00283347",354165748.86,380652170.39,-26486421.53
"2019","00283509",375139796.21,398589291.5,-23449495.29
"2019","00283924",3825375296.42,3785538665.44,39836630.98
"2019","00284165",205429637.86,213607674.06,-8178036.20000002
"2019","00284301",1531226541.37,1534664894.11,-3438352.73999977
"2019","00284611",235375181.36,239893556.23,-4518374.86999997
"2019","00284653",339268979.09,341894386.51,-2625407.41999996
"2019","00284891",1539713411.03,1489058576,50654835.03
"2019","00285030",665209746.3,642801192.24,22408554.0599999
"2019","00285455",826926507.48,803678701.55,23247805.9300001
"2019","00286010",4907647697.5,4918119872.43,-10472174.9300003
"2019","00286745",223392565.01,240746617.94,-17354052.93
"2019","00287113",459101135.19,442689967.49,16411167.7
"2019","00287172",449379542.72,407934965.47,41444577.25
"2019","00287351",1065154690.24,1034162207.59,30992482.65
"2019","00288365",169331811.9,171821670.34,-2489858.44
"2019","00288659",2438995633.28,2484628562.65,-45632929.3700004
"2019","00289931",580032892.4,536689287.4,43343605
"2019","00289965",361470080.99,338134495.73,23335585.26
"2019","00290629",1919069098.35,1950499635.97,-31430537.6200001
"2019","00291463",1137283612.65,1090222813.4,47060799.25
"2019","00291471",1743873619.25,1715149610.29,28724008.96
"2019","00291676",307431267.78,296054135.99,11377131.79
"2019","00292311",483716553.4,422243418.29,61473135.11
"2019","00292427",1393606434.91,1351243955.36,42362479.5500002
"2019","00293199",400300314.73,387711078.97,12589235.76
"2019","00293881",2196735941.88,2068275059.88,128460882
"2019","00294136",411726265.63,368297556.42,43428709.21
"2019","00294900",599272153.38,585312426.05,13959727.33
"2019","00295671",650156634.2,590024361.62,60132272.58
"2019","00295841",1286502332.1,1358559060.51,-72056728.4100001
"2019","00295892",670805252.4,653349950.68,17455301.7199999
"2019","00296139",1438731873.29,1492551397.56,-53819524.27
"2019","00296317",335085549.01,326777086.18,8308462.82999998
"2019","00296643",2931007748.66,2951374736.86,-20366988.2000003
"2019","00296651",594037862.75,614582598.39,-20544735.64
"2019","00296759",463853895.47,480126711.69,-16272816.22
"2019","00297313",1659213516.46,1628250319.6,30963196.8600001
"2019","00297437",1098365578.24,1148532183.41,-50166605.1700001
"2019","00297488",4290785170.86,4138013700.67,152771470.190001
"2019","00297534",3573131078.8,3344944505.02,228186573.78
"2019","00297569",1591107023.5,1595583206.45,-4476182.95000005
"2019","00297577",1982945481.67,1946019010.61,36926471.0599999
"2019","00297755",536367264.46,501854774.97,34512489.4899999
"2019","00297852",689873172.91,695688609.64,-5815436.73000002
"2019","00298077",776943044.94,677478607.2,99464437.74
"2019","00298212",1719006355.5,1738520152.41,-19513796.9100001
"2019","00298221",505699298.87,550859843.67,-45160544.8
"2019","00299138",1012607435.57,993690831.29,18916604.28
"2019","00299308",5583829136.62,5528194602.03,55634534.5899992
"2019","00299529",901482831.85,829810641.16,71672190.6900001
"2019","00299634",724315069.97,715151689.68,9163380.29000008
"2019","00300063",812813385.94,767913500.14,44899885.8
"2019","00300292",431803799.39,374639913.79,57163885.6
"2019","00300535",3736088168.65,3593239311.37,142848857.28
"2019","00300870",337325898.76,340453134.83,-3127236.07000005
"2019","00301311",1456034901.79,1422921607.94,33113293.8499999
"2019","00301493",707961866.53,703619138.86,4342727.66999996
"2019","00301825",2819055883.85,2677863619.35,141192264.5
"2019","00302724",1161622641.62,1119829678.16,41792963.4599998
"2019","00303038",794760932.14,811311415.99,-16550483.85
"2019","00303461",1274489108.37,1292139749.82,-17650641.4499998
"2019","00303640",734418417.9,682798738.63,51619679.27
"2019","00304271",781968932.08,819262785.17,-37293853.0899999
"2019","00304387",1278149817.03,1281531598.66,-3381781.63000011
"2019","00304450",2093973897.39,2073335322.79,20638574.6000001
"2019","00845451",30491665443.49,29701825607.91,789839835.580002
"2019","44992785",63796399857.37,63569147856.58,227252000.789993
"2020","00075370",27819049884.68,27864035543.53,-44985658.8499985
"2020","00081531",7650050896.84,7513083553.99,136967342.85
"2020","00231401",2252461379.55,2311454754.74,-58993375.1900001
"2020","00232947",758910435.69,720988616.37,37921819.3199999
"2020","00232963",335742135.45,331352190.76,4389944.69
"2020","00233129",1433722971.69,1512287406.77,-78564435.0799999
"2020","00233242",636366230.4,614916563.35,21449667.05
"2020","00234516",3642685715.55,3472399622.97,170286092.58
"2020","00234877",1154596667.88,1130235872.06,24360795.8200002
"2020","00235334",328273360.11,305411536.79,22861823.32
"2020","00235440",2436649385.66,2384855373.88,51794011.7800002
"2020","00236021",964538289.18,941849006.16,22689283.02
"2020","00236195",1870452067.51,1863247234.34,7204833.17000008
"2020","00236977",1282751949.42,1230096553.01,52655396.4100001
"2020","00237051",1176706892.66,1187818944.95,-11112052.2900002
"2020","00237108",1234246048.76,1238307072.84,-4061024.07999992
"2020","00238295",2381296328.8,2496839184.78,-115542855.98
"2020","00238309",624419203.79,616384459.98,8034743.80999994
"2020","00239402",594342409.92,662549443.18,-68207033.26
