,year,municipality_id,municipality_name,winner_vote_percentage,party_id,party_name,party_name_short,is_overall_winner,is_winner_in_coalition,winner_vote_percentage_adj,coalition_vote_percentage,coalition_vote_percentage_adj,is_coalition_won,is_election_year
1275,2012,6216,Šlapanice,21.06,721,TOP 09,TOP 09,0,1,27.5618374558304,50.09,65.5542468263316,1,0
1276,2010,6217,Tišnov,24.52,7,Česká strana sociálně demokratická,ČSSD,1,0,30.6538317289661,45.22,56.5320665083135,1,1
1277,2011,6217,Tišnov,24.52,7,Česká strana sociálně demokratická,ČSSD,1,0,30.6538317289661,45.22,56.5320665083135,1,0
1278,2012,6217,Tišnov,24.52,7,Česká strana sociálně demokratická,ČSSD,1,0,30.6538317289661,45.22,56.5320665083135,1,0
1279,2010,6218,Veselí nad Moravou,27.15,7,Česká strana sociálně demokratická,ČSSD,1,0,34.8658019776551,38.26,49.1331706690638,0,1
1280,2011,6218,Veselí nad Moravou,27.15,7,Česká strana sociálně demokratická,ČSSD,1,0,34.8658019776551,38.26,49.1331706690638,0,0
1281,2012,6218,Veselí nad Moravou,27.15,7,Česká strana sociálně demokratická,ČSSD,1,0,34.8658019776551,38.26,49.1331706690638,0,0
1282,2010,6219,Vyškov,28.64,7,Česká strana sociálně demokratická,ČSSD,1,0,36.0887096774194,37.36,47.0766129032258,0,1
1283,2011,6219,Vyškov,28.64,7,Česká strana sociálně demokratická,ČSSD,1,0,36.0887096774194,37.36,47.0766129032258,0,0
1284,2012,6219,Vyškov,28.64,7,Česká strana sociálně demokratická,ČSSD,1,0,36.0887096774194,37.36,47.0766129032258,0,0
1285,2010,6220,Znojmo,24.68,7,Česká strana sociálně demokratická,ČSSD,1,0,29.8247734138973,42.39,51.226586102719,1,1
1286,2011,6220,Znojmo,24.68,7,Česká strana sociálně demokratická,ČSSD,1,0,29.8247734138973,42.39,51.226586102719,1,0
1287,2012,6220,Znojmo,24.68,7,Česká strana sociálně demokratická,ČSSD,1,0,29.8247734138973,42.39,51.226586102719,1,0
1288,2010,6221,Židlochovice,23.62,53,Občanská demokratická strana,ODS,0,1,28.4099109935049,49.96,60.0914120760164,1,1
1289,2011,6221,Židlochovice,23.62,53,Občanská demokratická strana,ODS,0,1,28.4099109935049,49.96,60.0914120760164,1,0
1290,2012,6221,Židlochovice,23.62,53,Občanská demokratická strana,ODS,0,1,28.4099109935049,49.96,60.0914120760164,1,0
1291,2010,7101,Hranice,21.46,7,Česká strana sociálně demokratická,ČSSD,1,0,26.9293512360397,44.64,56.0170661312586,1,1
1292,2011,7101,Hranice,21.46,7,Česká strana sociálně demokratická,ČSSD,1,0,26.9293512360397,44.64,56.0170661312586,1,0
1293,2012,7101,Hranice,21.46,7,Česká strana sociálně demokratická,ČSSD,1,0,26.9293512360397,44.64,56.0170661312586,1,0
1294,2010,7102,Jeseník,24.23,7,Česká strana sociálně demokratická,ČSSD,1,0,29.6936274509804,45.22,55.4166666666667,1,1
1295,2011,7102,Jeseník,24.23,7,Česká strana sociálně demokratická,ČSSD,1,0,29.6936274509804,45.22,55.4166666666667,1,0
1296,2012,7102,Jeseník,24.23,7,Česká strana sociálně demokratická,ČSSD,1,0,29.6936274509804,45.22,55.4166666666667,1,0
1297,2010,7103,Konice,27.26,7,Česká strana sociálně demokratická,ČSSD,1,0,35.3658536585366,35.98,46.6787752983913,0,1
1298,2011,7103,Konice,27.26,7,Česká strana sociálně demokratická,ČSSD,1,0,35.3658536585366,35.98,46.6787752983913,0,0
1299,2012,7103,Konice,27.26,7,Česká strana sociálně demokratická,ČSSD,1,0,35.3658536585366,35.98,46.6787752983913,0,0
1300,2010,7104,Lipník nad Bečvou,24.98,7,Česká strana sociálně demokratická,ČSSD,1,0,31.2601676886497,41.43,51.8458265548742,1,1
1301,2011,7104,Lipník nad Bečvou,24.98,7,Česká strana sociálně demokratická,ČSSD,1,0,31.2601676886497,41.43,51.8458265548742,1,0
1302,2012,7104,Lipník nad Bečvou,24.98,7,Česká strana sociálně demokratická,ČSSD,1,0,31.2601676886497,41.43,51.8458265548742,1,0
1303,2010,7105,Litovel,28.25,7,Česká strana sociálně demokratická,ČSSD,1,0,35.0061957868649,39.3,48.6988847583643,0,1
1304,2011,7105,Litovel,28.25,7,Česká strana sociálně demokratická,ČSSD,1,0,35.0061957868649,39.3,48.6988847583643,0,0
1305,2012,7105,Litovel,28.25,7,Česká strana sociálně demokratická,ČSSD,1,0,35.0061957868649,39.3,48.6988847583643,0,0
1306,2010,7106,Mohelnice,25.64,7,Česká strana sociálně demokratická,ČSSD,1,0,31.4678448699067,41.07,50.4050073637703,1,1
1307,2011,7106,Mohelnice,25.64,7,Česká strana sociálně demokratická,ČSSD,1,0,31.4678448699067,41.07,50.4050073637703,1,0
1308,2012,7106,Mohelnice,25.64,7,Česká strana sociálně demokratická,ČSSD,1,0,31.4678448699067,41.07,50.4050073637703,1,0
1309,2010,7107,Olomouc,22.48,7,Česká strana sociálně demokratická,ČSSD,1,0,27.6065332187155,49.39,60.6533218715461,1,1
1310,2011,7107,Olomouc,22.48,7,Česká strana sociálně demokratická,ČSSD,1,0,27.6065332187155,49.39,60.6533218715461,1,0
1311,2012,7107,Olomouc,22.48,7,Česká strana sociálně demokratická,ČSSD,1,0,27.6065332187155,49.39,60.6533218715461,1,0
1312,2010,7108,Prostějov,26.89,7,Česká strana sociálně demokratická,ČSSD,1,0,32.2499400335812,45.38,54.4255217078436,1,1
1313,2011,7108,Prostějov,26.89,7,Česká strana sociálně demokratická,ČSSD,1,0,32.2499400335812,45.38,54.4255217078436,1,0
1314,2012,7108,Prostějov,26.89,7,Česká strana sociálně demokratická,ČSSD,1,0,32.2499400335812,45.38,54.4255217078436,1,0
1315,2010,7109,Přerov,26.78,7,Česká strana sociálně demokratická,ČSSD,1,0,33.1681942036165,41.89,51.8825860787714,1,1
1316,2011,7109,Přerov,26.78,7,Česká strana sociálně demokratická,ČSSD,1,0,33.1681942036165,41.89,51.8825860787714,1,0
1317,2012,7109,Přerov,26.78,7,Česká strana sociálně demokratická,ČSSD,1,0,33.1681942036165,41.89,51.8825860787714,1,0
1318,2010,7110,Šternberk,24.89,7,Česká strana sociálně demokratická,ČSSD,1,0,31.0387828906347,44.97,56.0793116348672,1,1
1319,2011,7110,Šternberk,24.89,7,Česká strana sociálně demokratická,ČSSD,1,0,31.0387828906347,44.97,56.0793116348672,1,0
1320,2012,7110,Šternberk,24.89,7,Česká strana sociálně demokratická,ČSSD,1,0,31.0387828906347,44.97,56.0793116348672,1,0
1321,2010,7111,Šumperk,24.04,7,Česká strana sociálně demokratická,ČSSD,1,0,28.1334113516676,49.62,58.0690462258631,1,1
1322,2011,7111,Šumperk,24.04,7,Česká strana sociálně demokratická,ČSSD,1,0,28.1334113516676,49.62,58.0690462258631,1,0
1323,2012,7111,Šumperk,24.04,7,Česká strana sociálně demokratická,ČSSD,1,0,28.1334113516676,49.62,58.0690462258631,1,0
1324,2010,7112,Uničov,27.2,7,Česká strana sociálně demokratická,ČSSD,1,0,33.041788143829,41.6,50.5344995140914,1,1
1325,2011,7112,Uničov,27.2,7,Česká strana sociálně demokratická,ČSSD,1,0,33.041788143829,41.6,50.5344995140914,1,0
1326,2012,7112,Uničov,27.2,7,Česká strana sociálně demokratická,ČSSD,1,0,33.041788143829,41.6,50.5344995140914,1,0
1327,2010,7113,Zábřeh,25.09,7,Česká strana sociálně demokratická,ČSSD,1,0,31.1174500806152,43.25,53.6400843358551,1,1
1328,2011,7113,Zábřeh,25.09,7,Česká strana sociálně demokratická,ČSSD,1,0,31.1174500806152,43.25,53.6400843358551,1,0
1329,2012,7113,Zábřeh,25.09,7,Česká strana sociálně demokratická,ČSSD,1,0,31.1174500806152,43.25,53.6400843358551,1,0
1330,2010,7201,Bystřice pod Hostýnem,22.61,7,Česká strana sociálně demokratická,ČSSD,1,0,29.1779584462511,43.69,56.3814685765905,1,1
1331,2011,7201,Bystřice pod Hostýnem,22.61,7,Česká strana sociálně demokratická,ČSSD,1,0,29.1779584462511,43.69,56.3814685765905,1,0
1332,2012,7201,Bystřice pod Hostýnem,22.61,7,Česká strana sociálně demokratická,ČSSD,1,0,29.1779584462511,43.69,56.3814685765905,1,0
1333,2010,7202,Holešov,24.12,7,Česká strana sociálně demokratická,ČSSD,1,0,30.3472571716155,41.2,51.8369401107197,1,1
1334,2011,7202,Holešov,24.12,7,Česká strana sociálně demokratická,ČSSD,1,0,30.3472571716155,41.2,51.8369401107197,1,0
1335,2012,7202,Holešov,24.12,7,Česká strana sociálně demokratická,ČSSD,1,0,30.3472571716155,41.2,51.8369401107197,1,0
1336,2010,7203,Kroměříž,21.69,7,Česká strana sociálně demokratická,ČSSD,1,0,27.3759939416888,45.55,57.4908494257226,1,1
1337,2011,7203,Kroměříž,21.69,7,Česká strana sociálně demokratická,ČSSD,1,0,27.3759939416888,45.55,57.4908494257226,1,0
1338,2012,7203,Kroměříž,21.69,7,Česká strana sociálně demokratická,ČSSD,1,0,27.3759939416888,45.55,57.4908494257226,1,0
1339,2010,7204,Luhačovice,23.26,53,Občanská demokratická strana,ODS,0,1,29.1881039026227,47.79,59.9698832977789,1,1
1340,2011,7204,Luhačovice,23.26,53,Občanská demokratická strana,ODS,0,1,29.1881039026227,47.79,59.9698832977789,1,0
1341,2012,7204,Luhačovice,23.26,53,Občanská demokratická strana,ODS,0,1,29.1881039026227,47.79,59.9698832977789,1,0
1342,2010,7205,Otrokovice,26.79,7,Česká strana sociálně demokratická,ČSSD,1,0,33.3043262058677,43.73,54.3635007458976,1,1
1343,2011,7205,Otrokovice,26.79,7,Česká strana sociálně demokratická,ČSSD,1,0,33.3043262058677,43.73,54.3635007458976,1,0
1344,2012,7205,Otrokovice,26.79,7,Česká strana sociálně demokratická,ČSSD,1,0,33.3043262058677,43.73,54.3635007458976,1,0
1345,2010,7206,Rožnov pod Radhoštěm,28.76,53,Občanská demokratická strana,ODS,0,1,36.2627663598537,53.28,67.1794225192284,1,1
1346,2011,7206,Rožnov pod Radhoštěm,28.76,53,Občanská demokratická strana,ODS,0,1,36.2627663598537,53.28,67.1794225192284,1,0
1347,2012,7206,Rožnov pod Radhoštěm,28.76,53,Občanská demokratická strana,ODS,0,1,36.2627663598537,53.28,67.1794225192284,1,0
1348,2010,7207,Uherské Hradiště,23.73,53,Občanská demokratická strana,ODS,0,1,29.5922184811074,49.02,61.1298166853722,1,1
1349,2011,7207,Uherské Hradiště,23.73,53,Občanská demokratická strana,ODS,0,1,29.5922184811074,49.02,61.1298166853722,1,0
1350,2012,7207,Uherské Hradiště,23.73,53,Občanská demokratická strana,ODS,0,1,29.5922184811074,49.02,61.1298166853722,1,0
1351,2010,7208,Uherský Brod,23.71,7,Česká strana sociálně demokratická,ČSSD,1,0,30.8643582400417,44.62,58.0838323353293,1,1
1352,2011,7208,Uherský Brod,23.71,7,Česká strana sociálně demokratická,ČSSD,1,0,30.8643582400417,44.62,58.0838323353293,1,0
1353,2012,7208,Uherský Brod,23.71,7,Česká strana sociálně demokratická,ČSSD,1,0,30.8643582400417,44.62,58.0838323353293,1,0
1354,2010,7209,Valašské Klobouky,22.38,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1332974283021,43.66,58.7855123199138,1,1
1355,2011,7209,Valašské Klobouky,22.38,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1332974283021,43.66,58.7855123199138,1,0
1356,2012,7209,Valašské Klobouky,22.38,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1332974283021,43.66,58.7855123199138,1,0
1357,2010,7210,Valašské Meziříčí,24.57,53,Občanská demokratická strana,ODS,0,1,30.8784717858489,47.82,60.0980268945583,1,1
1358,2011,7210,Valašské Meziříčí,24.57,53,Občanská demokratická strana,ODS,0,1,30.8784717858489,47.82,60.0980268945583,1,0
1359,2012,7210,Valašské Meziříčí,24.57,53,Občanská demokratická strana,ODS,0,1,30.8784717858489,47.82,60.0980268945583,1,0
1360,2010,7211,Vizovice,23.03,53,Občanská demokratická strana,ODS,0,1,29.75067820695,57.8,74.6673556388064,1,1
1361,2011,7211,Vizovice,23.03,53,Občanská demokratická strana,ODS,0,1,29.75067820695,57.8,74.6673556388064,1,0
1362,2012,7211,Vizovice,23.03,53,Občanská demokratická strana,ODS,0,1,29.75067820695,57.8,74.6673556388064,1,0
1363,2010,7212,Vsetín,27.12,53,Občanská demokratická strana,ODS,0,1,35.3309015112037,47.78,62.2459614382491,1,1
1364,2011,7212,Vsetín,27.12,53,Občanská demokratická strana,ODS,0,1,35.3309015112037,47.78,62.2459614382491,1,0
1365,2012,7212,Vsetín,27.12,53,Občanská demokratická strana,ODS,0,1,35.3309015112037,47.78,62.2459614382491,1,0
1366,2010,7213,Zlín,24.16,53,Občanská demokratická strana,ODS,0,1,29.812438302073,54.11,66.7694965449161,1,1
1367,2011,7213,Zlín,24.16,53,Občanská demokratická strana,ODS,0,1,29.812438302073,54.11,66.7694965449161,1,0
1368,2012,7213,Zlín,24.16,53,Občanská demokratická strana,ODS,0,1,29.812438302073,54.11,66.7694965449161,1,0
1369,2010,8101,Bílovec,25.61,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3425529310978,41.49,50.7771386611186,1,1
1370,2011,8101,Bílovec,25.61,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3425529310978,41.49,50.7771386611186,1,0
1371,2012,8101,Bílovec,25.61,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3425529310978,41.49,50.7771386611186,1,0
1372,2010,8102,Bohumín,39.2,7,Česká strana sociálně demokratická,ČSSD,1,0,46.1176470588235,33.46,39.3647058823529,0,1
1373,2011,8102,Bohumín,39.2,7,Česká strana sociálně demokratická,ČSSD,1,0,46.1176470588235,33.46,39.3647058823529,0,0
1374,2012,8102,Bohumín,39.2,7,Česká strana sociálně demokratická,ČSSD,1,0,46.1176470588235,33.46,39.3647058823529,0,0
1375,2010,8103,Bruntál,24.73,7,Česká strana sociálně demokratická,ČSSD,1,0,30.4744300677757,39.55,48.7369069624153,0,1
1376,2011,8103,Bruntál,24.73,7,Česká strana sociálně demokratická,ČSSD,1,0,30.4744300677757,39.55,48.7369069624153,0,0
1377,2012,8103,Bruntál,24.73,7,Česká strana sociálně demokratická,ČSSD,1,0,30.4744300677757,39.55,48.7369069624153,0,0
1378,2010,8104,Český Těšín,30.86,7,Česká strana sociálně demokratická,ČSSD,1,0,39.6607119907467,36.82,47.3203958360108,0,1
1379,2011,8104,Český Těšín,30.86,7,Česká strana sociálně demokratická,ČSSD,1,0,39.6607119907467,36.82,47.3203958360108,0,0
1380,2012,8104,Český Těšín,30.86,7,Česká strana sociálně demokratická,ČSSD,1,0,39.6607119907467,36.82,47.3203958360108,0,0
1381,2010,8105,Frenštát pod Radhoštěm,23.78,53,Občanská demokratická strana,ODS,0,1,29.481775353335,47.14,58.442846516241,1,1
1382,2011,8105,Frenštát pod Radhoštěm,23.78,53,Občanská demokratická strana,ODS,0,1,29.481775353335,47.14,58.442846516241,1,0
1383,2012,8105,Frenštát pod Radhoštěm,23.78,53,Občanská demokratická strana,ODS,0,1,29.481775353335,47.14,58.442846516241,1,0
1384,2010,8106,Frýdek-Místek,29.67,7,Česká strana sociálně demokratická,ČSSD,1,0,36.1036748600633,40.81,49.6592844974446,0,1
1385,2011,8106,Frýdek-Místek,29.67,7,Česká strana sociálně demokratická,ČSSD,1,0,36.1036748600633,40.81,49.6592844974446,0,0
1386,2012,8106,Frýdek-Místek,29.67,7,Česká strana sociálně demokratická,ČSSD,1,0,36.1036748600633,40.81,49.6592844974446,0,0
1387,2010,8107,Frýdlant nad Ostravicí,25.65,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3953488372093,44.6,54.5899632802938,1,1
1388,2011,8107,Frýdlant nad Ostravicí,25.65,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3953488372093,44.6,54.5899632802938,1,0
1389,2012,8107,Frýdlant nad Ostravicí,25.65,7,Česká strana sociálně demokratická,ČSSD,1,0,31.3953488372093,44.6,54.5899632802938,1,0
1390,2010,8108,Havířov,34.51,7,Česká strana sociálně demokratická,ČSSD,1,0,41.5282791817088,32.99,39.6991576413959,0,1
1391,2011,8108,Havířov,34.51,7,Česká strana sociálně demokratická,ČSSD,1,0,41.5282791817088,32.99,39.6991576413959,0,0
1392,2012,8108,Havířov,34.51,7,Česká strana sociálně demokratická,ČSSD,1,0,41.5282791817088,32.99,39.6991576413959,0,0
1393,2010,8109,Hlučín,29.26,7,Česká strana sociálně demokratická,ČSSD,1,0,37.1886120996441,39.59,50.3177427554652,1,1
1394,2011,8109,Hlučín,29.26,7,Česká strana sociálně demokratická,ČSSD,1,0,37.1886120996441,39.59,50.3177427554652,1,0
1395,2012,8109,Hlučín,29.26,7,Česká strana sociálně demokratická,ČSSD,1,0,37.1886120996441,39.59,50.3177427554652,1,0
1396,2010,8110,Jablunkov,33.36,7,Česká strana sociálně demokratická,ČSSD,1,0,44.3381180223285,35.16,46.7304625199362,0,1
1397,2011,8110,Jablunkov,33.36,7,Česká strana sociálně demokratická,ČSSD,1,0,44.3381180223285,35.16,46.7304625199362,0,0
1398,2012,8110,Jablunkov,33.36,7,Česká strana sociálně demokratická,ČSSD,1,0,44.3381180223285,35.16,46.7304625199362,0,0
1399,2010,8111,Karviná,42.83,7,Česká strana sociálně demokratická,ČSSD,1,0,50.6923896319091,25.26,29.8970292342289,0,1
1400,2011,8111,Karviná,42.83,7,Česká strana sociálně demokratická,ČSSD,1,0,50.6923896319091,25.26,29.8970292342289,0,0
1401,2012,8111,Karviná,42.83,7,Česká strana sociálně demokratická,ČSSD,1,0,50.6923896319091,25.26,29.8970292342289,0,0
1402,2010,8112,Kopřivnice,24.82,7,Česká strana sociálně demokratická,ČSSD,1,0,30.9090909090909,45.37,56.5006226650062,1,1
1403,2011,8112,Kopřivnice,24.82,7,Česká strana sociálně demokratická,ČSSD,1,0,30.9090909090909,45.37,56.5006226650062,1,0
1404,2012,8112,Kopřivnice,24.82,7,Česká strana sociálně demokratická,ČSSD,1,0,30.9090909090909,45.37,56.5006226650062,1,0
1405,2010,8113,Kravaře,22.84,53,Občanská demokratická strana,ODS,0,1,28.9297023432552,49.87,63.1665611146295,1,1
1406,2011,8113,Kravaře,22.84,53,Občanská demokratická strana,ODS,0,1,28.9297023432552,49.87,63.1665611146295,1,0
1407,2012,8113,Kravaře,22.84,53,Občanská demokratická strana,ODS,0,1,28.9297023432552,49.87,63.1665611146295,1,0
1408,2010,8114,Krnov,27.52,7,Česká strana sociálně demokratická,ČSSD,1,0,33.8249754178958,41.35,50.8235004916421,1,1
1409,2011,8114,Krnov,27.52,7,Česká strana sociálně demokratická,ČSSD,1,0,33.8249754178958,41.35,50.8235004916421,1,0
1410,2012,8114,Krnov,27.52,7,Česká strana sociálně demokratická,ČSSD,1,0,33.8249754178958,41.35,50.8235004916421,1,0
1411,2010,8115,Nový Jičín,24.28,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1016612943218,45.79,56.7691544755765,1,1
1412,2011,8115,Nový Jičín,24.28,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1016612943218,45.79,56.7691544755765,1,0
1413,2012,8115,Nový Jičín,24.28,7,Česká strana sociálně demokratická,ČSSD,1,0,30.1016612943218,45.79,56.7691544755765,1,0
1414,2010,8116,Odry,26.52,7,Česká strana sociálně demokratická,ČSSD,1,0,32.8380386329866,41.48,51.3620604259535,1,1
1415,2011,8116,Odry,26.52,7,Česká strana sociálně demokratická,ČSSD,1,0,32.8380386329866,41.48,51.3620604259535,1,0
1416,2012,8116,Odry,26.52,7,Česká strana sociálně demokratická,ČSSD,1,0,32.8380386329866,41.48,51.3620604259535,1,0
1417,2010,8117,Opava,23.32,7,Česká strana sociálně demokratická,ČSSD,1,0,29.278091650973,46.29,58.1167608286252,1,1
1418,2011,8117,Opava,23.32,7,Česká strana sociálně demokratická,ČSSD,1,0,29.278091650973,46.29,58.1167608286252,1,0
1419,2012,8117,Opava,23.32,7,Česká strana sociálně demokratická,ČSSD,1,0,29.278091650973,46.29,58.1167608286252,1,0
1420,2010,8118,Orlová,37.69,7,Česká strana sociálně demokratická,ČSSD,1,0,45.4589313713665,28.74,34.664093595465,0,1
1421,2011,8118,Orlová,37.69,7,Česká strana sociálně demokratická,ČSSD,1,0,45.4589313713665,28.74,34.664093595465,0,0
1422,2012,8118,Orlová,37.69,7,Česká strana sociálně demokratická,ČSSD,1,0,45.4589313713665,28.74,34.664093595465,0,0
1423,2010,8119,Ostrava,28.18,7,Česká strana sociálně demokratická,ČSSD,1,0,34.4540897420223,41.31,50.5073969922974,1,1
1424,2011,8119,Ostrava,28.18,7,Česká strana sociálně demokratická,ČSSD,1,0,34.4540897420223,41.31,50.5073969922974,1,0
1425,2012,8119,Ostrava,28.18,7,Česká strana sociálně demokratická,ČSSD,1,0,34.4540897420223,41.31,50.5073969922974,1,0
1426,2010,8120,Rýmařov,33.98,7,Česká strana sociálně demokratická,ČSSD,1,0,39.8405440262633,35.38,41.4820025794349,0,1
1427,2011,8120,Rýmařov,33.98,7,Česká strana sociálně demokratická,ČSSD,1,0,39.8405440262633,35.38,41.4820025794349,0,0
1428,2012,8120,Rýmařov,33.98,7,Česká strana sociálně demokratická,ČSSD,1,0,39.8405440262633,35.38,41.4820025794349,0,0
1429,2010,8121,Třinec,33.39,7,Česká strana sociálně demokratická,ČSSD,1,0,41.2629757785467,38.2,47.2071181413742,0,1
1430,2011,8121,Třinec,33.39,7,Česká strana sociálně demokratická,ČSSD,1,0,41.2629757785467,38.2,47.2071181413742,0,0
1431,2012,8121,Třinec,33.39,7,Česká strana sociálně demokratická,ČSSD,1,0,41.2629757785467,38.2,47.2071181413742,0,0
1432,2010,8122,Vítkov,28.1,7,Česká strana sociálně demokratická,ČSSD,1,0,34.3983351695434,36.31,44.4485249112499,0,1
1433,2011,8122,Vítkov,28.1,7,Česká strana sociálně demokratická,ČSSD,1,0,34.3983351695434,36.31,44.4485249112499,0,0
1434,2012,8122,Vítkov,28.1,7,Česká strana sociálně demokratická,ČSSD,1,0,34.3983351695434,36.31,44.4485249112499,0,0
1435,2013,2101,Benešov,20.38,7,Česká strana sociálně demokratická,ČSSD,1,1,23.3127430793869,44.31,50.6863417982155,1,1
1436,2014,2101,Benešov,20.38,7,Česká strana sociálně demokratická,ČSSD,1,1,23.3127430793869,44.31,50.6863417982155,1,0
1437,2015,2101,Benešov,20.38,7,Česká strana sociálně demokratická,ČSSD,1,1,23.3127430793869,44.31,50.6863417982155,1,0
1438,2016,2101,Benešov,20.38,7,Česká strana sociálně demokratická,ČSSD,1,1,23.3127430793869,44.31,50.6863417982155,1,0
1439,2013,2102,Beroun,19.67,768,ANO 2011,ANO 2011,0,1,22.9013854930725,42.42,49.3887530562347,0,1
1440,2014,2102,Beroun,19.67,768,ANO 2011,ANO 2011,0,1,22.9013854930725,42.42,49.3887530562347,0,0
1441,2015,2102,Beroun,19.67,768,ANO 2011,ANO 2011,0,1,22.9013854930725,42.42,49.3887530562347,0,0
1442,2016,2102,Beroun,19.67,768,ANO 2011,ANO 2011,0,1,22.9013854930725,42.42,49.3887530562347,0,0
1443,2013,2103,Brandýs nad Labem-Stará Boleslav,19.56,768,ANO 2011,ANO 2011,0,1,22.7998601235575,41.42,48.2806853945681,0,1
1444,2014,2103,Brandýs nad Labem-Stará Boleslav,19.56,768,ANO 2011,ANO 2011,0,1,22.7998601235575,41.42,48.2806853945681,0,0
1445,2015,2103,Brandýs nad Labem-Stará Boleslav,19.56,768,ANO 2011,ANO 2011,0,1,22.7998601235575,41.42,48.2806853945681,0,0
1446,2016,2103,Brandýs nad Labem-Stará Boleslav,19.56,768,ANO 2011,ANO 2011,0,1,22.7998601235575,41.42,48.2806853945681,0,0
1447,2013,2104,Čáslav,28.98,7,Česká strana sociálně demokratická,ČSSD,1,1,32.6829818427879,50.9,57.4038569978572,1,1
1448,2014,2104,Čáslav,28.98,7,Česká strana sociálně demokratická,ČSSD,1,1,32.6829818427879,50.9,57.4038569978572,1,0
1449,2015,2104,Čáslav,28.98,7,Česká strana sociálně demokratická,ČSSD,1,1,32.6829818427879,50.9,57.4038569978572,1,0
1450,2016,2104,Čáslav,28.98,7,Česká strana sociálně demokratická,ČSSD,1,1,32.6829818427879,50.9,57.4038569978572,1,0
1451,2013,2105,Černošice,32.81,721,TOP 09,TOP 09,0,0,39.6112519618496,28.05,33.8645418326693,0,1
1452,2014,2105,Černošice,32.81,721,TOP 09,TOP 09,0,0,39.6112519618496,28.05,33.8645418326693,0,0
1453,2015,2105,Černošice,32.81,721,TOP 09,TOP 09,0,0,39.6112519618496,28.05,33.8645418326693,0,0
1454,2016,2105,Černošice,32.81,721,TOP 09,TOP 09,0,0,39.6112519618496,28.05,33.8645418326693,0,0
1455,2013,2106,Český Brod,20.11,768,ANO 2011,ANO 2011,0,1,23.5452523123756,41.66,48.7764898723803,0,1
1456,2014,2106,Český Brod,20.11,768,ANO 2011,ANO 2011,0,1,23.5452523123756,41.66,48.7764898723803,0,0
1457,2015,2106,Český Brod,20.11,768,ANO 2011,ANO 2011,0,1,23.5452523123756,41.66,48.7764898723803,0,0
1458,2016,2106,Český Brod,20.11,768,ANO 2011,ANO 2011,0,1,23.5452523123756,41.66,48.7764898723803,0,0
1459,2013,2107,Dobříš,19.25,768,ANO 2011,ANO 2011,0,1,22.4123879380603,42.56,49.5517522412388,0,1
1460,2014,2107,Dobříš,19.25,768,ANO 2011,ANO 2011,0,1,22.4123879380603,42.56,49.5517522412388,0,0
1461,2015,2107,Dobříš,19.25,768,ANO 2011,ANO 2011,0,1,22.4123879380603,42.56,49.5517522412388,0,0
1462,2016,2107,Dobříš,19.25,768,ANO 2011,ANO 2011,0,1,22.4123879380603,42.56,49.5517522412388,0,0
1463,2013,2108,Hořovice,22.06,7,Česká strana sociálně demokratická,ČSSD,1,1,24.5247359644247,44.87,49.8832684824903,0,1
1464,2014,2108,Hořovice,22.06,7,Česká strana sociálně demokratická,ČSSD,1,1,24.5247359644247,44.87,49.8832684824903,0,0
1465,2015,2108,Hořovice,22.06,7,Česká strana sociálně demokratická,ČSSD,1,1,24.5247359644247,44.87,49.8832684824903,0,0
1466,2016,2108,Hořovice,22.06,7,Česká strana sociálně demokratická,ČSSD,1,1,24.5247359644247,44.87,49.8832684824903,0,0
1467,2013,2109,Kladno,21.74,7,Česká strana sociálně demokratická,ČSSD,1,1,25.0403132918682,44.37,51.1057360055287,1,1
1468,2014,2109,Kladno,21.74,7,Česká strana sociálně demokratická,ČSSD,1,1,25.0403132918682,44.37,51.1057360055287,1,0
1469,2015,2109,Kladno,21.74,7,Česká strana sociálně demokratická,ČSSD,1,1,25.0403132918682,44.37,51.1057360055287,1,0
1470,2016,2109,Kladno,21.74,7,Česká strana sociálně demokratická,ČSSD,1,1,25.0403132918682,44.37,51.1057360055287,1,0
1471,2013,2110,Kolín,21.95,7,Česká strana sociálně demokratická,ČSSD,1,1,24.9148694665153,46.04,52.2587968217934,1,1
1472,2014,2110,Kolín,21.95,7,Česká strana sociálně demokratická,ČSSD,1,1,24.9148694665153,46.04,52.2587968217934,1,0
1473,2015,2110,Kolín,21.95,7,Česká strana sociálně demokratická,ČSSD,1,1,24.9148694665153,46.04,52.2587968217934,1,0
1474,2016,2110,Kolín,21.95,7,Česká strana sociálně demokratická,ČSSD,1,1,24.9148694665153,46.04,52.2587968217934,1,0
1475,2013,2111,Kralupy nad Vltavou,19.66,768,ANO 2011,ANO 2011,0,1,22.8471818710052,40.89,47.5188843695526,0,1
1476,2014,2111,Kralupy nad Vltavou,19.66,768,ANO 2011,ANO 2011,0,1,22.8471818710052,40.89,47.5188843695526,0,0
